node_id,genome_id,degree_centrality,betweeness_centrality,eigenvector_centrality,degree,layer
5,20120700_P3D_51,,,,,7
483,PMST01,0.0421686746988,0.0135860401617,-1.0759367006054519e-16,7,7
482,PLYW01,,,,,7
481,Palsa.Labelled.R3.T1.F2.trimmomatic.metaspades_bin.5_93.42_1.45,0.0120481927711,0.000306438174985,-9.633349897242698e-18,2,7
480,20130700_S3Z_1,0.0301204819277,0.00694509640293,9.775614702032866e-09,5,7
472,20170700_S34_32,,,,,7
473,20120600_S3M_3,0.0361445783133,0.00689087014023,1.298439983658454e-08,6,7
470,Palsa.Labelled.R1.T1.F3.trimmomatic.metaspades_bin.27_85.91_3.87,,,,,7
471,20120700_P3D_139,,,,,7
476,20120700_P3D_135,,,,,7
477,20120700_P3D_134,,,,,7
474,20120700_P3D_131,,,,,7
475,20120700_P3D_130,,,,,7
478,20120700_P3D_137,,,,,7
479,20120700_P3D_136,0.0722891566265,0.00874684476143,0.2151084875822219,12,7
344,20130700_P1Y_10,0.111111111111,0.00191407942325,4.583032190996716e-05,30,2
345,20130700_P1Y_12,0.181481481481,0.0184255222629,6.547948093312674e-05,49,2
346,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.238_96.77_6.03,0.062962962963,4.2447752775e-05,0.0655955796445621,17,2
347,PMSU01,,,,,2
340,20170700_P23_1,,,,,2
341,20110800_E2D_31,,,,,2
342,20150700_P21_10,0.155555555556,0.00128046973057,0.15556135286396922,42,2
343,20130700_P1Y_11,0.137037037037,0.00807220544851,5.715097881071727e-05,37,2
348,3300037076_33,,,,,2
349,3300037076_30,,,,,2
298,20120700_P3D_73,0.0222222222222,0.0,3.717029865611855e-08,6,2
299,20120700_P3D_72,,,,,2
296,PMZK01,,,,,2
297,20120700_P3D_71,,,,,2
294,20120700_P3D_75,0.0518518518519,0.00216567368744,1.54740979450202e-06,14,2
295,20120700_P3D_74,,,,,2
292,20120500_P19_11,,,,,2
293,20120700_P3D_79,,,,,2
290,Palsa.Labelled.R1.T1.F2.trimmomatic.metaspades_bin.50_88.06_3.48,,,,,2
291,20120500_P19_10,,,,,2
199,20110800_E2D_8,,,,,2
198,20110800_E2D_9,0.0148148148148,0.0,2.644114534542584e-08,4,2
195,20120700_P2D_5,0.140740740741,0.0103222793082,4.9820450418633334e-05,38,2
194,20120500_P34_3,0.1,0.0167960691968,2.388406174625515e-07,27,2
197,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.320_77.36_1.34,0.177777777778,0.00335199348719,0.17476189697131755,48,2
196,20110800_E2D_20,0.0111111111111,0.0,1.9841103356535082e-08,3,2
191,20120700_P2M_5,0.144444444444,0.0357583348239,0.03032888374290276,39,2
190,20120700_P2M_1,0.17037037037,0.153312149705,0.018627066899916445,46,2
193,20120700_P2D_1,0.0962962962963,0.00203771938534,3.2042577671630775e-05,26,2
192,20120700_P2D_8,0.107407407407,0.00231821724734,4.0019624565943476e-05,29,2
270,20110700_P2D_26,0.0962962962963,0.000118891902167,3.6489921104907445e-05,26,2
271,20150700_P13_8,,,,,2
272,3300037159_6,,,,,2
273,20110700_P2D_21,0.0148148148148,0.0,5.479586592850745e-08,4,2
274,3300037159_8,,,,,2
275,20150700_P13_2,,,,,2
276,20120600_P3D_3,0.0814814814815,0.00826701860173,0.005373013942728723,22,2
277,20150700_P13_7,0.111111111111,0.00566433176199,0.11453497552579638,30,2
278,20120600_P3D_1,0.0666666666667,4.07628160359e-05,0.006741707716366698,18,2
279,3300037237_7,,,,,2
449,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.128_97.22_0.00,,,,,2
448,20130700_S1X_7,0.0481481481481,2.0612364359e-06,0.005138939752357953,13,2
443,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.137_79.13_4.55,0.0259259259259,1.08392175223e-05,0.004929484123313494,7,2
442,20120500_P17_2,0.125925925926,0.0154056662489,3.2953452589841724e-05,34,2
441,20110700_P1S_12,,,,,2
440,20110700_P1S_10,0.0925925925926,0.000826347106797,0.013655403039374762,25,2
447,PNAG01,,,,,2
446,20120800_P2M_7,0.144444444444,0.0378051916401,0.029872560844249666,39,2
445,3300031525_28,,,,,2
444,Palsa.Unlabelled.R1.T3.F3.trimmomatic.metaspades_bin.82_91.99_3.21,,,,,2
108,20110600_P1M_7,,,,,2
109,20110600_P1M_4,0.0296296296296,6.13320315923e-06,0.002393892644087828,8,2
102,20111000_P3M_8,,,,,2
103,PKXJ01,0.00740740740741,0.0,4.54217674981788e-08,2,2
100,20110700_P3M_3,0.0666666666667,0.000417908624171,0.0065576826412981305,18,2
101,20111000_P3M_9,,,,,2
106,20110700_P2S_6,0.103703703704,0.000272540244605,0.10865277088916328,28,2
107,20110600_P1M_1,,,,,2
104,20110700_P2S_4,0.0666666666667,0.00325800763814,0.05097606323065079,18,2
105,20110700_P2S_5,,,,,2
39,20120500_P28_12,,,,,2
38,20120500_P28_10,,,,,2
33,20120700_P1D_9,0.144444444444,0.0284814283095,5.269153473985185e-05,39,2
32,20120500_P23_6,0.114814814815,0.0213270829724,0.008916217297474988,31,2
31,20120500_P23_4,0.140740740741,0.00379925914908,0.016389094220183895,38,2
30,20120500_P23_5,0.0814814814815,0.000448934283257,0.008525612462366678,22,2
37,Palsa.Unlabelled.R1.T3.F3.trimmomatic.metaspades_bin.126_94.83_0.00,0.137037037037,0.00623489767226,0.13120898698630765,37,2
36,20160700_S23_5,0.0037037037037,0.0,0.004879647043944996,1,2
35,20120700_P1D_3,0.0962962962963,0.0193963350244,1.0782587899908368e-05,26,2
34,20110800_E2D_35,,,,,2
438,20120700_P3D_10,0.0333333333333,7.98022278071e-06,9.250063696091039e-08,9,2
439,20110700_P1S_11,0.203703703704,0.038101823503,0.17792151239514906,55,2
436,20120700_P3D_15,0.0555555555556,5.1100004245e-05,1.5037970083250646e-07,15,2
437,20110800_S3D_3,,,,,2
434,20120700_P3D_19,,,,,2
435,20130700_S3M_11,,,,,2
432,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.70_95.73_0.85,0.188888888889,0.00962123677419,0.17686833701512344,51,2
433,20110700_P3S_5,0.122222222222,0.131878973695,0.0591201684062256,33,2
430,20110700_P3S_8,0.0148148148148,1.12232159512e-05,0.012145057435294765,4,2
431,20110700_P3S_3,0.159259259259,0.000995904671697,0.16122717565683745,43,2
339,20150700_P15_9,0.118518518519,0.0182701921976,0.02851622669013601,32,2
338,PMOO01,,,,,2
335,PKWP01,,,,,2
334,20150700_P15_1,0.107407407407,0.0124324623905,0.010910876953434021,29,2
337,20150700_P15_4,0.144444444444,0.0129800013007,0.021023150166446403,39,2
336,20150700_P15_5,0.107407407407,0.0101455224887,0.017184707512647585,29,2
331,20110800_E2D_15,0.062962962963,0.0122640213,1.7214378629755891e-06,17,2
330,20110800_P3S_2,0.0592592592593,5.24417884567e-05,0.02110862851054482,16,2
333,20150700_P15_3,0.0888888888889,0.00680007410854,0.06310967454574,24,2
332,20110800_P3S_5,0.0481481481481,0.000784136284126,0.031069094616105717,13,2
6,20150700_P31_13,0.0333333333333,5.76962163084e-06,0.03133503000919264,9,2
99,Palsa.Labelled.R1.T1.F2.trimmomatic.megahit_bin.16_70.72_6.45,0.0444444444444,0.000169914599418,0.04412975335835122,12,2
98,20111000_P3M_5,,,,,2
91,20160700_P15_18,0.0222222222222,5.00669645651e-06,0.0015120913742349394,6,2
90,20160700_P15_15,0.0740740740741,0.186105543663,0.0001947893258471054,20,2
93,20120700_S2X_13,0.151851851852,0.0443037827183,5.357496350885384e-05,41,2
92,20160700_P15_19,0.12962962963,0.0237274228637,0.011814432570914834,35,2
95,20110700_P2M_8,,,,,2
94,20110700_P2D_29,0.0259259259259,0.0,4.038256470704037e-08,7,2
97,20110700_P2M_2,,,,,2
96,20110700_P2M_4,,,,,2
238,20170700_S25_8,0.0333333333333,7.2462802501e-05,5.7134113671151334e-06,9,2
239,PLXO01,0.0222222222222,0.000112886955055,2.0186073105854786e-06,6,2
234,20170700_S25_3,0.177777777778,0.0517212672021,6.58804740180163e-05,48,2
235,20150700_P24_12,0.0555555555556,9.98170674946e-05,2.6277711538632182e-05,15,2
236,20170700_S25_1,0.144444444444,0.0116860047111,5.9013200131590986e-05,39,2
237,20110700_P3D_13,0.0333333333333,0.0,7.5644963319022075e-06,9,2
230,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.218_92.57_6.03,0.114814814815,0.0020032872781,0.11772027878636514,31,2
231,20110800_P2D_8,0.0592592592593,3.37302994607e-06,2.400789384373705e-05,16,2
232,20110800_P2D_9,,,,,2
233,3300036886_17,,,,,2
1,20170700_P34_1,,,,,2
146,20120600_P2M_9,0.107407407407,0.00157796995598,0.10702651373030916,29,2
147,20120600_P2M_5,0.0888888888889,0.0234597583142,0.027175815321951763,24,2
144,Bog.None.R2.T0.JGI.BFC.metaspades_bin.335_92.02_1.58,,,,,2
145,20120600_P2M_8,0.0148148148148,0.0,0.001188487693073187,4,2
142,20110700_P3M_11,0.140740740741,0.0207937009999,0.012671872360783312,38,2
143,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.97_73.23_1.91,0.0037037037037,0.0,0.004332891760412343,1,2
140,20111000_P2D_14,0.151851851852,0.00613908550034,5.625089317013821e-05,41,2
141,PLJD01,,,,,2
148,20120600_P2M_7,,,,,2
149,20120700_P3D_40,0.0851851851852,0.00361263503331,0.008095811886728052,23,2
133,3300037200_7,,,,,2
132,20111000_P3D_3,,,,,2
131,20111000_P3D_2,,,,,2
130,20111000_P3D_1,,,,,2
137,Bog.Unlabelled.R3.T1.F3.trimmomatic.metaspades_bin.4_95.88_2.80,,,,,2
136,20111000_P2D_12,0.0185185185185,0.0,3.0935390817876674e-08,5,2
135,20111000_P2D_13,0.174074074074,0.0525326347169,6.360099339178775e-05,47,2
134,20120700_P3D_143,0.0037037037037,0.0,4.7493007072050376e-08,1,2
139,20111000_P2D_16,,,,,2
138,PLHP01,0.0185185185185,2.50744445921e-05,2.5775521888428248e-06,5,2
24,20120700_S1D_19,0.037037037037,3.36288592944e-05,8.181227476522487e-06,10,2
25,20110700_P2D_9,,,,,2
26,20110700_P2D_8,,,,,2
27,20110700_P2D_7,,,,,2
20,Palsa.Unlabelled.R2.T3.F3.trimmomatic.megahit_bin.116_93.98_2.97,0.037037037037,9.98855810917e-06,0.03242150495022696,10,2
21,20120800_E1X_21,,,,,2
22,20110700_P2D_19,,,,,2
23,3300037136_8,,,,,2
28,20110700_P2D_2,,,,,2
29,20120500_P23_1,0.125925925926,0.00320855056475,0.012350847322759113,34,2
407,20120500_P24_7,0.0185185185185,9.57025275989e-05,0.0007058556854575272,5,2
406,20110800_P1D_13,,,,,2
405,20120500_P24_8,0.0222222222222,2.1182177316e-06,0.0015694216157970402,6,2
404,20170700_P31_1,0.174074074074,0.0726098390783,0.12869563605001338,47,2
403,20150700_P15_16,,,,,2
402,20150700_P15_11,0.151851851852,0.119622746259,0.017540399081566016,41,2
401,20150700_P15_12,0.118518518519,0.0132657945728,0.012210567043777579,32,2
400,20150700_P15_13,0.0222222222222,5.23839774552e-06,0.0022499329158742936,6,2
409,20110600_P1M_18,0.0037037037037,0.0,0.0001482368865178515,1,2
408,20120500_P24_5,0.151851851852,0.017315212407,5.994259369996961e-05,41,2
379,20110800_P1D_36,,,,,2
378,20111000_P1M_10,,,,,2
371,20120700_P3D_24,,,,,2
370,20110700_P1M_3,0.0296296296296,1.72615450765e-05,0.00407669048048747,8,2
373,20120700_P3D_23,,,,,2
372,20120700_P3D_22,0.0925925925926,0.00829875818747,2.3749541174918757e-07,25,2
375,20120600_P3M_10,0.181481481481,0.0144186766115,0.17458641793957552,49,2
374,20120600_P3M_11,0.114814814815,0.0730433953599,0.04790527068267552,31,2
377,20110800_P1D_31,,,,,2
376,PMMQ01,,,,,2
393,3300037155_10,,,,,2
392,Palsa.Unlabelled.R2.T3.F3.trimmomatic.megahit_bin.241_91.03_4.38,0.12962962963,0.000215480638239,0.1420260586135031,35,2
88,20160700_P15_16,0.0185185185185,0.0,8.418618884775011e-06,5,2
89,20160700_P15_17,0.0814814814815,0.00114658396221,4.1707838125094127e-05,22,2
397,3300037104_17,,,,,2
396,20140700_E22_12,,,,,2
395,20110600_S1D_17,0.133333333333,0.00411854747119,4.525561460625728e-05,36,2
394,3300037155_12,,,,,2
82,20120700_S1D_60,0.0740740740741,0.00188417614044,2.677229887920939e-05,20,2
181,20120500_P26_12,0.103703703704,0.019258417464,2.3728506364788342e-07,28,2
80,20111000_P2M_3,0.0592592592593,0.000150501692074,1.8198517206117846e-05,16,2
81,20111000_P2M_7,,,,,2
86,20160700_P15_13,0.0407407407407,0.0395861997841,0.0007925967096847195,11,2
87,20160700_P15_10,,,,,2
84,20170700_S25_13,0.0518518518519,0.000262574643749,2.6797848796821167e-05,14,2
85,20150700_P23_7,0.133333333333,0.0159720917638,0.012694415367430672,36,2
7,20120700_P3D_58,0.0962962962963,0.00162928741144,3.298200397480608e-05,26,2
245,20120700_P3D_33,,,,,2
244,20120700_P3D_38,,,,,2
247,20120800_E1D_14,0.0407407407407,0.000213048205542,8.139145975148665e-06,11,2
246,20120700_P3D_37,,,,,2
241,PLZO01,,,,,2
240,20110800_P1S_2,0.00740740740741,0.0,0.008044217191210002,2,2
243,20120700_P3D_39,0.0814814814815,0.00316568114148,2.3514456179009277e-07,22,2
242,20110800_P1S_5,0.118518518519,0.00679587366196,0.01849330052581469,32,2
249,20150700_P23_11,0.0740740740741,0.000114341125377,0.006404501418526742,20,2
248,20150700_P23_12,,,,,2
458,20110600_P1D_7,0.0037037037037,0.0,6.589409569257801e-09,1,2
459,Palsa.Labelled.R2.T3.F1.trimmomatic.metaspades_bin.31_87.45_2.00,0.00740740740741,0.0,0.008547354967135034,2,2
450,20120700_P3S_3,0.00740740740741,0.0,0.004227530554119071,2,2
451,Palsa.Unlabelled.R3.T2.F3.JGI.BFC.metaspades_bin.23_95.38_0.50,,,,,2
452,Palsa.Unlabelled.R3.T1.F2.trimmomatic.metaspades_bin.54_83.78_8.12,0.162962962963,0.0219010810847,0.15724163368479904,44,2
453,20120700_S1X_12,0.122222222222,0.000250732559368,4.503963247172308e-05,33,2
454,20140700_S15_2,0.0222222222222,7.51004468477e-06,5.295617229766184e-06,6,2
455,Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.203_90.06_2.84,0.122222222222,0.00191830957672,0.13433013459775484,33,2
456,20120500_P25_12,0.0111111111111,0.0,1.2897757633179927e-07,3,2
457,20110600_P1D_1,,,,,2
179,20120700_S3X_7,,,,,2
178,20160700_P15_9,,,,,2
177,20160700_P15_8,,,,,2
176,20160700_P15_5,0.17037037037,0.0345022475442,5.766255069329046e-05,46,2
175,20160700_P15_3,0.00740740740741,0.0,0.00016120848256993242,2,2
174,20160700_P15_2,,,,,2
173,20120800_E1X_7,,,,,2
172,20110600_P1M_17,0.00740740740741,0.0,1.2066401725253295e-06,2,2
171,20120500_P36_3,,,,,2
170,20120500_P36_7,,,,,2
182,20120600_P2S_3,0.185185185185,0.00214198021824,0.17796169052310085,50,2
183,20110600_P1D_5,,,,,2
180,20120600_P2S_4,0.188888888889,0.0170988459744,0.16885579815421609,51,2
2,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.50_91.45_2.99,,,,,2
186,20160700_P15_25,0.159259259259,0.0117435647722,6.113886500557747e-05,43,2
187,20160700_P15_24,,,,,2
184,20110600_P3S_5,0.0592592592593,1.73613065667e-05,0.061513215377562325,16,2
185,20110600_P3S_9,0.162962962963,0.00120717433734,0.1650089864665815,44,2
188,20120700_P3D_14,,,,,2
189,20110800_P3M_11,0.148148148148,0.0266010292367,0.014438838801028645,40,2
11,20170700_P34_4,0.062962962963,0.0031311798771,0.0034898734646405696,17,2
10,3300037076_9,,,,,2
13,20120700_P2D_11,0.177777777778,0.0317654564091,6.029446964428852e-05,48,2
12,20120700_P2D_10,0.0851851851852,0.00163096431639,3.093338617956272e-05,23,2
15,20110800_P1D_22,0.0148148148148,0.0,6.815554445295959e-06,4,2
14,20110800_P1D_21,,,,,2
17,20110800_P1D_29,,,,,2
16,20110800_P1D_24,,,,,2
19,3300037222_12,0.0851851851852,0.00926724727574,1.669804599535289e-07,23,2
18,PLYZ01,,,,,2
322,20130700_C2M_2,,,,,2
323,PMOL01,,,,,2
320,20150700_P11_4,0.0296296296296,0.000304016115383,0.0026596476832276834,8,2
321,Palsa.Labelled.R3.T1.F1.trimmomatic.metaspades_bin.54_94.98_2.76,0.00740740740741,0.0,0.006353214913507479,2,2
326,20170700_S24_5,,,,,2
327,20110800_P3S_8,0.0962962962963,0.00711842183982,0.06278218549055065,26,2
324,PKYA01,0.140740740741,0.0223140889693,0.013562657659839135,38,2
325,20120600_P1M_1,0.125925925926,0.000578584215535,0.12740793044326462,34,2
328,20110800_P3S_9,,,,,2
329,PNBE01,,,,,2
201,20110800_E2D_6,,,,,2
200,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.298_98.43_2.66,0.0444444444444,0.000528661785572,0.0035347635111199335,12,2
203,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.158_96.58_0.85,0.137037037037,0.00552919061847,0.1442750543198069,37,2
202,PMSV01,0.0333333333333,5.02656429959e-06,0.028110885054409996,9,2
205,20160700_S23_14,0.118518518519,0.000188144287933,4.400389845434878e-05,32,2
204,20160700_S23_17,0.00740740740741,0.0,0.0005276103203381734,2,2
207,20110800_P3M_3,0.12962962963,0.0252222523416,0.010815451439559799,35,2
206,20160700_S23_13,,,,,2
209,3300037076_21,,,,,2
208,20111000_P3M_11,,,,,2
77,20120700_P3S_2,0.0962962962963,0.0044628646385,0.10225557259339546,26,2
76,20120700_P3S_1,0.188888888889,0.0410145562265,0.16799540243289182,51,2
75,PMWT01,0.0148148148148,0.0,0.00017215784984117759,4,2
74,20110600_P3S_13,0.166666666667,0.00323730026254,0.16553351283691387,45,2
73,20111000_P2S_1,0.137037037037,0.00864000717447,0.12968662102607975,37,2
72,PLNE01,0.0037037037037,0.0,2.974824327581193e-07,1,2
71,Palsa.Labelled.R1.T1.F3.trimmomatic.metaspades_bin.56_91.47_0.17,0.133333333333,0.00131012664234,0.1311802601198918,36,2
70,Bog.None.R2.T0.JGI.BFC.metaspades_bin.84_100.00_0.00,,,,,2
79,20111000_P2M_2,0.037037037037,5.47228783647e-06,9.205978538369482e-06,10,2
78,20170700_S35_7,,,,,2
8,3300037076_8,,,,,2
120,20111000_P2D_4,0.0148148148148,0.0,2.2846314444315833e-08,4,2
121,20110700_P2S_7,,,,,2
122,3300037076_10,,,,,2
123,3300037076_11,,,,,2
124,20110800_P2D_12,,,,,2
125,20110700_P2D_30,0.137037037037,0.00263318133464,4.4499577572864734e-05,37,2
126,20110700_P2D_37,0.00740740740741,0.0,2.965364618123715e-06,2,2
127,3300038478_6,0.159259259259,0.00132206318735,0.16059668598245724,43,2
128,3300037139_5,0.0777777777778,0.01893135762,4.8898989026833086e-05,21,2
129,20120700_P3D_148,0.0296296296296,7.80210197806e-06,4.24867699657285e-08,8,2
414,20111000_P3M_39,,,,,2
415,PMTF01,0.151851851852,0.00676444367029,4.9886963972716086e-05,41,2
416,20110700_P1D_6,,,,,2
417,20120700_P3D_61,0.122222222222,0.0328093531398,2.419909204484806e-07,33,2
410,20120500_P26_8,0.0555555555556,0.00103080067311,1.815043813531578e-06,15,2
411,20111000_P3M_32,,,,,2
412,20120500_P26_5,0.0518518518519,0.00190983358582,1.6400289131175217e-06,14,2
413,20120500_P13_5,0.137037037037,0.0330938176355,4.9562255895770696e-05,37,2
418,20110700_P1D_2,,,,,2
419,Palsa.Labelled.R3.T1.F3.JGI.BFC.metaspades_bin.75_85.15_2.19,,,,,2
319,20150700_P11_6,,,,,2
318,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.247_71.06_5.63,0.0111111111111,0.0,0.011897684152144091,3,2
313,20110600_P1M_23,,,,,2
312,20110600_P1M_20,,,,,2
311,20110800_E3D_18,,,,,2
310,20110800_P1M_19,,,,,2
317,20120700_P3D_47,0.00740740740741,0.0,1.3222816924418863e-08,2,2
316,20150700_P24_7,0.118518518519,0.000255624142046,4.3522002814816306e-05,32,2
315,PLCS01,,,,,2
314,20110800_S2M_3,0.0555555555556,0.00124770134343,1.20678664628679e-05,15,2
3,20170700_P34_5,,,,,2
368,3300036901_8,0.118518518519,0.0159703887347,0.07864907667148573,32,2
369,Palsa.Labelled.R3.T1.F2.trimmomatic.megahit_bin.31_72.28_6.84,,,,,2
366,Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.15_88.82_6.04,0.125925925926,0.000388358021343,0.13398370791454173,34,2
367,20120600_P2M_10,0.1,0.000117505405453,0.10915213987289056,27,2
364,20130700_C2Y_6,,,,,2
365,20130700_P1Y_3,0.162962962963,0.0465499496347,6.320060023735181e-05,44,2
362,20130700_P1Y_8,0.118518518519,0.0084547738411,3.1093014774392256e-05,32,2
363,20130700_P1Y_5,,,,,2
360,20120700_P3D_129,0.0444444444444,7.57262839047e-05,9.816928413950304e-08,12,2
361,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.96_88.84_2.56,0.0703703703704,0.00759062164297,0.07114063086965709,19,2
380,3300037316_8,,,,,2
381,Palsa.Unlabelled.R2.T3.F3.trimmomatic.megahit_bin.196_83.72_2.78,,,,,2
382,Palsa.Labelled.R3.T1.F3.trimmomatic.megahit_bin.10_90.51_2.85,,,,,2
383,20120500_P32_4,,,,,2
384,3300037147_7,0.0037037037037,0.0,5.374071889302949e-06,1,2
385,20130700_S2Y_8,,,,,2
386,20120500_P15_4,0.0444444444444,0.000104502766544,0.002802866886870568,12,2
387,PLBP01,,,,,2
388,20111000_P3M_43,,,,,2
389,20111000_P3M_40,,,,,2
60,20120700_P3D_93,0.0592592592593,0.000555007305055,1.0807841509993444e-07,16,2
61,20120700_P3D_92,,,,,2
258,20111000_P1S_5,0.137037037037,0.00103381656613,0.14411303412238854,37,2
259,Palsa.Unlabelled.R2.T3.F3.trimmomatic.megahit_bin.30_89.06_2.80,,,,,2
64,20111000_P3M_7,,,,,2
65,20120700_P3D_100,0.00740740740741,0.0,1.322281691917573e-08,2,2
66,Palsa.Unlabelled.R1.T3.F3.trimmomatic.metaspades_bin.94_89.19_4.42,0.111111111111,0.000225467173373,0.1176754211769674,30,2
67,20120700_P3D_105,,,,,2
252,Palsa.Labelled.R3.T1.F2.trimmomatic.metaspades_bin.52_71.83_0.86,,,,,2
69,20120700_P3D_108,,,,,2
250,Palsa.Labelled.R1.T1.F3.trimmomatic.metaspades_bin.65_73.50_0.43,,,,,2
251,20150700_P14_8,,,,,2
256,20111000_P1S_1,,,,,2
257,20111000_P1S_2,,,,,2
254,20150700_P14_7,0.133333333333,0.00353625962182,0.013566659864492764,36,2
255,20150700_P14_4,,,,,2
469,20120500_P13_9,0.137037037037,0.000627319768893,4.7801697382585726e-05,37,2
468,20120800_P2D_5,0.174074074074,0.0240953730772,6.444162028827821e-05,47,2
465,20120700_S1D_69,0.122222222222,0.00190146161373,4.317391420771703e-05,33,2
464,Palsa.Labelled.R3.T1.F3.JGI.BFC.metaspades_bin.68_75.40_6.88,,,,,2
467,20120800_P2D_2,0.0481481481481,0.0086982173818,7.470742061114272e-06,13,2
466,PLBY01,,,,,2
461,Palsa.Labelled.R1.T1.F3.JGI.BFC.metaspades_bin.27_84.23_6.23,0.0740740740741,7.95785325083e-05,0.08311821404007547,20,2
460,20110600_P3S_4,0.0037037037037,0.0,0.0019627095215907562,1,2
463,20120500_P14_1,,,,,2
462,3300037155_22,,,,,2
168,20120700_P3D_1,,,,,2
169,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.296_95.83_0.00,0.0148148148148,0.0,0.015597265875561076,4,2
164,20110800_P1D_14,,,,,2
165,20120700_P3D_5,0.0592592592593,0.000574567485647,1.513949086675591e-07,16,2
166,20110800_P1D_16,,,,,2
167,20110800_P1D_10,,,,,2
160,20150700_P14_12,0.0814814814815,0.00312395251411,0.009367721297060724,22,2
161,20110800_P1D_18,,,,,2
162,20120700_P3D_9,0.0296296296296,0.000486848405078,2.1957632295575867e-06,8,2
163,20120700_P3D_7,0.0037037037037,0.0,6.618286433044378e-09,1,2
9,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.147_84.14_8.29,0.0518518518519,6.52631880987e-06,0.05758351133694161,14,2
357,20110800_P1M_9,0.103703703704,0.0182058838081,2.3988729206579936e-07,28,2
356,20110800_P1M_8,,,,,2
355,20110700_P1S_2,0.0333333333333,0.00126793549946,0.02155833319769689,9,2
354,20150700_P31_7,,,,,2
353,20150700_P31_3,0.0444444444444,1.89741562557e-05,0.051162856407316576,12,2
352,PMLV01,0.0296296296296,0.00687345547613,5.210614141665906e-06,8,2
351,20110700_P2D_11,,,,,2
350,20120800_S3X_7,0.0259259259259,7.8108699406e-05,3.4036427453948515e-06,7,2
359,20120700_P3D_128,0.0037037037037,0.0,6.628918847029324e-09,1,2
358,20110800_P1M_5,,,,,2
216,20110800_P2D_10,,,,,2
217,20120700_P3D_84,0.0777777777778,0.0971102457762,2.585942839039556e-06,21,2
214,20110800_P2D_17,,,,,2
215,Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.264_97.44_0.71,0.155555555556,0.00118277817143,0.15460474416415393,42,2
212,3300037076_25,,,,,2
213,20111000_P3D_13,,,,,2
210,3300037076_20,,,,,2
211,3300037262_8,,,,,2
218,20120700_P3D_85,,,,,2
219,20120700_P3D_87,0.0666666666667,0.000973988074665,3.5980673410602107e-05,18,2
289,20110800_P3M_18,0.0185185185185,3.44210381385e-06,0.0010193781860192742,5,2
288,20111000_P1D_14,,,,,2
4,20120500_P26_1,0.125925925926,0.103566025551,1.4060907619305837e-06,34,2
281,20111000_P1M_2,,,,,2
280,20111000_P1M_8,,,,,2
283,20111000_P1M_7,,,,,2
282,20110800_P1D_3,,,,,2
285,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.14_80.71_5.34,0.1,0.000205326343864,0.10635326114497862,27,2
284,20111000_P1M_5,0.0777777777778,0.00138096269988,3.008353561331072e-05,21,2
287,20111000_P1D_11,0.0185185185185,0.0,3.306523510713766e-08,5,2
286,20120600_P3S_2,0.159259259259,0.00100556329119,0.16278411859621048,43,2
263,20170700_P24_2,,,,,2
262,20120500_P31_3,0.162962962963,0.0221000949567,0.1575848026591508,44,2
261,20120500_P31_6,0.0851851851852,0.00646837037861,0.036409504882458664,23,2
260,20160700_S15_2,0.0592592592593,0.00180209259947,1.0850094288995837e-05,16,2
267,Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.5_87.01_6.92,0.0592592592593,0.00170156680379,0.06142367622827849,16,2
266,PMUP01,0.12962962963,0.00374906687556,0.015315278003425524,35,2
265,20120500_P37_6,,,,,2
264,20170700_P24_4,,,,,2
269,PLYO01,,,,,2
268,PLZA01,0.0518518518519,0.00278613365922,2.1110958542996088e-07,14,2
59,20110700_P3M_9,0.114814814815,0.0123088719227,0.028839608873516047,31,2
58,20120700_P3D_97,0.0185185185185,0.0,8.392559491908244e-07,5,2
55,20111000_P3M_28,,,,,2
54,20111000_P3M_22,,,,,2
57,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.300_98.33_0.91,0.0407407407407,0.0,0.04978096988004813,11,2
56,3300037138_9,,,,,2
51,20111000_P3M_27,,,,,2
62,20120800_P1D_2,0.0444444444444,1.58898596932e-05,1.848943419873631e-05,12,2
53,20111000_P3M_21,,,,,2
52,PLCN01,,,,,2
63,20120800_P1D_1,0.125925925926,0.00232928589189,4.8380110262296466e-05,34,2
50,20120600_S1D_7,,,,,2
115,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.140_93.10_9.25,,,,,2
