RCBC,site1,site2
0.5576,1,47
0.7624,1,46
0.738,1,45
-0.797,1,44
-0.676,1,43
0.0928,1,42
-0.5104,1,41
0.83,1,40
0.62,1,39
0.9314,1,38
-0.1216,1,37
0.9974,1,36
0.9642,1,35
0.944,1,34
0.9676,1,33
-0.1992,1,32
-0.2678,1,31
-0.5,1,30
-0.9024,1,29
-0.0610000000000001,1,28
-0.3492,1,27
-0.9722,1,26
-0.653,1,25
-0.293,1,24
-0.6036,1,23
-0.3072,1,22
-0.8136,1,21
0.0558000000000001,1,20
0.9772,1,19
0.7662,1,18
-0.2796,1,17
-0.5134,1,16
-0.9894,1,15
-0.2332,1,14
0.24,1,13
0.7818,1,12
0.7566,1,11
0.998,1,10
-0.4876,1,9
-0.771,1,8
-0.00980000000000003,1,7
-0.369,1,6
0.9918,1,5
0.099,1,4
0.569,1,3
-0.8128,1,2
-1,10,21
0.7364,10,20
0.9998,10,19
0.5114,10,18
0.792,10,17
-1,10,16
-1,10,15
0.9984,10,14
0.3496,10,13
0.999,10,12
1,10,11
-0.9938,9,60
0.2092,9,59
-0.2332,9,58
0.3958,9,57
0.8616,9,56
-0.3146,9,55
-0.997,9,54
-0.0884,9,53
-1,9,52
-0.9204,9,51
-0.9586,9,50
0.383,9,49
-0.2636,9,48
-0.1914,9,47
0.3112,9,46
0.1148,9,45
-0.8586,9,44
-0.9438,9,43
-0.6796,9,42
-0.7682,9,41
0.582,9,40
-0.666,9,39
0.9166,9,38
-0.6582,9,37
0.9276,9,36
-1,9,35
-1,9,34
0.8034,9,33
-0.4794,9,32
-0.8864,9,31
-0.9602,9,30
-1,9,29
-0.5518,9,28
-0.8102,9,27
-0.9368,9,26
0.8714,11,18
-0.4918,11,17
0.3216,11,16
-0.3116,11,15
0.4804,11,14
0.6258,11,13
0.9972,11,12
0.9424,10,60
0.3792,10,59
0.967,10,58
0.6484,10,57
1,10,56
1,10,55
0.8816,10,54
0.3754,10,53
-1,10,52
0.5872,10,51
0.8116,10,50
1,10,49
-1,10,48
1,10,47
0.9812,10,46
0.8628,10,45
-1,10,44
-1,10,43
0.8394,10,42
0.9998,10,41
0.98,10,40
1,10,39
1,10,38
0.989,10,37
1,10,36
1,10,35
1,10,34
1,10,33
-1,10,32
0.7644,10,31
0.7994,10,30
0.8442,10,29
0.7978,10,28
0.9482,10,27
-0.0387999999999999,10,26
-1,10,25
-1,10,24
-1,10,23
0.9824,10,22
-0.409,12,16
-0.3276,12,15
0.7876,12,14
0.0154000000000001,12,13
-0.6186,11,60
0.9898,11,59
0.935,11,58
0.927,11,57
1,11,56
0.9854,11,55
-0.976,11,54
0.9466,11,53
-1,11,52
-0.8868,11,51
-0.7328,11,50
0.9376,11,49
0.916,11,48
0.2956,11,47
0.912,11,46
0.949,11,45
-0.3036,11,44
-0.9016,11,43
0.7368,11,42
0.85,11,41
0.9928,11,40
0.8534,11,39
1,11,38
0.7806,11,37
0.1168,11,36
0.5108,11,35
1,11,34
1,11,33
0.0726,11,32
-0.6968,11,31
-0.5844,11,30
-0.494,11,29
0.8748,11,28
-0.3142,11,27
-0.637,11,26
-1,11,25
0.515,11,24
0.6936,11,23
0.2342,11,22
-1,11,21
0.6428,11,20
0.9998,11,19
-0.5248,13,15
-0.6524,13,14
-0.241,12,60
0.7926,12,59
0.3614,12,58
0.9754,12,57
-0.2968,12,56
0.8256,12,55
0.1738,12,54
0.9216,12,53
-1,12,52
0.4024,12,51
0.4948,12,50
0.8512,12,49
-0.0544,12,48
0.6142,12,47
0.769,12,46
0.7398,12,45
-1,12,44
-0.00660000000000005,12,43
0.738,12,42
0.0396000000000001,12,41
0.9622,12,40
0.9498,12,39
0.4582,12,38
0.154,12,37
0.9994,12,36
1,12,35
1,12,34
0.9994,12,33
0.3746,12,32
0.128,12,31
-0.1954,12,30
-0.5336,12,29
0.4012,12,28
-0.0536,12,27
-0.9148,12,26
-0.6366,12,25
-0.4342,12,24
0.071,12,23
0.2958,12,22
-0.5672,12,21
0.5138,12,20
0.982,12,19
0.9542,12,18
0.3664,12,17
-0.716,14,15
-0.4192,13,60
-0.7882,13,59
-0.6908,13,58
0.277,13,57
0.1802,13,56
-0.3448,13,55
-0.6068,13,54
-0.7724,13,53
-1,13,52
-0.5788,13,51
-0.5336,13,50
-0.1902,13,49
-0.6066,13,48
-0.519,13,47
-0.177,13,46
-0.899,13,45
-0.9742,13,44
-0.7918,13,43
-0.083,13,42
-0.9306,13,41
-0.612,13,40
-0.0394,13,39
0.0608,13,38
-0.3044,13,37
0.8958,13,36
0.3704,13,35
0.3802,13,34
0.8872,13,33
-0.2298,13,32
-0.5744,13,31
-0.9342,13,30
-0.397,13,29
-0.8976,13,28
-0.7088,13,27
-0.9546,13,26
-0.8986,13,25
-0.9014,13,24
-0.6496,13,23
-0.5352,13,22
-0.8832,13,21
-0.4758,13,20
-0.1544,13,19
0.00380000000000003,13,18
-0.7606,13,17
-0.662,13,16
-0.9558,15,16
-0.9956,14,60
0.5232,14,59
0.1448,14,58
0.375,14,57
0.951,14,56
0.26,14,55
-1,14,54
0.1954,14,53
-1,14,52
-0.958,14,51
-0.9988,14,50
0.4316,14,49
0.1192,14,48
0.1266,14,47
0.3716,14,46
0.0924,14,45
-0.8692,14,44
-0.9636,14,43
-0.6752,14,42
-0.382,14,41
0.6138,14,40
-0.8814,14,39
0.9762,14,38
-0.5238,14,37
0.9468,14,36
-1,14,35
0.8162,14,34
0.999,14,33
-0.8808,14,32
-0.7044,14,31
-0.8894,14,30
