,711_E-1-S,711_E-1-M,711_E-1-D,711_E-2-S,711_E-2-M,711_E-2-D,711_E-3-S,711_E-3-M,711_E-3-D,712_E-1-M,712_E-1-D,712_E-2-S,712_E-2-M,712_E-2-D,712_E-3-S,712_E-3-M,712_E-3-D,713_E-1-S,713_E-1-M,713_E-1-D,713_E-1-X0,713_E-1-X1,713_E-2-S,713_E-2-M,713_E-2-D,713_E-2-X0,713_E-2-X1,713_E-3-S,713_E-3-M,713_E-3-D,713_E-3-X0,713_E-3-X1,714_E1_1-5,714_E1_5-9,714_E1_20-24,714_E1_30-34,714_E2_1-5,714_E2_5-9,714_E2_20-24,715_E1_1-5,715_E2_1-5,715_E2_20-24,715_E2_30-34,715_E3_1-5,715_E3_10-14,715_E3_20-24,715_E3_30-34,716_E1_1-5,716_E1_10-14,716_E1_20-24,716_E1_30-34,716_E3_1-5,716_E3_10-14,716_E3_30-34,717_E2_1-5,717_E2_10-14,717_E2_20-24,717_E3_1-5,717_E3_10-14,717_E3_30-34
713_E-2-M,0.826406242982019,1.28420814917616,0.848938700469409,-1.47565473521764,-0.0550447195803756,2.47728546780754,1.4670808002161,0.230643606267817,1.84502565352143,-0.407075108450172,-0.182181318767574,0.666119889308596,0.856062414689933,1.79762095566253,-0.0470447430215578,1.23464744804842,1.59864937444506,0.0645089454045897,1.15338537485402,0.0496544201373673,2.78367893723636,2.23791923223939,1.01708007804115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713_E-2-D,1.55913032021928,0.455570101031593,-0.0430692107228502,-0.231597462717847,0.435442522321896,1.02967366862324,1.6144217342868,1.43232182028338,-1.31773161079483,0.602905469524606,0.873039134463597,1.01600324966395,1.01364912888332,-0.982122645822987,0.380395560556716,1.64972610775352,-1.09559551451611,1.74979786530392,2.09074093959598,1.78377810584339,1.70526206251319,1.78379174427231,1.36748543151968,1.59020294183156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713_E-2-X0,0.785815741653195,0.644724756176614,0.836397725810745,-1.87140168329947,-0.821703559763956,-0.0111516772764337,-0.796973994243232,-0.894337270881952,0.703985760354772,1.5091797275175,-0.696980198305705,-0.455035249998222,-0.718848387580864,1.07609937293545,3.38984644275966,0.0664795984417956,1.59228986545204,1.32013864531739,2.59412198532633,1.87614002608289,0.933786298139451,1.78312199603076,0.0681118905362192,1.31744622146154,0.059306502834727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713_E-2-X1,1.14338664366011,1.84937619608966,1.2765850807399,-0.152940460338603,0.475984658912031,0.195329359526278,0.915938922222555,0.986345954437168,0.471687172797588,1.96747354674391,-0.435213093218676,0.790765280090985,0.831360557550517,0.0889305595213466,1.362466250182,1.48607688156207,0.511930559129755,2.00143180517613,2.3038931939778,2.43274371491852,1.3180276769016,1.77643696542024,1.17402659981057,2.22268955076726,0.253690355852406,-0.0918448884030234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713_E-3-S,2.11661760416554,1.45354732756007,0.745431959164878,-0.859449969013488,0.573669968682716,1.75561987328865,1.13842434761628,1.47469853422974,0.391001741119233,0.403017898347861,1.24946329533886,1.25586872305515,1.41492376568951,0.827665148527768,-0.673013470436015,1.84619507689896,0.762941086916092,2.18321002707004,2.94561749409028,2.06790081102038,2.54199611025297,2.87320607583717,2.06134594312436,1.82802495566129,0.571772957837856,-0.512714948717508,1.39623534065673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713_E-3-M,2.14501999023397,1.47460555521818,0.52557253570304,-1.47809052163032,0.162449339580348,0.539257173314495,0.732221114371917,0.379364011437634,-0.893123475936777,0.254899539715213,-0.572136632287474,-0.151956804858966,0.207574907926547,NA,0.839538807216087,2.35650222982728,-0.893123475936777,0.808445882523226,2.69285119080021,1.03586448739897,1.23064197679894,1.51382873749089,0.960497052616995,2.15459312787784,-0.982122645822987,0.719440798182665,0.0051874369022092,0.15338397672791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713_E-3-D,-0.300543987729761,-0.429266192463316,-0.429774110452373,-0.450485812107881,-0.253187476393758,-0.380671253218466,-0.719928247751649,-0.461445973401159,-0.355534673419667,0.32247357676853,-0.602756280490501,0.17401787007379,-0.441636828444648,-0.6020455154073,-0.602294534181574,-0.530846824166899,-0.621669722794304,0.0341396297557911,1.33788112520431,1.02541742350457,1.08381375124033,1.48173472596069,-0.305225139595816,-0.178593883032231,-0.852007246758981,-0.819808411805309,-1.10529511490324,-0.380188502804024,-0.117853107147211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713_E-3-X0,1.50439597211453,0.634473681603558,0.532497626494742,-0.938709423406048,0.172415794646693,-0.305018245685167,0.400367351242999,0.608571896198689,0.614070397670655,0.171519876368572,0.341651011130585,0.735206910376501,-0.417458413477576,0.0832353604983753,1.13471727662277,1.26221576455494,0.30916992098621,0.508123092991916,-0.254004305896558,0.609580419335163,0.567667864673746,1.21743552895847,1.21355055019012,1.6603350305158,0.638887114624168,0.0859147394670542,-0.396604560845699,0.646293396783526,0.731180443003255,-0.887263514958074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713_E-3-X1,0.778158366687771,0.522441668393704,0.925274951662216,0.107810241111957,1.00894484348776,0.795110529091098,0.719091552227328,-0.2197452057353,1.25619406134041,0.00713608933144045,0.832803125919087,0.636573303841427,1.10988864507735,0.939292935437058,0.341029993638825,0.142923419164945,1.07329206995423,0.601320201611946,0.637434968523411,0.63122375202373,1.0634717362635,0.0110170472016214,-0.122190366800823,0.816384645173788,0.950886442644431,0.459389612872518,0.574900518039311,0.42246155120597,0.797307243222601,0.991085012609289,-0.877902874518681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_E1_1-5,-1.40023450705187,-1.40688232137516,-2.2834339424754,-1.00835023904801,-1.51080739218498,-2.20577769031438,0.11348367335334,-1.71006007868537,-1.67541371318593,0.544521884405717,-2.07171759565895,-2.50770627206592,-1.42250464483032,-2.19401100006531,-3.06861907978717,-1.51534191926449,-2.05888484513765,-1.94945530633163,-1.76242592909765,-1.61403681031265,0.0593265270402521,0.983058847830906,-1.51930075405653,-1.79498792681213,-1.73328376452911,-1.33724752406578,-0.419265452432418,-1.94214540494305,-1.92396209220346,-0.824402283547267,-0.537895562235549,-0.561853056844654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
