,711_S-1-S,711_S-1-M,711_S-1-D,711_S-2-M,711_S-2-D,711_S-3-M,712_S-1-S,712_S-1-M,712_S-1-D,712_S-1-X,712_S-2-D,712_S-2-X,712_S-3-S,712_S-3-D,712_S-3-X,713_S-1-S,713_S-1-M,713_S-1-D,713_S-1-X0,713_S-1-X1,713_S-2-S,713_S-2-M,713_S-2-D,713_S-2-X0,713_S-3-S,713_S-3-M,713_S-3-D,713_S-3-X0,713_S-3-X1,714_S1_1-5,714_S1_5-9,714_S1_10-14,714_S1_20-24,714_S1_30-34,714_S2_1-5,714_S2_5-9,714_S2_20-24,714_S3_1-5,714_S3_5-9,714_S3_10-14,714_S3_20-24,714_S3_30-34,715_S1_1-5,715_S1_10-14,715_S1_20-24,715_S1_30-34,715_S2_10-14,715_S2_20-24,715_S2_30-34,715_S3_20-24,715_S3_30-34,716_S1_1-5,716_S1_10-14,716_S1_20-24,716_S1_30-34,716_S2_1-5,716_S2_10-14,716_S2_20-24,716_S2_30-34,716_S3_10-14,716_S3_20-24,716_S3_30-34,717_S2_1-5,717_S2_10-14,717_S2_20-24,717_S2_30-34,717_S3_1-5,717_S3_10-14,717_S3_20-24
714_S1_5-9,-0.350471210669348,-0.52650659842098,0.260129033114644,0.419088664659321,-0.058322858592533,-0.257896569813009,0.210053659428346,2.06719526522065,-0.505440819913987,0.0258526152674362,0.112260524106961,1.18798332313165,-0.853053495833655,1.3850205937677,1.43594634010499,-0.395980564254226,0.63224143054634,-0.1257950758642,-0.822221665539955,1.2082188921302,2.26391506556362,0.262562929793399,0.364254401299539,0.205218905949619,0.284251081561084,-0.570666715762585,-0.424466975481163,-0.686965258326369,0.914836494928756,0.474742167507004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_S1_10-14,0.124615144167039,-0.532098987672599,0.0782921883143662,-0.541440155087596,0.737435875584767,-0.430181956327235,0.878561742242958,2.8225902158653,-0.645642982816597,1.6893335565519,0.322038750331414,1.9556235101616,-1.08392361081786,0.927977741238595,2.0494590915096,0.0565725239344418,1.463268053497,1.23831626435647,-0.340470718792946,2.47505017928076,3.46135650061925,-0.27511924393459,0.839979161984295,2.685545014398,-0.273172065498861,-0.409789533242394,-0.634721457582086,-0.68574301693099,1.52727624124897,1.07059468909657,-0.167994159167693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_S1_20-24,-1.90084094946034,-1.40821797752979,-0.61425893240701,0.157368715059115,2.15926886061569,-0.789275361775769,-1.28404498822955,-1.28713101316377,-0.824620328566999,0.173251000891502,-0.112222752355867,2.33085220015025,-2.13657631481959,-0.395884660423116,1.2738564516303,-0.938262114730734,-1.1980797500568,-0.991606221392392,0.0370206331429853,1.56425300706098,-1.28017805955747,-1.63101312466267,-1.2249471889054,0.530192062006711,-1.16248362267868,-0.798476003333224,-0.892721716900426,-0.244792801355843,1.01132764491896,-1.01418469396782,-0.717695035662807,0.885261564637795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_S1_30-34,-1.63329356795995,-1.16898931803563,-0.0795451934873909,0.2618351027294,0.480490626187825,0.321613458693711,-0.897485639599076,-1.39744663228458,0.236300989335554,1.76072685302782,0.283360847896454,2.74678901463197,-1.69032921082473,0.354534477929768,1.49027215743226,-1.01960253122141,-0.0389530338392121,0.165629755216341,1.79831819514511,1.73333401463523,-1.75576672037626,-0.695288010450799,-0.159014286083094,0.345554922783112,-0.924243440072852,-0.774658390813725,-0.465451991657343,0.940528628654034,2.8248230878143,-1.18801512639433,-0.222089803129342,2.46201088861298,-0.127133464358192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_S2_1-5,-0.198477818879265,0.117372861048657,0.159889964043262,-0.485905268396954,-0.910088371922073,0.178747986037606,0.4680132992575,2.47076484653248,0.414191347326605,-0.320705023442261,0.991273142797205,0.871462754124947,-0.791577033496249,-0.366890565458874,-0.600989749445696,-0.677895812707994,0.660997463280732,-0.187614439497676,-0.295156672847508,0.414350607729734,0.262853061397672,-0.21117688149639,-0.149039341710701,-0.697686184312144,0.971820141663632,1.29106456307299,-0.130166891646539,-0.665215081300522,0.180168799507469,1.69468585350529,0.719257670559583,0.676677174483626,-0.847965454455516,-1.13025052742033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_S2_5-9,0.0941766703754716,0.306991115787255,0.818742340629446,-0.413097366358733,-0.150616635393492,0.953254086081763,0.775151842797003,1.45542841701929,0.449888618970488,0.770378427326947,0.806333004529494,1.55341872430583,-1.18761611927447,-0.213670505174321,-0.354174028140477,-0.139572184323822,-0.0804602332396488,0.95834937985737,-0.141155214071872,0.771411953740835,1.06059651445643,0.472629063793509,0.655704472380241,0.317866117962233,0.0411390590704589,-0.305742936726307,-0.625412074756692,-0.520901610393218,-0.336223912531362,0.269449291623507,-0.138667385975601,-0.0754277102992778,0.213978212009572,0.280734498144359,2.03936887308138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_S2_20-24,-0.663589482908938,-0.133626657810174,0.181796017491681,0.365509164124133,0.884220157586613,-0.442148081337287,-0.450866436211486,0.321960717024936,-0.0731407136203347,-0.532264333146741,0.226964036093456,0.139330592240222,-1.34728101742292,2.26853117156794,2.38789626070183,-0.261067321526984,0.0934583646775444,-0.701123217511205,0.852913382001421,2.70333560743363,0.465937190744414,0.0447986874712186,-0.0183858286296164,0.889154597286785,-0.718170328026452,-0.691102581012261,-0.27097625019953,0.456956192967381,3.18133750576806,-0.232761789114776,0.0508647248433622,0.928862382857202,-0.64373935186294,0.703878448580283,-0.378315873164011,-0.471597589039926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_S3_1-5,-0.828666148838095,-0.955665658135603,-0.907260850873838,-0.609446080962699,-1.13643987439269,0.0778325974190621,0.243674181031314,-0.735267583328019,0.268127079005741,-0.500115293789847,-0.305054725998864,-0.26542473131035,-0.742601891698321,-0.675579496430673,-0.739363732263347,-1.12372977263479,0.11951305354931,-1.32543143891187,-0.873589072851309,0.44788439323343,-1.15163516648874,-0.478558436353577,-0.502250920612565,-1.06337401338965,0.552021373733444,-1.36722794220861,-1.39757509910685,-1.19077415867695,-0.539851739126394,-1.01390434525446,-0.338154557292878,0.192420012721359,-1.36762272772124,-1.26253129531802,-0.515320926214467,-0.741523050843778,-0.808972139608272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_S3_5-9,-0.427578716947858,-0.711510213497176,-0.797429773469834,-0.731618881727976,-0.843057994006555,-0.774053080435275,0.718405466717303,1.95521622551097,-0.996276376625956,-0.297944115057504,0.956651506393898,1.15331610638169,-0.599028590102211,1.2345930953886,1.08387735120756,0.194231472042199,0.997640751792869,0.353426176933434,-0.835736660069255,0.86985869504678,1.66298176271054,-0.967179650169499,-0.606807293850075,-0.798270871140908,1.39278773739514,0.0400832058663725,-0.295687887724301,-1.19329570341308,0.449275299951479,1.86316465314519,0.420171016714665,-0.133440075075544,-0.836063738690727,-0.672012180951229,0.887927179136198,-0.134416288009761,-0.72513055197065,-1.24828840100746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_S3_10-14,0.665138099801842,-0.682692116129055,0.28304984596328,-0.311192864408321,-0.249344032096704,0.735852222525147,1.0261881530685,1.1090801999002,-0.512671945264987,0.891064041507837,0.34463920424819,1.98947919363888,-0.192580951951875,0.864363370039792,0.740380255843284,-0.104603366134022,1.23576288430631,2.10353750034653,0.594143766408288,1.75513499414443,0.882449711827013,0.178529395406486,0.356382211659498,0.527756788986357,1.3488617419246,-0.131669434864358,-0.435554150581886,-0.33238947560615,0.445060909202805,0.923214371647775,0.11602865806748,-0.26929755985995,0.475709034623666,0.410087147854078,1.06746347874907,-0.138367617291237,1.47434011814074,-0.695912944178879,0.152527128883004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_S3_20-24,-0.980462885614641,-0.574200934783511,-0.247583124534194,-0.0351306541073037,-0.490139772590684,-0.361423472419535,-0.287022325082923,0.412892956179704,0.69877817371738,-0.512704592064063,1.34846807454275,-0.816944534872892,-2.02739964416786,1.59304453510441,1.13428559272459,-0.0538642140289196,-0.484112369250606,-0.0681981770998896,0.259580774383087,2.64194352260751,-0.557005553314822,-0.381740241194839,1.73546493993553,-0.593369100037041,-1.48741184803367,-0.518338508772399,-0.77884503712919,-0.450563103495846,1.05025229714608,-0.774504679645383,-0.264049139575316,-0.219988823747164,-0.651391368885495,-0.637641746408715,-0.584342394510216,-0.366965868751769,1.21744591896288,-1.00528284049018,-1.2992629026893,-0.313251362718438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_S3_30-34,-0.488785411470182,-0.657131384879785,0.0937017191821906,0.656626021154725,3.34689751597293,-0.490082275289364,-0.892688662737669,-0.436895760183453,-0.271434882214562,-0.465132753844367,0.179165559169987,0.0283445384420598,-0.866745891559233,0.581914298408706,1.48041787397619,-0.427143910883452,-0.947318489951036,-0.175139899460609,0.676819347251531,-0.128374812336662,-0.904106418800961,-0.176782948042001,0.476052789158166,1.16061070360503,-0.283396377097365,-0.120343316587353,0.000998748062653145,0.546440861390809,1.18026799593871,-0.446853503017502,0.017834778894804,1.11073101531071,0.22988634514565,1.1545005906493,-0.148882455104972,-0.0646973615912283,0.716030193929886,-0.365483619169322,-0.23293428486794,0.437479471224756,0.252674885146876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S1_1-5,-0.595247346977035,-0.0076064269791239,-0.611759893783768,-0.0984751176129223,-0.75423622985072,0.142307713211257,-0.0646411435502147,3.09917882792192,1.56110698916298,-0.0446656172826088,1.74201505070736,1.25890762939744,-1.6943631092598,-0.668054739820443,-0.854025042435103,-1.10672342407626,1.00255266132119,-0.050972061663819,-1.03355189114269,0.874600969019162,2.18672966620644,0.53882965183024,0.2771351143137,-0.350164090730252,-1.42147288586401,0.317238008801704,-0.29037144911276,-1.24595013585901,-0.740465447225355,1.9599044717528,1.0966841804876,1.82607068918569,-1.02133800368454,-1.78917007770293,-0.886208168088927,-0.76661416162928,-0.118946892899824,-2.05987477905719,0.846249280354789,0.196695555910678,-1.00735461708488,0.203363642173552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S1_10-14,-0.910257456870661,-0.197307539174282,-0.471931935158993,0.232515365937963,-0.231350907694081,-0.405506705243876,0.184971420698304,0.463276827526974,0.418306235255943,0.295083147875219,1.02154034038446,3.92852280142232,-1.13311729476806,1.55193497473844,1.76408798310927,-0.782051708222,-0.41264010172063,-0.212215280526308,-0.679366690931125,2.19543105411194,0.894434679749941,-0.290788086802406,0.0926465349984356,0.17949464834332,-0.208876544915716,-0.702098523191788,0.129357340053907,-0.620407549419177,1.7163674274466,-0.268621225402693,0.20571600348482,0.245200254784321,-0.26794546627376,0.121850737285177,-0.0159751577221411,0.0850662110930399,0.94169826314274,-0.254385254523533,-0.0819224819309147,-0.0611681818354307,1.70360896122391,0.252083241091403,0.296107791290017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S1_20-24,-1.41440981208706,-0.105901311711377,-0.125315521056426,1.103816849721,-0.75952056184435,0.529542724643588,-0.434284838245287,-0.37966347546013,1.40756168447673,-0.264560869658946,0.991852053751199,3.98660532061569,-1.92945200931296,0.860846330688918,1.01835454755701,-0.909087299566226,0.0693202866444792,-0.058931799724588,0.81005759250673,3.49407404823604,-0.431364907066041,0.0547258315154037,-0.504883205719743,-0.686056459265266,-1.07944288854646,-0.305577360268015,0.239085957571815,-0.0680902759769962,2.04976327016593,-0.0462775929160444,0.304666709042743,1.70473625250658,-0.018350914596709,-0.637545332149642,-0.626242943275373,-0.118135316854515,1.80872569722722,-1.04556880032303,-0.219056072898697,0.472579077483745,0.526921995573459,1.41507431521784,-1.06347417084903,1.07608140007507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S1_30-34,0.0202173957115867,-1.32143287840542,-0.60505610613479,-0.223192402237764,-0.566522329286831,-0.0316557355466002,-0.684856386423039,-1.24174040719779,-0.0226362518299702,0.593042024410978,-0.311334438996304,-0.218297034800517,-1.53167368184945,0.178598184514721,0.42853538656109,-1.0755295957768,0.00717425805851456,-0.643431482149422,0.422227973624892,3.16345239960595,-1.46631251799902,-1.09660548450008,-1.2025717066507,-0.823157133585221,-1.24200800776462,-0.913220417612886,-1.08860490258044,-0.274986405018983,1.42875076789572,-0.945564956317951,-0.511738317971657,1.4959068272228,-0.969986276678798,-0.789909809724875,-1.41801103739488,-0.595308391048182,-0.010983207371303,-1.22129976346865,-0.876478576356085,0.45367861136355,-0.728508518223759,0.85165949995086,-1.95935243069601,-0.469898988337528,-0.856204783792596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S2_10-14,-0.295135556357523,-0.709956094082739,-0.507383279441502,0.679928406054863,0.285703352432868,-0.00200227425829165,1.65826193467019,1.92668166852491,1.28246426673102,0.6764913080015,0.0149349558913484,2.36595873141165,-1.37311201601902,0.667337849573121,0.574609998735624,-0.198089726320306,1.48863618368022,1.45492142933853,0.246911056918614,0.62046779428678,1.17012270850581,0.335007457660543,1.27017900026927,0.0764469234334635,-0.480011663300979,-0.00738310788088552,-0.336693058001324,-0.953198074222175,-0.837645099388361,0.589579188547783,1.36616573864284,0.144261148550523,0.239586066338062,0.114105905098377,0.952091669156628,-0.852906870503452,-0.0488105632476091,-1.31716442440033,0.520759251958996,0.0662049267829633,0.180727094000308,0.0939547711426183,-0.0202078127743414,0.287048729292876,0.466909759226319,-0.163673893758148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S2_20-24,-1.25917757070741,-0.637535847694544,-0.0506507782661561,0.500748737383321,-0.596150298030868,-0.495356426617476,-0.575933865664574,-0.448653849629283,-0.746884880990331,0.537904875323435,0.00475523595738479,0.868118346827649,-2.13875485149644,0.0335716886421844,0.393258508430339,-0.651625368133524,-0.465213616032086,-0.294988566260137,-0.71878592414378,1.48664001003374,-0.55566353528533,-1.06434245649637,-0.0942974964091112,-0.52310221117291,-1.52859056615045,-1.14667753624975,-0.288067878362774,-0.02149197173716,0.916086350398765,-0.933100800860329,-0.571432221818742,-0.716175451547864,-0.808796268366256,-0.43526255123994,-0.702658451034363,-0.504138901372035,0.187616395442774,-1.27235057612209,-0.795652153621817,0.0514339581167345,0.656113470952036,0.761917267784916,-1.02599357131144,-0.167927640868975,0.376797547310431,-1.1101459963876,-0.682265871889736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S2_30-34,-1.36767260254391,-0.957426143501053,-0.776422276180992,3.56309758154733,2.40496806306215,-0.0691913605429311,-0.943806451071624,-1.0478871134627,0.310183214719684,0.137990600605335,1.84808087339168,2.6162461351244,-1.68372747618798,-0.686017189946104,-0.620167849300317,-0.678371052867298,-0.405112954915806,-0.362901428392281,0.781180206265508,-0.0864471222980222,-1.29669763466379,1.7834158652373,1.41397289226404,0.808837119398258,-0.574237464548488,-0.417236957501195,0.511978541228551,0.218912796103693,0.369165785746127,-0.708033863110264,2.65295360810433,3.00731609506815,2.57252114694617,0.398128703723702,-0.740885453557735,1.25807876868391,2.55923249807298,-0.452210392747762,0.284916410012099,1.5092310381613,2.08480237240941,1.3549341719481,0.158378553955206,2.81048900689878,1.82946838722745,-0.669974458303811,0.908164213310272,2.82173115467136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S3_20-24,0.559364652133018,0.32153369951127,0.00797458767719439,-0.104908085508529,-0.418924374714999,0.228274059442364,-0.450349996978827,0.670755196887997,-0.242531269296172,0.44943632403604,0.313810171647277,4.08268115126398,-0.926044697521603,1.6900951195845,3.05559982460343,0.28062431246028,-0.40785646731862,-0.335981375572471,0.581316702854616,3.13352003939202,1.66840825946708,-1.06103567152742,-0.708011910745823,0.855271659452203,0.138333712386019,-1.15932171364694,0.427187860010127,-0.235934402287316,2.15924372793264,-0.209040786086129,-0.237205859117148,0.483807285308099,-0.0904491384722149,0.634117640710753,0.180975837208205,0.776210842291559,1.79148197008493,-0.324411125419097,-0.215527470011169,0.0759413291572231,1.28595349387771,0.501350644640443,0.787265468733518,-0.381013283946191,1.33239724754394,0.588297586162607,0.374701657074806,0.0507921130784064,1.08983840212155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S3_30-34,-0.95006459036196,0.21811066736589,-0.142259236777772,0.766152450101721,0.203053176423434,-0.159015542921483,-0.21046785649798,0.439314787198153,1.39947092443042,-0.0603449994443607,0.904316410372689,1.22104856754087,-1.71966207048089,1.07881437895261,2.07991394388892,0.0963761544944138,-0.180940563777281,-0.0894419104729186,0.064745632271231,1.16987527838498,0.460531254018755,-0.263889071202543,0.390183859110515,-0.108480307214318,-0.817959737720387,-0.874201636977037,0.405581984958862,-0.150155075004322,1.30037070163037,0.0363842812234034,0.623331075102172,0.729495367758969,-0.948820514562792,-0.374326578249215,0.170279637459228,0.126514148667822,0.379402390275068,-1.3238117234415,-0.4520870798046,-0.260671917428753,0.786000391540595,-0.0741241828154176,0.688319602758694,-0.137097339507307,0.551754281439501,-0.860018997460692,0.941746308785515,-0.562281917324215,0.673233940302213,0.905639755196746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S1_1-5,0.770842224944368,0.110197281112159,1.6647110944745,-0.562503686665355,-0.72710799293373,1.52188425898049,0.671805862328493,-0.36666274050918,0.789770896696426,0.815713045655152,0.658891166906754,1.22742619884583,0.200580845146365,2.09698332309915,2.01499269821566,-1.11813520554917,0.0491914268907894,0.559710119362581,1.03655071231197,1.12250666253062,-0.334783227435175,0.751733364884905,0.439173857368098,0.177650833720214,0.443815577206728,1.06850884555216,0.14186141755211,-0.255579158008289,0.283168477913336,-1.15554033652997,0.169396974310025,0.368601474367048,-0.579038458247656,-0.247287329696542,-1.5316248925647,-0.445552609552707,1.05202106692291,-0.329455994459368,-0.386025775980547,0.247754485488366,-0.988767203206461,0.31738279308845,-1.14131353798461,-0.0608506592910683,-1.19392347372325,0.726280648664647,1.11074489133332,-1.08936528643617,-0.256372494628834,0.832965012812837,0.259453834762064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S1_10-14,-0.51077915648197,1.19541357212215,1.47402173089877,-0.330479246284589,-0.186311429087695,-0.363587296788953,-0.336138312313979,0.323739024413288,1.35276030927703,-0.145202398057205,1.09391844434256,0.315276311639227,-1.3290785935487,-0.561885190421023,-0.390292110619279,-0.0584551098467085,3.0077163239985,-0.326232890070404,0.0724461191948614,0.366156763425322,1.12453385149454,-0.0161020488467239,-0.619131708682002,0.242742996095834,-0.640122943985865,0.60493592901703,1.87020002283859,1.29148183503397,0.646636910433577,0.360419184292716,0.564924532814924,1.34920176848816,-0.450259270854874,0.176838089519667,-0.344954333312085,0.880353884548257,-0.436863281057494,-1.24745647922369,-0.0246077044662163,1.41572826145667,2.13691683485734,-0.0104189488247849,-0.268995794404459,-0.469114341659112,0.0327562475354684,-0.670460652578415,0.99069045024267,0.506972293410155,0.501087251410693,-0.516616748154994,-0.41980190077869,-0.738888402618522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S1_20-24,0.610742408629605,0.0264011769756554,0.519496497176365,0.327562400192152,2.60274757738386,-0.594980067661983,-0.453894318568608,-0.0649715332519905,-0.363971625215323,-0.0887266939642594,0.0848533272404454,0.484203234591847,-1.2560649013409,-0.476284763321422,-0.531141057517698,0.271946634719482,0.549818664445242,-0.535091690852328,1.43350470878528,0.308080071406731,0.141662720652389,-0.350075180064055,-0.279254503112551,0.852077174192072,-0.186574126567663,0.0400218055192791,-0.0262910698051714,0.0687907826981746,-0.383967464232692,0.151811500271918,-0.194193059167848,0.490262811408827,0.280689310139248,0.867286916214834,0.148527858545155,-0.385696720401223,-0.196052869656131,-0.759708891696095,-0.82662002899923,0.0646983655013843,-0.234428325702962,0.368546867375691,0.119006531148188,0.0778339029553334,2.83931944265765,1.93375327029943,0.698626401645026,0.0039018808643284,0.387197530669476,1.02866224054973,0.0178484266708622,1.13205879223339,-0.593585444243136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S1_30-34,0.151742177976647,-0.462905701299147,-0.194184892492486,-0.406810811321118,0.947933529700961,-0.740795648360542,-0.514224142941483,-0.418989625058053,-0.307675452915475,-0.337954580689305,-0.115697326943351,0.514644800887424,-1.43709570706245,-0.789668505570079,-0.972627338194844,-0.395416618802373,0.11112150571038,-1.16061038964117,0.399229676918082,1.68559984735554,-0.552588860975201,-0.50022313759335,-0.240682501456906,1.88738316132003,-0.871936240051193,-0.459648540914205,-0.900510015943158,-0.791672866468687,-0.670420704621697,-0.28201935081009,-0.678907123693018,-0.153373214328201,0.111413562711785,2.29013546935841,-0.416739902312453,-0.731107628813863,-0.44971873494908,-1.18575649315761,-1.31189117059598,-0.388125546759266,-0.598387675674861,-0.0443919583708539,-1.21182199674936,-0.491724525874424,-0.168510407400841,1.00031868474331,0.0918651284313616,-0.830690312927871,0.127544248530103,0.275275842277414,-0.39023848157381,0.507581105717573,-0.816075984068777,-1.03134159993496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S2_1-5,0.0910438469231037,-0.16714071862638,-0.0568148458782315,-0.781824958331039,-1.21307359636468,-0.610081493326468,-0.494965100126459,-0.611640839854182,-0.622855828739464,-0.428665422973809,-0.16564777723418,-0.274833347770815,-0.357086339523907,0.0880945082090009,0.106651689730537,-0.828737775402483,-0.603315235298529,-1.25281142590452,-0.62717310520234,-0.0481404601547549,-1.50563638913837,-0.613035994685996,-0.603912646424557,-0.614709456007513,0.152753329447946,-0.336029921338698,-0.774763295548024,-0.920643178471553,-0.646980983257585,-1.19460310932387,-0.155605080072612,-0.336167025207482,-1.63089559669544,-1.19902800655478,-1.23746222354211,-0.440233887168094,-0.553386029411294,0.924472114209274,0.582074450234387,0.298578574663974,-1.44859715199626,-0.551297566508399,-0.608671898508971,-0.0316071861855277,-0.75758973772459,0.671483353814497,-0.00362894244202957,-1.00096867764915,-1.11333188806915,-0.016602299882844,-0.857920038003912,0.911135303079717,-1.00738300407081,0.383203000415049,0.293331662451448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S2_10-14,0.0132532048909898,-0.208993253967192,1.30204190710098,-0.730824411289125,-0.0962077952775781,0.255637218518377,-0.229269405551929,-1.287693709314,0.689180347216737,0.371833279068033,-0.090981826423809,0.978719652720857,-1.41048131711372,-0.374552559003901,-0.536496433886754,-0.70476757809443,-0.575835209447744,0.387148108451929,-0.396989874235022,0.400520649581385,-1.19400110567524,0.100178219514872,0.398267238016938,0.383394151040804,0.176570148013062,-0.426584361108436,-0.730415522427808,-0.611880625627565,-0.233580435697966,-1.11836465385485,-0.739453928838181,-0.129000627621192,-0.439596464828204,-0.144210684550307,-0.296891348943269,-0.490193648844079,-0.742867950230442,-0.888421750374587,-0.425358950502097,-0.404378917407197,-0.681345987698186,-0.0776552091400033,-1.26410914028819,-0.652416471073152,-0.654317184920531,-0.700833485944384,-0.701737050778828,-0.444860452005616,0.9531674743245,0.113664562973415,-0.411299245747526,1.2089274617658,1.06229184503147,-0.596601728693826,-0.652552904696571,-0.268608566703805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S2_20-24,0.231683354556029,1.30871400999455,1.3781140706244,0.813427938539337,1.76523728907329,-0.261245189793082,0.738464653342827,-0.0814736388031625,1.95172797722837,1.19843115900176,0.911910353732371,1.12006793673322,-1.60332873166626,-0.210013352717651,-0.539172526795269,0.662532944452137,0.110623376559536,0.625248932681872,1.10506410453291,0.141714268453577,-0.259350260834712,1.66997208504522,1.62887980978238,1.41447378966687,-0.624891666258244,0.53821384363225,0.0400852249918361,0.0116884687191833,-0.074996409485953,0.342952806054362,1.17219537523162,0.170913400666021,0.383610159816655,0.758647453843378,0.671818570905562,0.463756133241736,0.37632926524554,-0.161846924154528,1.30140524330869,0.561070225790312,-0.474639015442775,0.300894559278161,-0.518931280664719,0.940593420043519,-0.21257698369745,0.109308217199221,0.518156263812417,0.187696422984464,-0.321466740213367,1.71634948885336,1.09493016332863,1.03639363299137,1.0252738622668,0.39934822170753,-0.131590494383883,-1.0426116050512,0.520205262137263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
