RCBC,site1,site2
1,1,47
0.9968,1,46
0.9436,1,45
0.764,1,44
1,1,43
1,1,42
0.9998,1,41
1,1,40
0.7904,1,39
-1,1,38
-1,1,37
0.985,1,36
0.479,1,35
-1,1,34
-1,1,33
-1,1,32
0.9696,1,31
1,1,30
1,1,29
0.9928,1,28
0.999,1,27
1,1,26
1,1,25
0.7262,1,24
0.5444,1,23
0.00439999999999996,1,22
1,1,21
-0.487,1,20
-0.2418,1,19
-1,1,18
1,1,17
0.8924,1,16
1,1,15
1,1,14
-0.338,1,13
0.5806,1,12
0.977,1,11
-1,1,10
1,1,9
0.975,1,8
0.9846,1,7
0.9994,1,6
0.323,1,5
0.852,1,4
1,1,3
0.9962,1,2
0.5966,10,21
-0.8406,10,20
-0.8004,10,19
-0.8268,10,18
-1,10,17
-0.3694,10,16
0.9056,10,15
-1,10,14
-0.6188,10,13
-0.5452,10,12
-0.9428,10,11
1,9,60
1,9,59
1,9,58
1,9,57
1,9,56
1,9,55
1,9,54
1,9,53
-1,9,52
1,9,51
1,9,50
1,9,49
-1,9,48
1,9,47
-1,9,46
1,9,45
-1,9,44
1,9,43
1,9,42
1,9,41
1,9,40
-1,9,39
-1,9,38
-1,9,37
1,9,36
1,9,35
-1,9,34
-1,9,33
-1,9,32
1,9,31
1,9,30
1,9,29
1,9,28
1,9,27
1,9,26
-0.7312,11,18
1,11,17
0.9694,11,16
0.9984,11,15
1,11,14
-0.799,11,13
-0.5976,11,12
-1,10,60
0.3252,10,59
0.3074,10,58
0.903,10,57
-0.341,10,56
-1,10,55
1,10,54
-1,10,53
0.2792,10,52
0.6742,10,51
-1,10,50
-0.1158,10,49
0.6016,10,48
0.6458,10,47
0.4838,10,46
-0.749,10,45
0.6721,10,44
-1,10,43
-1,10,42
-1,10,41
0.3092,10,40
-0.988,10,39
-1,10,38
-1,10,37
-0.1222,10,36
-0.977,10,35
-0.9606,10,34
-0.998,10,33
0.2734,10,32
0.712,10,31
0.7642,10,30
1,10,29
-1,10,28
0.844,10,27
0.9522,10,26
0.9698,10,25
-1,10,24
-1,10,23
-0.684,10,22
0.9452,12,16
0.9276,12,15
-1,12,14
-0.4854,12,13
1,11,60
0.9976,11,59
0.7148,11,58
0.9798,11,57
0.9074,11,56
0.867,11,55
1,11,54
0.969,11,53
-0.1208,11,52
0.9786,11,51
0.9906,11,50
0.605,11,49
0.166,11,48
0.9232,11,47
0.6266,11,46
0.2336,11,45
0.0105999999999999,11,44
1,11,43
0.9996,11,42
0.8674,11,41
0.9908,11,40
0.1104,11,39
-1,11,38
-1,11,37
-0.00700000000000001,11,36
-0.9018,11,35
-0.8122,11,34
-0.9124,11,33
0.5904,11,32
0.7598,11,31
0.8162,11,30
1,11,29
0.783,11,28
0.683,11,27
0.9296,11,26
0.9996,11,25
0.9934,11,24
0.904,11,23
-0.3546,11,22
0.5872,11,21
-0.7142,11,20
-0.243,11,19
0.9048,13,15
-1,13,14
-1,12,60
-0.537,12,59
0.9402,12,58
0.798,12,57
0.2178,12,56
0.5556,12,55
-1,12,54
-0.4024,12,53
0.3924,12,52
-1,12,51
0.9256,12,50
0.0376000000000001,12,49
0.9256,12,48
0.5728,12,47
-0.1046,12,46
-0.307,12,45
-0.056,12,44
-1,12,43
-1,12,42
0.5802,12,41
0.1054,12,40
-0.8698,12,39
-1,12,38
-1,12,37
0.6132,12,36
-0.333,12,35
-0.3362,12,34
0.2462,12,33
-0.5974,12,32
0.9572,12,31
0.9338,12,30
-1,12,29
-0.6078,12,28
0.9024,12,27
0.8236,12,26
0.231,12,25
-0.7566,12,24
0.5788,12,23
-0.7944,12,22
0.8274,12,21
-0.758,12,20
-0.6206,12,19
-0.6528,12,18
-1,12,17
1,14,15
-1,13,60
-1,13,59
-0.3696,13,58
0.0898000000000001,13,57
-0.7304,13,56
-1,13,55
-1,13,54
-1,13,53
-0.5722,13,52
-1,13,51
0.439,13,50
-0.7942,13,49
0.0886,13,48
0.0411999999999999,13,47
-0.2794,13,46
-0.9338,13,45
-0.5418,13,44
-1,13,43
-1,13,42
-0.904,13,41
-1,13,40
-0.6554,13,39
-0.9216,13,38
-0.9742,13,37
0.3938,13,36
-0.371,13,35
-0.5402,13,34
0.1588,13,33
0.127,13,32
0.388,13,31
-0.2484,13,30
1,13,29
-0.7694,13,28
0.5682,13,27
0.7374,13,26
