,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
16,0.2388,-1,-0.5542,-0.553,-0.4362,-1,-1,-1,-0.5176,-1,0.4592,-0.704,-0.7106,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,-0.2056,-0.7286,-0.9052,-0.9902,-0.2572,-1,-1,-1,-0.9466,-1,-0.1272,-1,-1,-1,-1,-0.7014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,-0.1316,0.0334000000000001,-0.67,-0.6814,-0.5302,0.5986,0.9086,0.3672,-0.5028,0.2106,0.024,-0.8684,-0.8816,0.8716,0.4618,-0.7136,-0.759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,0.9516,0.0824,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,-0.0804,-0.6648,-0.7204,-1,-0.2618,-0.549,-1,-1,-0.9262,-0.908,0.1138,-1,-1,0.6386,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,0.1792,-0.374,-0.7616,-1,-0.254,-0.5428,-1,-1,-0.9018,-1,0.3286,-1,-1,0.6436,-1,-1,-1,-1,-1,-0.9912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,-0.089,-1,-1,-1,-0.2586,-1,-1,-1,-1,-1,-0.1954,-0.8868,-0.8856,-1,-1,-0.951,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,0.3034,0.3962,0.2338,0.0680000000000001,0.8022,0.9126,-1,0.5716,0.1384,0.6984,-0.621,-1,-1,0.9968,0.723,0.6038,0.1782,-1,-1,0.2804,0.4834,0.253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,-0.2076,-0.0268,-0.7734,-0.4978,0.2442,-0.0436,-1,-1,-0.2924,0.0518000000000001,-0.4878,-1,-1,-1,-1,-0.2156,-0.9172,-1,-1,-0.3466,-0.218,-1,-0.0866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,0.305,-0.497,-0.7432,-0.9558,-0.0422,0.6988,-1,-1,-0.5142,-0.7984,0.5406,-1,-1,0.9862,-0.7926,-0.4722,-1,-1,-1,-0.6246,-0.6412,-1,0.6278,-0.2272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,-0.3712,-0.1812,-0.799,-0.7996,-0.5192,0.4856,0.864,0.2798,-0.7242,-0.0576,-0.3044,-0.856,-0.868,0.8536,0.4702,-0.7424,-0.8264,-0.8644,0.8902,-0.4116,-0.6024,-0.8854,-0.1562,-0.4478,-0.7702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,0.99,0.9714,-1,-1,-1,0.9646,0.9628,0.971,-1,1,-1,-1,-1,0.9998,0.8936,-1,-1,-1,0.9858,-1,-1,-1,0.9998,0.6544,0.961,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,0.0112000000000001,-0.4938,-0.86,-0.797,0.1334,-0.6052,-1,-1,-0.6284,-1,0.2116,-1,-1,0.4862,-1,-1,-0.8758,-1,-1,-0.9604,-0.8686,-1,0.1924,-0.5208,-0.6014,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,0.1266,-0.546,-0.7996,-1,0.0376000000000001,0.2888,-1,-1,-0.8452,-0.7582,0.2604,-1,-1,0.9524,-0.2924,-1,-0.8782,-1,-1,-0.6556,-0.9844,-1,0.4116,-0.1808,-0.9986,-1,0.9908,-0.6684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,-0.47,-0.2634,-0.8576,-0.8312,-0.4952,0.3098,0.863,0.1682,-0.7796,-0.179,-0.5064,-0.8568,-0.861,0.7916,0.4028,-0.7522,-0.9022,-0.8694,0.874,-0.5182,-0.661,-0.8372,-0.2622,-0.4862,-0.7972,-0.856,0.6554,-0.513,-0.5956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,-0.282,-0.1104,-0.778,-0.7764,-0.51,0.5216,0.8746,0.349,-0.6602,0.032,-0.225,-0.8686,-0.868,0.8646,0.4534,-0.7654,-0.8134,-0.871,0.9124,-0.3544,-0.5168,-0.9054,-0.0594,-0.4358,-0.697,-0.8612,0.8498,-0.3424,-0.4022,-0.8608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,0.3274,0.9644,0.4708,0.7826,0.9774,0.9466,0.3734,0.9762,0.7494,0.9784,0.9052,-1,-1,0.9996,0.9032,0.7776,-1,-1,0.9998,0.9428,0.94,-1,0.9734,0.4338,0.9384,-1,0.987,0.8766,0.9506,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,0.479,0.2456,-0.09,0.2938,0.7042,-0.0226,-1,0.7602,0.4974,0.822,0.6526,-0.128,-0.1084,-1,0.8114,0.1298,0.0542,-1,-1,0.8364,0.7498,-1,0.8378,0.4508,0.498,-0.1308,-1,0.728,0.7136,-0.1072,-1,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,0.01,-1,-0.3452,-0.5162,-0.1748,0.701,-1,-1,-0.2732,0.4462,0.3466,0.1374,0.1347,-1,-1,-0.62,-0.6524,0.1367,-1,-0.097,-0.1238,0.2538,0.347,-1,-0.2806,0.1364,-1,-0.0958,-0.0996,0.1344,0.137,0.7674,0.1296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,-1,-1,-0.6278,-0.604,-0.3264,-1,-1,-1,-0.5502,-1,-1,-0.7778,-0.7756,-1,-1,-0.7096,-0.6884,-1,-1,-0.476,-0.4852,-0.716,-1,-0.4838,-0.4798,-0.768,-1,-0.5328,-1,-0.7792,-0.7796,-1,-1,-0.7632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,0.6358,0.4608,-0.4198,-1,0.635,0.9748,0.9996,0.813,-0.2696,0.7022,0.1604,-1,-1,0.9996,0.6042,0.1498,-1,-1,0.717,0.3424,0.2226,-1,0.4382,0.0566,-1,-1,0.9998,0.1644,0.0900000000000001,-1,-1,0.9958,0.846,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,-0.1664,-0.3998,-1,-0.3154,0.354,0.7866,0.9582,-0.6532,-0.1818,0.0815999999999999,-0.0332,-1,-1,0.936,-0.675,-0.2058,-1,-1,-1,-0.3826,-0.137,-1,0.1702,-0.62,-0.7654,-1,0.9876,-0.3804,-0.3182,-1,-1,0.9048,0.617,-1,-1,-0.7322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,-0.00619999999999998,0.8042,-1,0.407,0.2828,0.9648,0.2738,0.9572,0.3668,0.961,0.879,-1,-1,0.9802,0.9304,-1,-1,-1,1,-0.1224,0.3192,-1,0.975,0.5462,-0.4322,-1,0.972,-1,0.522,-1,-1,0.7586,0.4702,-1,-1,0.9862,0.2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,0.2606,-1,-0.6872,-0.6816,-0.2474,-0.039,-1,-1,-0.7134,-1,0.511,-1,-0.7656,0.8014,-1,-0.6542,-0.8768,-1,-1,-1,-1,-1,0.6256,-0.3534,-0.88,-0.7448,-1,-1,-1,-1,-1,0.6652,0.3466,-0.3844,-0.5478,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,-0.2638,-0.088,-0.7774,-0.7786,-0.5198,0.5366,0.8794,0.3298,-0.647,0.0336000000000001,-0.2134,-0.865,-0.862,0.8532,0.451,-0.76,-0.81,-0.8624,0.9168,-0.3708,-0.51,-0.904,-0.0466,-0.4026,-0.6952,-0.869,0.8602,-0.3376,-0.3858,-0.8544,-0.865,0.5876,-0.2972,0.1348,-0.7974,0.0669999999999999,-0.3594,0.6588,-0.7822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,-0.1088,0.0458000000000001,-0.5892,-0.625,-0.4554,0.5922,0.9132,0.3888,-0.4634,0.2982,0.0871999999999999,-0.8628,-0.8694,0.8846,0.4538,-0.7092,-0.731,-0.8532,0.9428,-0.211,-0.2836,-0.8314,0.1864,-0.3552,-0.5078,-0.865,0.8942,-0.1982,-0.2192,-0.8618,-0.8626,0.6506,-0.0462,0.1345,-0.7644,0.266,-0.1892,0.6638,-0.6752,-0.8616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,0.4864,0.2858,-1,-1,0.6502,0.8144,0.9902,-0.5664,-0.169,0.3454,0.5658,-1,-1,0.9586,-0.396,-1,-1,-1,0.7856,-0.7838,-0.4552,-1,0.6648,-0.1622,-1,-1,0.9978,-1,-0.5426,-1,-1,0.9722,0.7664,-1,-1,0.567,-0.9464,0.3994,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,0.5646,-1,-0.3704,-0.4388,-0.7286,-1,-1,-1,-0.3176,-1,0.7144,-0.714,-0.7124,-1,-1,-0.895,-0.5626,-1,-1,-1,-1,-0.7042,0.8124,-0.0496,-0.3984,-0.7212,-1,-1,-1,-0.7132,-0.7168,0.8238,0.3358,0.3752,-0.4862,-0.1952,-0.2422,-1,-0.6964,-0.6964,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,-0.2772,-0.2194,-0.7608,-1,-0.0954,-1,-1,-1,-0.8018,-1,-0.2352,-1,-0.5014,-1,-0.2792,-0.4014,-0.961,-1,-1,-0.816,-0.6988,-1,-0.2054,-0.5868,-0.6866,-1,-1,-0.6984,-1,-1,-1,0.7916,0.5716,-0.3418,-0.628,-0.5332,-0.5678,0.6434,-0.8004,-1,-1,-0.2802,-0.3386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
