RCBC,site1,site2
-0.9648,1,46
-1,1,45
-0.2288,1,44
-0.9814,1,43
-1,1,42
-1,1,41
-1,1,40
-0.9824,1,39
-1,1,38
-1,1,37
-0.9944,1,36
-0.9788,1,35
-1,1,34
-0.9548,1,33
-0.8926,1,32
-0.884,1,31
-0.6532,1,30
-0.8908,1,29
-0.9702,1,28
-1,1,27
-0.9954,1,26
-0.9924,1,25
-0.9642,1,24
0.0342,1,23
-1,1,22
-0.4698,1,21
-0.9616,1,20
-1,1,19
-1,1,18
-1,1,17
-0.9938,1,16
-1,1,15
-1,1,14
-0.9954,1,13
-1,1,12
-1,1,11
-0.9826,1,10
-1,1,9
-1,1,8
-0.9082,1,7
0.8888,1,6
-1,1,5
-0.8656,1,4
-1,1,3
-1,1,2
-0.995,10,36
-1,10,35
-0.8592,10,34
-0.9838,10,33
-0.9716,10,32
-0.9672,10,31
-0.6904,10,30
-0.9338,10,29
-0.9876,10,28
-0.9782,10,27
-0.9948,10,26
-0.9976,10,25
-0.9778,10,24
0.1884,10,23
-1,10,22
-0.3398,10,21
-0.9838,10,20
-0.797,10,19
-1,10,18
-0.9476,10,17
-0.9982,10,16
-0.499,10,15
-0.9838,10,14
-1,10,13
0.5998,10,12
-0.982,10,11
0.2394,9,53
0.9008,9,52
0.9242,9,51
1,9,50
0.9036,9,49
0.3954,9,48
-0.5764,9,47
0.976,9,46
1,9,45
0.7282,9,44
0.858,9,43
0.8802,9,42
-0.5056,9,41
0.0484,9,40
0.9112,9,39
0.595,9,38
0.6002,9,37
-1,9,36
-1,9,35
0.9476,9,34
-0.4452,11,40
-1,11,39
-0.5918,11,38
0.6778,11,37
-1,11,36
-1,11,35
-0.999,11,34
-1,11,33
-0.8952,11,32
-0.8976,11,31
-0.8146,11,30
-1,11,29
-0.6704,11,28
-0.9994,11,27
-1,11,26
-1,11,25
-0.9736,11,24
0.9716,11,23
1,11,22
0.434,11,21
-1,11,20
0.5828,11,19
0.9982,11,18
-1,11,17
-1,11,16
0.8606,11,15
-0.9706,11,14
-1,11,13
0.9986,11,12
-1,10,53
-0.9914,10,52
-0.9922,10,51
-1,10,50
-0.039,10,49
-0.99,10,48
-0.6766,10,47
-0.9806,10,46
-1,10,45
-0.66,10,44
-0.985,10,43
-0.9714,10,42
-0.8906,10,41
-0.5288,10,40
-0.994,10,39
-0.8284,10,38
-0.0427999999999999,10,37
1,12,45
1,12,44
0.9778,12,43
0.9744,12,42
0.2838,12,41
0.998,12,40
0.9796,12,39
0.9978,12,38
1,12,37
0.8434,12,36
-1,12,35
0.9966,12,34
0.9738,12,33
0.7652,12,32
0.7694,12,31
0.8292,12,30
0.9944,12,29
0.8574,12,28
0.9962,12,27
0.9652,12,26
0.9298,12,25
0.9436,12,24
1,12,23
1,12,22
-1,12,21
0.9826,12,20
-0.3164,12,19
1,12,18
0.974,12,17
0.808,12,16
0.9904,12,15
1,12,14
-1,12,13
0.6724,11,53
-1,11,52
-0.9884,11,51
1,11,50
0.9092,11,49
-0.8358,11,48
0.1296,11,47
-1,11,46
1,11,45
-0.6372,11,44
-1,11,43
-1,11,42
0.3336,11,41
-1,13,51
-1,13,50
-1,13,49
-0.8986,13,48
-1,13,47
-1,13,46
-1,13,45
-0.2222,13,44
-0.9808,13,43
-1,13,42
-1,13,41
-1,13,40
-1,13,39
-0.7186,13,38
-1,13,37
-0.9882,13,36
-0.9914,13,35
-1,13,34
-0.9582,13,33
-0.8904,13,32
-0.89,13,31
-0.6528,13,30
-0.886,13,29
-0.9802,13,28
-1,13,27
-0.9912,13,26
-1,13,25
-1,13,24
0.0571999999999999,13,23
