RCBC,site1,site2
0.7115,26,27
-0.8054,25,37
0.295,25,36
0.1372,25,35
-1,25,34
-0.4224,25,33
-1,25,32
-0.802,25,31
-0.328,25,30
-0.6006,25,29
-0.1962,25,28
-1,25,27
0.2989,25,26
-0.602,24,37
-0.124,24,36
0.2412,24,35
-1,24,34
-1,24,33
-0.4586,24,32
-0.2858,24,31
-0.047,24,30
-0.553,24,29
-1,24,28
0.5172,24,27
0.6514,24,26
-0.895,3,20
-1,3,19
-0.9108,3,18
-0.9236,3,17
-1,3,16
-1,3,15
-1,3,14
-1,3,13
-0.9264,3,12
-1,3,11
-1,3,10
-1,3,9
-1,3,8
-0.9128,3,7
-1,3,6
-1,3,5
-1,3,4
-0.0580000000000001,2,37
0.0815999999999999,2,36
-1,2,35
-0.885,2,34
0.1485,2,33
0.7462,2,32
-1,2,31
-0.4462,2,30
-0.5754,2,29
0.1415,2,28
-1,2,27
0.0741000000000001,2,26
-0.4684,2,25
0.3328,2,24
-0.9158,2,23
-1,2,22
-0.8826,2,21
-0.9036,2,20
-1,2,19
-0.8926,2,18
-0.922,2,17
-1,2,16
-0.59,2,15
-0.5684,2,14
-1,2,13
0.0759000000000001,2,12
-0.52,2,11
-1,36,37
0.2802,35,37
0.6292,35,36
-1,34,37
0.0747,34,36
-1,34,35
-1,33,37
0.0732999999999999,33,36
-1,33,35
0.1557,33,34
-0.6234,32,37
0.6042,32,36
0.9402,32,35
-1,32,34
-1,32,33
-0.3676,31,37
-0.271,31,36
-1,31,35
-1,31,34
0.155,31,33
0.1308,31,32
-0.0354,30,37
-0.723,30,36
-1,30,35
-0.5392,30,34
-0.3724,30,33
-1,30,32
-0.499,30,31
-0.7382,29,37
-0.7962,29,36
-1,29,35
-0.6446,29,34
-0.4944,29,33
-1,29,32
-0.6214,29,31
-1,29,30
-1,28,37
0.079,28,36
0.691,28,35
0.1489,28,34
-0.9184,28,33
-1,28,32
0.3862,28,31
-0.1498,28,30
-0.297,28,29
-1,4,31
-1,4,30
-1,4,29
-1,4,28
-1,4,27
0.964,4,26
-1,4,25
1,4,24
0.8964,4,23
1,4,22
-1,4,21
0.9918,4,20
-1,4,19
0.9878,4,18
0.9664,4,17
-1,4,16
-1,4,15
-1,4,14
1,4,13
0.936,4,12
-1,4,11
1,4,10
1,4,9
-1,4,8
0.9782,4,7
-1,4,6
1,4,5
-1,3,37
0.0759000000000001,3,36
-1,3,35
-0.8804,3,34
0.1505,3,33
-1,3,32
-1,3,31
-1,3,30
-1,3,29
0.1518,3,28
-1,3,27
0.0683,3,26
-0.4584,3,25
-0.2696,3,24
-0.91,3,23
-1,3,22
-0.8672,3,21
-0.6954,6,12
-0.6818,6,11
-1,6,10
-1,6,9
-0.938,6,8
-0.586,6,7
0.9714,5,37
0.7774,5,36
1,5,35
-1,5,34
-1,5,33
0.9986,5,32
0.9506,5,31
-1,5,30
-1,5,29
0.8054,5,28
-0.093,5,27
0.9299,5,26
-1,5,25
0.986,5,24
0.6512,5,23
0.999,5,22
-1,5,21
0.7912,5,20
0.8334,5,19
0.805,5,18
0.777,5,17
0.9854,5,16
-1,5,15
-1,5,14
0.9996,5,13
0.7368,5,12
-1,5,11
0.9032,5,10
1,5,9
-0.2268,5,8
0.7972,5,7
-1,5,6
-1,4,37
0.958,4,36
1,4,35
-1,4,34
-1,4,33
0.9988,4,32
0.0399,7,26
0.3015,7,25
-1,7,24
