,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
26,1,0.9996,0.9646,0.5368,0.644,0.995,0.998,0.9334,1,0.971,0.9284,0.759,0.6178,0.9446,0.9798,0.9992,1,0.7058,0.8262,0.867,0.8754,0.7918,0.9982,0.997,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,0.9998,0.9986,0.891,0.4288,0.5038,0.9818,0.9918,0.9616,1,0.964,0.8558,0.8974,0.5188,0.4102,0.9994,0.9996,1,0.9604,0.945,0.9576,0.6168,-0.2978,1,0.9992,1,0.7872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,0.9792,0.4414,0.7944,0.135,-1,0.8938,0.9292,-0.0102,1,-0.1068,0.7878,-0.641,-0.8788,0.9392,1,0.9986,1,-0.9034,-0.8734,-0.8378,0.9864,0.9028,0.9658,0.713,1,0.996,0.994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,1,1,0.9806,0.938,-1,1,1,0.9788,1,0.9762,1,-1,0.6656,0.978,0.9772,0.999,1,0.7042,0.766,0.7088,1,0.9854,0.9928,1,1,0.99,0.9764,0.9992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,1,1,0.8424,-0.1884,0.1128,0.9866,0.9978,0.9782,1,0.8248,0.818,0.9156,-0.2236,0.9652,1,0.9996,1,0.8844,0.8858,0.9214,-0.2186,-0.8828,1,1,1,0.9948,0.1634,0.9982,0.9958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,1,1,0.8928,0.4352,0.4572,0.9268,0.9978,0.9918,1,0.8388,0.8098,0.9718,0.5556,0.9884,1,0.9998,1,0.9176,0.9084,0.9348,0.2048,-0.9798,0.9994,1,0.9998,0.968,0.361,0.9978,0.9988,-0.9388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,0.9612,0.9208,0.7078,0.3118,0.1324,-0.1014,0.9914,0.9444,-1,0.5324,0.5284,0.4404,0.4822,-1,0.9996,0.9986,-1,0.4618,0.4412,0.2684,-0.3636,-0.9886,0.9708,0.9704,0.9632,0.9856,0.372,0.8304,-1,-0.8392,-0.8236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,-1,-1,-0.2464,0.302,0.1798,-0.497,-0.5032,-1,-1,-0.991,-0.8928,0.1744,0.0780000000000001,-1,0.5472,-0.2434,-1,-0.0125999999999999,-0.1262,-0.2306,0.6222,0.1726,-1,-1,0.9774,0.9626,0.9688,-0.2522,0.8258,0.5758,0.459,0.2182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,-1,-1,-0.0911999999999999,-0.3774,-0.505,-0.1082,-1,-1,-1,-0.9576,-0.7866,-0.3608,-0.616,-1,0.4774,-1,-1,-0.457,-0.4702,-0.5138,0.473,-0.3646,-1,-1,0.9348,0.7164,0.572,-1,0.8472,0.0264,0.1664,-0.0328000000000001,-0.9996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,-0.3768,-1,-0.1778,-0.5052,-0.8378,0.0496000000000001,-0.6682,-0.93,-1,-0.9822,-0.939,-0.4714,-0.6316,-1,0.543,-0.3232,-1,-0.7238,-0.6842,-0.7008,0.5564,-0.5504,-0.559,-0.2724,0.9892,0.8144,0.6466,-1,0.7756,0.4954,0.4816,-0.0206,-0.96,-0.9948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,0.868,0.9008,-1,-0.2018,-0.394,-1,0.734,0.4488,-1,-0.4204,-0.9212,0.1454,0.0691999999999999,-1,-1,0.9012,-1,-0.189,-0.371,-0.1974,-1,-0.9842,0.8662,0.8724,0.95,-1,-1,0.7104,-1,-1,-1,-0.7876,-0.495,-0.6878,-0.8374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,-1,-1,-1,-0.7986,-0.9304,-1,-1,-1,-1,-1,-1,-1,-0.9742,-1,-1,-1,-1,-1,-1,-0.9956,-0.0538,-0.5802,-1,-1,-1,-0.0616,0.4466,-1,-1,-0.1754,-0.0911999999999999,-0.0894,-0.9134,-0.9722,-0.9594,-0.6512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,-1,-1,-1,-0.7166,-0.8458,-1,-1,-1,-1,-1,-1,-1,-0.9304,-1,-1,-1,-1,-1,-1,-1,-0.3712,-0.8234,-1,-1,-1,-1,0.2668,-1,-1,-0.277,-0.175,-0.1562,-0.91,-0.9998,-0.997,-0.7084,-0.987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,0.816,0.7986,-0.6258,-0.2094,-0.8918,-0.7118,0.8406,0.4736,-1,-0.885,0.2984,-0.6624,-0.7712,-1,0.9908,0.991,-1,-0.9992,-0.9982,-0.9982,0.4802,-0.0326,0.9332,0.6934,0.9688,0.9676,0.9726,0.3386,0.9656,0.9238,0.8592,-0.0686,-0.5864,-0.6076,-0.781,-0.4364,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,1,0.9998,-0.293,-0.6606,-1,0.9952,1,0.8444,1,0.6334,0.9912,-0.0702,-1,0.9356,1,1,1,-0.2026,-0.0952,0.1874,0.9994,0.8998,1,0.9998,1,0.9992,0.9998,0.9772,0.9906,0.9962,0.9802,0.9326,0.114,0.59,0.7764,-1,-1,-1,0.5562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,0.9984,0.992,0.9406,-0.3408,0.2014,0.9944,0.8192,-0.0586,1,0.1138,0.857,0.4728,-0.916,0.9864,1,0.9808,1,0.2734,0.4904,0.5988,1,0.9904,0.9546,0.977,1,0.9976,0.9984,0.9708,1,0.9998,0.9998,0.998,-1,-1,-0.2802,0.8764,-1,-1,0.9588,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,1,1,0.24,0.4448,-1,0.9514,1,0.9498,1,0.829,1,-1,-1,1,1,1,1,0.8064,0.8242,0.7766,0.9972,-1,1,1,0.9898,0.9918,0.931,0.9954,1,0.9848,0.7146,-1,-1,-1,0.9096,-1,-1,-1,0.6374,0.427,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,1,1,1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,-1,-1,1,-1,-1,-1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,0.62,-1,0.1306,-1,-0.3966,-1,-1,-0.241,-1,0.596,-0.0776,-0.3104,-0.6784,-1,-1,-1,-1,0.4918,0.6976,0.6987,0.2412,0.4682,0.692,-1,-1,-1,-1,0.6122,-1,-0.4828,-0.0377999999999999,0.374,-0.358,0.2302,0.4182,0.2772,0.3842,0.2833,0.6056,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,0.8256,0.69,0.7458,-0.9438,-0.9942,0.8564,0.109,-0.2216,1,-0.5352,0.1524,-0.3316,-0.9958,0.8318,0.9974,0.838,1,-0.2236,0.3174,0.2328,0.9744,0.581,0.853,0.695,0.9982,0.9486,0.855,0.2992,0.9852,0.9662,0.977,0.8098,-0.4292,-0.594,-0.534,0.19,-1,-1,0.57,0.9308,0.3064,0.9784,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,0.9918,0.8626,-0.1298,-0.6836,-0.824,0.5954,0.967,-0.1432,-1,0.5936,0.6516,-0.173,-0.7192,-1,0.936,0.9988,-1,-0.4802,-0.8194,0.245,0.871,0.5878,0.9758,0.748,0.2408,0.8606,0.8976,0.3318,0.9368,0.9738,0.9698,0.5614,0.6068,0.0771999999999999,0.225,0.1514,-1,-1,0.4498,0.5464,0.825,0.1332,1,-1,0.3368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,1,0.9994,0.8826,-0.556,0.2806,0.9998,1,0.4036,1,0.7516,0.9118,0.4478,-0.0602,0.9906,0.9958,1,1,0.2296,-0.1414,0.5438,0.9158,0.9496,0.9998,1,0.9962,0.5578,0.8346,0.9764,0.9998,0.9868,0.9922,0.8106,0.217,0.4482,0.5292,-1,-1,-1,0.8794,0.9898,0.9998,1,1,-1,0.7612,-0.5676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,0.3308,-1,0.0329999999999999,-0.4088,0.165,0.4842,-0.9704,-0.9666,-1,0.3554,-0.7276,0.3134,-0.1806,-1,0.4884,0.619,-1,0.6046,0.527,0.7108,0.5222,0.231,0.7954,0.5454,0.5848,-0.586,0.5868,-0.8414,0.98,-0.0628,0.4358,0.4304,0.0933999999999999,-0.3926,-0.251,-0.1606,-0.5778,-0.7432,0.5886,-0.4746,-1,0.5222,-1,-0.7474,-0.9776,-0.6468,-0.715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,0.9996,0.987,-0.1668,0.1752,-0.9102,0.9506,0.9988,0.409,0.9938,0.312,0.6244,0.195,-0.6318,0.5788,1,1,1,-0.6442,-0.7228,-0.22,0.9618,0.8754,0.9972,0.99,0.983,0.9902,0.9874,0.6728,0.983,0.994,0.9836,0.8318,-0.2548,-0.0684,0.1752,-1,-1,-1,0.1168,0.7724,0.983,0.9506,1,0.6256,0.771,-0.584,0.7108,-0.6816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,1,0.9998,0.8846,-1,0.2248,0.991,1,0.8426,1,0.7744,0.977,0.8378,0.1512,0.8878,0.9998,1,1,0.674,0.461,0.8502,0.9766,0.9222,0.9998,1,1,0.998,0.9308,0.9546,1,0.7036,0.9532,0.9496,-1,-1,0.4944,-1,-1,-1,0.8094,0.8886,1,0.9888,1,-1,0.9598,-1,1,-1,-0.6768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,1,0.999,0.9392,-1,0.5238,0.9868,1,0.9352,1,0.9454,0.9868,-1,-1,1,0.8994,1,1,0.6222,0.6956,0.6572,-1,0.9848,0.9998,1,0.986,0.931,-1,0.9854,0.9896,0.965,0.987,-1,-1,-1,-1,-1,-1,-1,0.8442,0.9422,1,0.9878,0.979,-1,0.9754,0.5102,0.9396,-1,0.3868,0.8992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,-1,-1,-1,-0.2762,-0.1118,0.4756,-1,-1,-1,0.0298,-0.8574,0.002,-0.167,-1,-1,-1,-1,0.4034,0.1614,0.3138,0.5278,0.2166,-1,-1,-1,0.509,0.125,-1,-1,-0.4306,-0.648,-0.255,-0.486,-0.5682,-0.3288,-0.3304,-0.29,-0.504,0.303,-1,-1,-1,-1,-0.8304,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,1,0.9454,0.566,0.7454,-1,0.9762,1,0.1684,1,0.773,0.9748,-0.1624,-1,1,0.9982,0.99,1,-0.1556,-1,-1,1,0.9636,0.851,1,0.9584,0.9986,1,0.7018,0.9994,0.9992,0.993,0.9578,-1,-1,-1,0.721,-1,-1,-0.2664,-0.1992,0.9976,0.9904,1,0.9006,0.9614,0.448,1,-1,-0.3016,0.9718,1,-1,NA,NA,NA,NA,NA,NA,NA,NA
54,1,1,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-1,1,-1,1,-1,-1,1,1,-1,1,NA,NA,NA,NA,NA,NA,NA
55,0.998,0.9988,1,-0.1792,-1,1,0.8614,0.1794,1,0.6786,0.9,0.6838,-1,1,0.9992,0.8184,1,0.5764,0.5928,0.8136,1,0.9934,0.945,1,1,0.998,0.9976,0.9604,1,1,0.9996,0.9756,-1,-1,-1,0.9162,-1,-1,0.977,1,0.8662,1,1,-1,-1,0.8364,1,-1,0.998,1,1,-1,1,1,NA,NA,NA,NA,NA,NA
56,1,0.987,0.8472,-1,-0.6826,1,1,-0.4156,1,0.2666,0.8762,0.0706,-0.7676,0.9468,0.9844,0.9968,1,0.1766,-0.0382,0.4028,0.9914,0.9186,0.9854,1,0.8844,0.7624,0.8184,0.8886,0.9894,0.98,0.9634,0.7588,-1,-1,-1,-1,-1,-1,0.6638,0.9754,0.9966,1,1,-1,0.4632,-0.9876,0.973,-0.9024,0.4054,0.9958,0.4898,-1,0.9428,1,0.9998,NA,NA,NA,NA,NA
57,1,1,0.773,-1,-1,0.9998,1,0.9446,1,0.9642,0.9846,0.8502,0.3056,1,0.977,1,1,0.7816,0.7952,0.9182,0.9926,0.9916,1,1,0.9982,0.979,0.9878,0.9876,1,0.9862,0.998,0.9416,-1,0.8746,0.8094,-1,-1,-1,0.9608,0.9428,1,1,1,-1,0.9818,0.1466,0.9788,-1,0.2074,0.9978,0.9792,-1,0.999,1,1,0.9188,NA,NA,NA,NA
58,0.4882,0.973,0.9488,-0.103,0.052,0.8804,0.0791999999999999,0.3388,1,0.359,0.504,0.8286,-0.2924,0.9064,0.9698,0.0396000000000001,1,0.844,0.8282,0.7856,0.9802,0.5398,-0.0788,-0.7178,0.9874,0.991,0.9966,0.9552,0.9478,0.9686,0.996,0.97,0.3012,-0.318,-0.1372,0.787,-1,-1,0.825,0.9984,0.7908,0.9532,1,-1,0.6398,0.9426,0.8354,0.3574,0.9856,0.9982,0.9192,-1,0.9404,1,0.8338,0.676,0.9636,NA,NA,NA
59,0.9996,0.9954,0.929,-0.471,-0.3936,1,1,0.7794,1,0.7128,0.996,-0.6448,-1,0.9736,1,0.9962,1,-0.4026,-0.151,-0.2526,1,0.9892,0.8978,0.9508,0.9998,0.9994,0.9998,0.9806,1,0.9998,1,0.9678,-1,-1,-1,0.8992,-1,-1,0.843,1,0.9998,1,1,-1,0.9278,0.8166,1,0.7746,0.9058,0.9998,0.9994,-1,0.9452,1,1,0.9868,1,-0.5628,NA,NA
60,1,1,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,NA
