RCBC,site1,site2
0.9016,1,46
1,1,45
-1,1,44
-0.0178,1,43
0.953,1,42
1,1,41
0.9904,1,40
0.7348,1,39
0.5784,1,38
1,1,37
0.2052,1,36
-1,1,35
1,1,34
0.0176000000000001,1,33
0.779,1,32
0.7094,1,31
0.8228,1,30
0.6284,1,29
0.8146,1,28
0.8232,1,27
0.5226,1,26
0.4964,1,25
-1,1,24
0.8432,1,23
0.0358000000000001,1,22
0.9998,1,21
1,1,20
0.9702,1,19
-1,1,18
0.482,1,17
0.8848,1,16
1,1,15
1,1,14
0.8084,1,13
1,1,12
0.9998,1,11
-1,1,10
0.6096,1,9
0.9906,1,8
0.9972,1,7
0.787,1,6
-1,1,5
0.9998,1,4
0.8062,1,3
0.6438,1,2
0.6182,10,36
0.5055,10,35
-1,10,34
-0.1722,10,33
0.073,10,32
-0.3998,10,31
0.0742,10,30
-0.9442,10,29
0.0745,10,28
0.0746,10,27
0.5208,10,26
0.2798,10,25
0.1463,10,24
0.5661,10,23
0.7687,10,22
0.5356,10,21
-1,10,20
0.2179,10,19
0.147,10,18
-0.552,10,17
0.6607,10,16
-1,10,15
-1,10,14
0.6592,10,13
-1,10,12
-1,10,11
-0.0738,9,53
0.5864,9,52
0.9806,9,51
-0.3628,9,50
0.2108,9,49
0.8672,9,48
-0.7398,9,47
-0.3448,9,46
1,9,45
-0.7644,9,44
-1,9,43
0.617,9,42
1,9,41
0.1072,9,40
-1,9,39
0.6132,9,38
1,9,37
-0.5712,9,36
-0.9034,9,35
0.9232,9,34
0.9999,11,40
0.9876,11,39
0.7482,11,38
0.3484,11,37
0.996,11,36
0.9993,11,35
0.937,11,34
0.9898,11,33
-0.1676,11,32
-0.9572,11,31
0.0906,11,30
-1,11,29
0.542,11,28
0.5399,11,27
0.9991,11,26
0.9582,11,25
0.7963,11,24
0.992,11,23
1,11,22
1,11,21
1,11,20
0.9153,11,19
-1,11,18
-1,11,17
1,11,16
1,11,15
0.996,11,14
1,11,13
-0.4962,11,12
0.5544,10,53
0.4676,10,52
-1,10,51
0.6969,10,50
0.211,10,49
-1,10,48
0.6451,10,47
0.8567,10,46
-1,10,45
0.6056,10,44
0.5698,10,43
0.8508,10,42
-1,10,41
0.5128,10,40
0.3434,10,39
0.00980000000000003,10,38
-1,10,37
0.7718,12,45
1,12,44
0.9998,12,43
0.997,12,42
0.8832,12,41
0.9992,12,40
0.9544,12,39
0.371,12,38
0.9508,12,37
0.9966,12,36
0.9968,12,35
0.9876,12,34
0.9856,12,33
0.0369999999999999,12,32
-0.8798,12,31
0.273,12,30
-1,12,29
0.2876,12,28
