,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
44,-1,0.9982,0.9418,1,1,0.9994,-0.75,-0.744,1,0.6916,0.9978,0.237,-0.1572,0.9994,0.9976,-0.3148,1,1,1,0.5958,1,0.908,1,0.999,0.1336,-0.0792,-0.9964,0.9626,1,1,1,-0.00160000000000005,-0.5794,1,0.6566,-0.0374,0.8312,-0.8728,-0.4468,0.971,0.8526,0.0134000000000001,-0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,0.5778,0.9978,0.9976,0.9998,1,0.9968,-0.908,0.6448,1,0.6656,1,0.7228,0.8926,0.9996,0.9994,0.00499999999999989,0.9986,0.998,0.9998,0.276,0.9998,0.951,1,0.9908,0.9224,0.9962,0.9902,0.9764,0.9902,1,1,0.5484,0.9474,1,0.9636,0.5562,0.469,0.693,0.828,0.9906,0.4912,0.9056,0.9998,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,0.0973999999999999,0.447,-0.0876,0.2884,0.7934,-0.2314,-0.9956,-0.5296,-0.582,-0.318,0.1198,-0.43,0.6938,0.7372,0.7966,-0.6678,0.2288,-0.9228,0.5164,-0.5966,0.747,0.2364,-0.1426,0.00940000000000007,-0.1784,0.9104,0.3534,-0.8768,0.3306,0.8876,0.993,-0.3986,-0.00639999999999996,0.2404,0.1074,-0.3808,-0.2268,-0.8916,0.35,-0.1012,-0.7646,0.3644,0.9472,0.2336,0.1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,0.308,0.9444,0.8342,0.9448,0.9906,0.7584,-0.5306,0.5908,0.9806,0.8128,0.962,0.2284,0.6644,0.8994,0.9264,0.4486,0.9172,0.6142,0.9714,-0.5876,0.598,0.8476,0.9834,0.963,0.8528,0.9528,0.87,0.5464,0.77,0.9516,0.8188,0.6066,0.6576,0.9786,0.9476,0.4682,0.0636000000000001,0.6672,0.7762,0.6608,-0.1504,0.5954,0.9992,0.9748,0.803,-0.085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,-0.7016,0.8318,0.79,0.8256,0.8066,0.3416,-0.3766,0.2798,0.908,0.4868,0.7264,0.3274,-0.2882,0.8916,0.9066,0.0793999999999999,0.86,0.4502,0.0642,-0.0474,0.8118,0.4668,0.9518,0.9198,0.2808,-0.1074,-0.1244,0.852,0.9268,0.6554,0.9808,-0.6426,0.4332,0.8604,0.713,0.3784,0.5712,-0.3466,0.292,-0.2014,0.8068,-0.5566,0.0202,-0.4092,0.7308,0.0276000000000001,0.886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,0.1198,0.968,0.9656,0.3932,0.737,0.927,-0.999,-0.8806,0.8962,-0.4986,0.4298,-0.5608,0.6044,1,1,-0.0492,0.9998,0.9468,0.9854,-0.3272,0.9996,0.9462,0.8804,-0.1606,-0.2832,0.5056,-0.516,0.7724,0.9956,1,1,0.4754,-0.9998,0.1566,-0.1664,0.323,0.1456,-0.553,-0.0348000000000001,0.9164,0.3608,0.00879999999999992,0.9708,0.934,0.9974,-0.4732,0.7254,-0.2246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,-0.5842,1,1,0.824,0.9828,0.997,-0.803,0.498,1,-0.6598,0.956,0.0940000000000001,-0.618,1,1,0.5898,1,0.9998,0.9176,-0.2936,0.9998,1,0.9994,0.9986,-0.6784,0.6404,0.984,1,1,1,1,0.7276,0.834,0.9992,-0.1714,0.1638,0.0287999999999999,-0.4274,0.8606,0.9992,0.8542,-0.5698,1,1,1,0.7274,0.986,-0.0816,0.9226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,-0.5132,0.8294,0.3902,0.5276,0.4654,0.2042,-0.4126,-0.0404,0.9052,-0.4058,0.8026,-0.3598,-0.0664,-0.6,-0.485,0.139,0.731,0.1524,0.1984,-0.9768,-0.6716,0.4122,0.8638,0.5156,-0.4064,0.5528,0.1716,0.7178,0.3836,0.687,0.5622,0.0831999999999999,-0.3122,0.8082,-0.00919999999999999,-0.5688,-0.5926,0.3322,-0.1168,0.2788,-0.521,-0.1812,0.947,0.8184,0.4102,-0.3534,-0.1844,0.3754,-0.021,0.1334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,0.0660000000000001,0.9954,0.9668,0.9376,0.995,0.9296,-0.73,-0.4424,0.9518,0.2946,0.8954,0.0362,0.4874,1,0.9996,0.1254,1,0.9456,0.9888,-0.429,0.999,0.9712,0.9486,0.9576,0.1194,0.0327999999999999,-0.6724,0.9656,1,1,1,0.069,-0.4282,-0.0606,0.6996,0.7806,0.7532,-0.7942,0.396,0.9708,0.7708,-0.1768,0.991,0.6338,1,0.3418,0.974,-0.754,0.4812,0.9956,0.0145999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,0.512,0.9982,0.9994,-0.00900000000000001,0.9532,0.9982,-0.97,-0.4964,0.9068,0.2808,0.9998,0.2832,0.7672,1,1,0.579,1,0.998,0.9998,0.1428,1,0.9984,0.9278,0.5162,0.4352,0.7006,0.9722,0.999,0.9906,1,1,0.9302,0.8426,0.9424,0.4976,0.7422,0.3882,-0.1038,0.926,1,0.656,0.6194,1,1,0.999,0.5944,0.9474,0.916,0.8506,0.9954,0.5162,0.9978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,-0.5286,0.9994,0.9954,0.9968,0.9576,0.9876,-0.7852,-0.163,1,-0.0212,0.9996,0.0136000000000001,-0.3578,0.9998,0.9998,0.0864,0.9996,0.9932,0.9872,-0.8134,0.9466,0.9924,1,0.9974,-0.46,0.6568,0.9842,0.9998,0.9996,0.9994,1,0.6376,0.9798,0.9998,0.3716,0.0533999999999999,-0.4702,-0.6406,0.9486,0.996,0.8378,0.3644,1,0.9998,0.9998,0.7954,0.8842,0.6164,0.9642,0.8948,0.2394,0.9898,0.996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,-0.2326,0.9392,0.842,0.121,0.7718,0.6172,-0.9926,-0.7406,0.8762,-0.486,0.6122,0.1658,-0.136,0.9982,0.9984,-0.2802,0.9326,0.7592,0.909,-0.3794,0.9548,0.9542,0.848,0.4162,-0.069,0.9078,0.8912,0.9886,0.9752,0.9992,1,0.5122,0.7014,0.6166,0.1648,-0.3632,0.1528,-0.9226,0.7488,0.703,0.1956,-0.4448,0.9946,0.8858,0.9842,-0.3094,0.879,0.201,-0.5286,0.7086,-0.0596,0.7716,0.4686,0.9068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,0.2122,0.9086,0.5852,-0.3964,0.5598,-0.2256,-0.932,0.6566,0.1046,-0.2008,0.2184,-0.161,0.5738,0.94,0.9512,0.03,0.7908,-0.3168,0.0327999999999999,-0.8528,0.7756,0.8226,0.1712,0.2978,0.4094,0.9164,0.5,0.548,0.7988,0.9,0.9958,0.4466,-0.4542,0.288,0.4418,0.0573999999999999,-0.0766,-0.0864,0.0884,-0.00319999999999998,0.3952,-0.0778,0.971,0.6082,0.6536,-0.653,0.8914,0.2986,-0.8276,-0.1056,-0.0336,-0.047,0.0911999999999999,0.8112,-0.9036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,-0.825,0.9094,0.471,0.8538,0.7378,0.7558,0.2276,0.1802,0.9922,-0.0456,0.9224,0.9488,-0.9864,0.9464,0.9572,-0.3438,0.9742,0.7602,0.59,0.1972,0.9584,0.8936,0.9854,0.8992,-0.2038,-0.7532,0.2196,0.923,0.617,0.1608,0.7736,-0.1406,0.7802,0.9718,0.3984,0.1824,0.9368,-0.8906,-0.268,0.8172,0.9508,-0.7508,0.6044,0.167,0.9938,0.6766,0.9586,-0.0948,0.6708,0.4454,0.4736,0.5596,0.8932,0.1774,0.6302,0.7224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,0.5854,0.9884,0.9938,0.996,0.9888,0.969,-0.8874,-0.6308,1,0.3316,0.9998,0.0374000000000001,0.6964,1,1,-0.4508,0.9916,0.8814,0.998,-0.4042,0.9998,0.7406,0.9996,0.8954,0.2574,0.9354,0.8146,0.9796,0.989,1,1,0.3702,0.8522,1,0.6838,0.3376,0.4978,-0.5918,0.832,1,0.518,0.5726,1,1,0.9994,-0.016,0.9198,0.7566,0.986,1,0.5096,1,0.9828,0.9966,0.8194,0.204,0.8712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,-0.535,1,1,1,0.9998,0.9996,-0.148,-0.411,1,0.919,1,0.2944,-1,1,1,-0.7342,0.9998,0.9992,0.9998,-0.4568,0.9986,0.9998,1,1,0.822,0.898,0.9964,1,1,0.9984,1,0.5026,1,1,0.98,0.6918,0.5554,-0.7596,0.9958,0.9896,0.6054,0.3652,1,0.9992,1,0.8906,0.8372,0.8218,1,1,0.2368,0.9998,1,0.9992,0.9974,0.9354,-0.4508,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,-0.498,1,0.999,1,1,0.9932,-0.1404,0.6018,1,0.6396,1,0.7574,-1,0.9842,0.9872,-0.7042,0.9974,0.968,0.9994,-0.9522,0.9568,0.9912,1,1,0.1694,0.8184,0.9946,1,0.9998,0.9804,1,0.427,1,1,0.9622,0.0838000000000001,0.2238,-0.9122,0.98,0.989,0.5484,0.292,1,0.997,0.9972,0.9398,0.9574,0.7436,1,1,0.0549999999999999,0.9996,1,0.9956,0.9988,0.9724,-0.6022,0.996,0.993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,-0.8994,0.8728,0.7358,0.9464,0.311,0.8404,0.091,0.4514,0.994,-0.3954,0.8852,0.2894,-0.972,0.6034,0.6062,0.2408,0.9164,0.8468,0.6536,-0.5088,0.1872,0.6866,0.9892,0.9404,-0.4514,-0.9988,-0.2812,0.8758,0.635,-1,0.412,0.1476,0.8202,0.9768,0.109,-0.3542,0.1292,-0.6,-0.255,0.603,0.5274,-0.8672,-1,0.4604,0.9446,0.767,0.7338,-0.042,0.8586,-0.0397999999999999,0.0898000000000001,0.8044,0.942,-0.0125999999999999,0.4708,0.7692,-0.9218,0.846,0.3026,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,-0.7388,0.9998,0.9334,0.999,0.9806,0.9214,-0.5556,-0.5658,1,-0.2054,0.9946,-0.5754,-0.3194,0.9944,0.9942,-0.4576,1,0.9422,0.8662,-0.5654,0.9944,0.9654,1,0.9866,-0.5324,0.3364,-0.113,0.9786,0.9904,0.9968,1,-0.3722,0.89,0.9994,0.0267999999999999,-0.7392,0.3026,-0.9998,0.4908,0.9968,0.0604,0.2132,0.9984,0.997,1,-0.1632,0.6996,0.6908,0.9672,0.9994,0.3372,0.9938,1,0.9528,0.6752,0.2154,-0.6434,0.9876,0.9944,0.982,-0.9256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,-0.3982,0.9334,0.7468,0.5596,0.9078,0.3358,-0.5792,-0.9264,0.9504,0.2682,0.8702,-0.2808,0.1312,0.9914,0.9936,-0.7258,0.8978,0.5414,0.7362,-0.9572,0.7034,0.8732,0.9428,0.8912,0.0238,0.5514,0.8124,0.982,0.961,0.894,0.9942,-0.253,0.8944,0.8866,0.2664,-0.391,-0.335,-0.9932,0.5402,0.2758,-0.543,0.3344,0.9906,0.8784,0.9926,0.2072,0.3804,0.5346,0.6744,0.9116,-0.1758,0.785,0.8406,0.8422,0.5334,0.22,-0.1676,0.8344,0.791,0.9608,0.0294000000000001,-0.686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,-0.0368000000000001,0.9722,0.9274,0.9858,0.9988,0.9186,-0.149,0.5802,0.9992,0.6272,0.9968,-0.2032,0.3316,0.9636,0.9732,0.5504,0.9562,0.866,0.9862,-0.7962,0.7106,0.9688,0.9998,0.9956,0.8326,0.9028,0.8926,0.9688,0.918,0.968,0.9752,0.7836,0.947,0.9956,0.9626,0.489,-0.2536,0.7414,0.822,0.9152,-0.4188,0.2228,1,0.9946,0.9818,0.763,-0.2448,0.8574,0.9132,0.9948,-0.7946,0.9984,0.9922,0.973,0.966,0.9204,0.9112,0.9612,0.9842,0.9684,0.3154,0.6582,0.3878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,0.3548,1,1,1,1,1,-0.118,-0.6168,1,0.9576,1,0.3664,-0.0702,1,1,-0.7274,1,0.999,1,0.498,1,0.989,1,1,0.8956,0.7096,0.7632,0.9994,1,1,1,-0.0278,0.9636,1,0.9852,0.9388,0.919,-0.4306,0.8494,1,0.812,0.3088,0.9678,0.9958,1,0.7146,0.9686,-0.4254,0.997,1,0.9088,1,1,1,0.9936,0.9044,0.942,1,1,1,0.817,0.9998,0.9722,0.9986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,0.0882000000000001,1,0.9978,0.9982,0.993,0.9946,-0.272,-0.0864,1,0.47,0.5942,0.0875999999999999,0.1078,1,1,0.5628,1,1,0.913,0.152,0.9998,0.9954,1,0.981,-0.0968,-0.1608,0.1828,0.9908,1,1,1,0.7084,0.6066,0.9998,-0.199,0.5218,0.7224,-0.45,0.5256,0.9892,0.811,-0.2738,0.9988,1,1,0.2912,0.9788,-0.032,0.8718,-0.3786,0.554,0.807,0.997,0.9902,0.7234,0.2822,0.584,1,1,0.9998,0.61,0.9906,0.754,0.997,0.9974,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,-0.2584,0.9908,0.9568,0.5316,0.198,0.3672,-0.7936,0.4776,0.9954,-0.524,0.818,0.2684,-0.234,0.9958,0.9948,0.4286,0.9362,0.8006,0.3722,-0.584,0.817,0.97,0.9792,0.872,-0.5864,0.6166,0.8184,0.9626,0.9784,0.9094,0.9958,0.6118,0.7126,0.908,-0.5516,-0.4998,0.4082,-0.2258,0.1228,0.7546,0.8908,-0.1204,0.9954,0.7816,0.9848,0.5088,0.9742,0.6218,0.266,-0.4724,0.3388,0.4928,0.7398,0.1646,0.1414,0.5546,-0.0302,0.8906,0.9226,0.8116,0.0642,0.3928,0.514,0.9014,0.9852,0.234,NA,NA,NA,NA,NA,NA,NA,NA
68,-0.9594,0.5618,0.1828,0.7336,0.2352,0.5888,-0.4444,-0.0596,0.955,-0.5172,0.7494,0.456,-0.9568,0.155,0.1382,-0.434,0.7578,0.606,0.313,-0.423,0.2506,0.3522,0.9334,0.748,-0.578,-0.9984,-0.8584,0.4954,0.1344,-0.7444,-0.5244,-0.3142,0.3854,0.8938,-0.0144,-0.3822,0.291,-0.95,-0.8976,0.2672,0.3828,-0.9204,-0.4254,0.144,0.8114,0.3578,0.4468,-0.54,0.4886,-0.0918,0.0484,0.3674,0.7428,-0.3248,0.1454,0.4606,-0.9998,0.6332,-0.602,-0.7712,-0.8948,-0.9458,-0.5172,0.2218,0.6686,0.3134,-0.0698,NA,NA,NA,NA,NA,NA,NA
69,0.6928,0.9812,0.9954,0.9998,0.9974,0.9968,-0.4304,-0.7506,0.991,0.6584,1,-0.4818,0.8474,1,1,-0.7458,0.951,0.9646,1,-0.153,0.9998,0.4336,1,0.9406,0.5998,0.9962,0.929,0.9808,0.9964,1,1,0.6188,0.9878,1,0.904,0.5636,-0.081,-0.0322,0.965,1,0.216,0.9568,1,1,0.9958,-0.1638,0.7684,0.909,0.9986,1,0.7422,1,0.9976,0.9996,0.9158,0.6706,0.973,0.9208,1,0.9998,0.9628,1,0.8508,0.9446,1,1,0.9872,0.8438,NA,NA,NA,NA,NA,NA
70,0.1968,0.9998,0.9952,1,0.998,0.9988,0.0831999999999999,-0.7086,1,0.8442,1,-0.647,0.5804,0.9778,0.9782,-0.5862,1,0.9996,0.9892,-0.5854,0.9976,0.721,1,0.9988,0.6802,0.9008,0.1128,0.9982,1,1,1,-0.1284,0.9886,1,0.9486,0.6566,0.4994,-0.8276,0.8638,0.577,-0.0386,0.7452,0.999,1,0.9996,0.5246,0.4902,0.3732,0.9994,1,-0.1718,0.9968,1,0.9968,0.9608,0.8306,0.5886,1,0.8924,0.9394,0.5498,0.9394,-0.0234,0.8806,1,1,0.964,0.2368,1,NA,NA,NA,NA,NA
71,0.0598000000000001,1,0.9948,1,1,0.9658,-0.1446,0.1998,0.9998,0.9254,1,0.3828,0.6102,0.9994,0.9998,-0.1506,0.9918,0.9446,0.9972,-0.9158,0.7226,0.9848,1,0.9998,0.9044,0.9286,0.9812,0.9984,0.9982,0.9982,1,0.6892,0.9962,0.9996,0.9988,0.8066,0.1274,-0.281,0.9408,0.9926,-0.1934,0.6458,1,0.9998,0.9998,0.883,0.3288,0.8838,0.9936,1,-0.267,0.9984,1,0.9908,0.996,0.9948,0.7168,0.9988,0.9846,0.9698,0.6114,0.8456,0.8878,0.6132,1,1,0.9894,0.2292,0.9954,0.8634,NA,NA,NA,NA
72,-0.932,1,0.9984,0.9918,0.9968,0.9966,0.21,0.7196,1,0.7064,0.9928,0.3702,-0.7408,1,1,0.4612,1,0.9978,0.9554,-0.0494,0.9868,0.9994,1,0.9862,0.5862,-0.4034,0.8452,0.9998,1,0.9956,1,0.3054,0.9884,0.9996,0.9294,0.7724,0.8428,-0.6328,0.7292,0.9934,0.956,-0.8924,0.9994,0.999,1,0.9758,0.9954,-0.1626,0.9406,-0.7448,0.4954,0.9416,0.6064,0.9706,0.9818,0.9396,-0.3298,0.9996,0.9996,0.9992,-0.2382,0.9202,0.9254,0.9872,0.9472,-0.9792,0.7494,-0.9362,1,0.9956,0.9968,NA,NA,NA
73,-0.645,0.9996,0.8994,0.9964,0.9936,0.9866,-0.9482,-0.4402,1,0.2854,0.9536,-0.0512,0.0129999999999999,0.9998,0.9998,-0.1584,1,0.9954,0.9906,0.2244,1,0.9828,0.9996,0.9214,-0.1938,0.0978000000000001,-0.4386,0.9714,1,1,1,0.0838000000000001,-0.1166,0.7768,0.1324,-0.1118,0.5952,-0.9398,0.3114,0.9958,0.8262,-0.4796,0.9998,0.991,1,-0.1574,0.9842,-0.3342,0.7198,0.9706,0.381,-0.1702,0.9906,0.9966,0.5434,-0.4218,0.7394,1,1,1,0.6458,0.9946,0.6416,0.9984,0.9996,0.7982,0.4034,0.2178,1,1,0.9998,-0.1664,NA,NA
74,-0.2464,1,1,1,0.933,0.9994,-0.7982,0.1116,1,-0.5852,1,0.555,-0.1142,1,1,0.4744,1,1,0.9926,-0.4232,0.9948,0.9986,1,0.9988,-0.9802,0.8678,0.9938,1,1,1,1,0.7954,0.9982,1,-0.565,-0.58,0.2272,-0.3278,0.9848,0.9996,0.71,0.431,1,1,1,0.844,0.9092,0.692,0.997,0.955,0.2752,0.999,0.996,0.7928,0.9482,0.7784,0.3412,1,1,0.9866,0.00380000000000003,0.9794,0.9382,0.9694,1,0.9748,-0.8284,-0.1522,1,1,0.9708,0.7904,0.9924,NA
