,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
18,-0.891,-0.8598,0.0346,0.0497000000000001,-0.8558,0.0156000000000001,-0.9678,0.0138,-0.8964,0.0693999999999999,0.016,-0.957,0.0162,0.0179,0.0157,-0.967,-0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,-0.9098,-0.8728,0.0328999999999999,-0.9748,-0.877,0.0159,0.0305,0.0168999999999999,0.077,0.0649999999999999,0.0158,-0.955,0.0166999999999999,0.0141,0.0170999999999999,0.0163,0.0167999999999999,0.0163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,-0.9676,-0.936,0.0319,-0.9316,-0.943,0.0164,0.0319,0.0155000000000001,0.0759000000000001,0.0641,0.0142,-0.9308,0.0155000000000001,0.014,0.0154000000000001,0.0177,0.0153000000000001,0.0158,-0.9722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,0.0601,0.0826,0.0351999999999999,0.0448,-0.8738,0.0162,0.0341,0.0152000000000001,0.0834999999999999,-0.9612,0.0182,0.0485,0.016,0.0157,-0.9636,0.0147999999999999,0.0156000000000001,0.0155000000000001,0.0179,0.0165999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,0.0632999999999999,0.0823,0.0344,0.0501,-0.8662,0.0165999999999999,0.0306999999999999,0.0154000000000001,0.0768,-0.9364,0.0166999999999999,0.0468,0.0150999999999999,0.0158,-0.9656,0.0153000000000001,0.0158,0.016,0.0159,0.0145,-0.9708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,-0.9474,-0.9146,0.0307999999999999,-0.9442,-0.9156,0.0141,0.0327999999999999,0.0162,0.0797000000000001,0.0644,0.0172000000000001,-0.9382,0.0174000000000001,0.0165,0.0159,0.0176000000000001,0.0173000000000001,0.0150999999999999,-0.9716,-0.9676,0.0159,0.0165999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,0.0638000000000001,0.0833999999999999,0.0336000000000001,0.0468999999999999,-0.8508,-0.9642,-0.9694,0.0184,-0.9134,-0.9236,0.0169999999999999,0.0467,0.014,0.0139,0.0164,0.0157,0.0150999999999999,0.0147999999999999,0.0147999999999999,0.0173000000000001,0.0142,0.0174000000000001,0.0159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,-0.6714,-0.5772,0.126,0.1828,-0.7408,-1,-1,0.0654999999999999,-0.8668,-0.6816,0.0669999999999999,-0.9068,0.0665,0.0623,0.0684,-0.9086,-0.9092,-1,0.0654999999999999,0.0613999999999999,0.0620000000000001,0.0629999999999999,0.0645,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,-0.2304,-0.303,-0.5882,0.3668,-0.206,-1,-1,-1,-0.8092,-0.7664,-1,-0.8242,0.1419,-1,0.1429,-1,-1,-1,0.142,0.1331,0.1423,0.1393,0.1413,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,0.2879,0.3482,-0.7698,0.2264,-0.3544,-1,-0.8268,0.0823,-0.7734,-0.9206,-1,0.2165,0.0775999999999999,-1,0.0787,0.0792999999999999,0.0798000000000001,0.0752999999999999,0.0822000000000001,0.0780000000000001,0.0823,0.0789,0.0854999999999999,-1,-0.9306,-0.8866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,-0.8228,-0.8604,-0.761,-0.7872,-0.9948,-0.8542,-0.9892,0.0765,-0.839,-0.7768,0.0801000000000001,-0.9152,0.0754999999999999,-0.8874,0.0802,-1,-1,-1,-1,-0.9246,0.0795999999999999,0.0832999999999999,-0.9246,-0.8566,-0.7166,-0.5646,-0.5666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,-0.826,-0.8876,-0.9084,0.1015,-0.8542,0.0313000000000001,-0.9252,0.0326,-0.9108,-0.8472,0.0346,-0.9084,0.0343,-0.9502,0.0291999999999999,-1,-1,-1,0.0326,0.0317000000000001,0.0324,0.0354000000000001,0.0335000000000001,0.0347,-0.8374,-1,-0.7606,-0.9594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,-0.9786,-0.992,-0.829,-0.8598,-0.9686,0.0670999999999999,-0.8778,-0.9006,-0.7304,0.2391,0.0665,-0.9294,0.0673999999999999,0.0644,0.0691999999999999,-0.9098,-0.9096,-1,-1,-0.9878,0.0626,0.0682,-0.9874,0.0623,-0.7034,-0.4604,0.2942,-0.9588,-0.8352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,0.7334,0.8322,-1,0.01,0.8632,-1,0.087,-1,-0.559,-0.0268,-1,0.3482,0.5025,-1,0.4915,0.4868,0.493,0.4878,0.4881,0.5014,0.4895,0.4875,0.4928,-1,-0.476,-0.0598,-0.6478,0.6426,0.2782,0.556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,0.6046,0.7586,-1,0.1008,0.739,-1,-0.1822,-1,-0.7706,-0.3584,-1,0.0533999999999999,0.3703,-1,0.3728,0.3666,0.3731,0.3799,0.3702,0.3721,0.374,0.3721,0.3736,-1,-0.7342,-0.5158,-0.7144,0.5116,-0.003,0.2956,-0.9988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
