RCBC,site1,site2
0.8642,1,48
1,1,47
-1,1,46
0.477,1,45
-1,1,44
0.9776,1,43
1,1,42
0.949,1,41
0.9972,1,40
1,1,39
0.8098,1,38
0.8022,1,37
-1,1,36
0.9856,1,35
-1,1,34
-1,1,33
0.973,1,32
1,1,31
0.758,1,30
1,1,29
1,1,28
0.7862,1,27
-1,1,26
0.9912,1,25
0.9822,1,24
-1,1,23
-1,1,22
1,1,21
0.733,1,20
-1,1,19
0.3774,1,18
0.9602,1,17
1,1,16
0.8178,1,15
0.9998,1,14
-1,1,13
0.7176,1,12
0.9984,1,11
0.9686,1,10
-1,1,9
-1,1,8
1,1,7
-1,1,6
-1,1,5
-1,1,4
-1,1,3
-1,1,2
-1,10,46
0.3072,10,45
-1,10,44
0.9326,10,43
1,10,42
-1,10,41
0.9996,10,40
1,10,39
0.863,10,38
0.8638,10,37
-1,10,36
0.9754,10,35
-1,10,34
-1,10,33
0.957,10,32
0.9928,10,31
0.8192,10,30
1,10,29
1,10,28
0.9454,10,27
-1,10,26
0.9998,10,25
0.9706,10,24
-1,10,23
-1,10,22
1,10,21
0.7472,10,20
-1,10,19
-1,10,18
0.9986,10,17
1,10,16
0.8884,10,15
1,10,14
-1,10,13
-1,10,12
1,10,11
-0.2302,9,48
-1,9,47
0.0798000000000001,9,46
-0.4268,9,45
0.5562,9,44
0.9828,9,43
-0.7962,9,42
0.8362,9,41
0.8156,9,40
0.9786,9,39
0.5102,9,38
-0.8054,12,20
-1,12,19
-0.288,12,18
-0.5476,12,17
-1,12,16
-0.5702,12,15
-1,12,14
-0.5634,12,13
0.119,11,48
0.9862,11,47
-1,11,46
-0.326,11,45
-1,11,44
0.7758,11,43
0.9568,11,42
0.00580000000000003,11,41
0.5694,11,40
0.9992,11,39
0.2038,11,38
0.2118,11,37
-0.1494,11,36
-1,11,35
0.8584,11,34
0.6318,11,33
0.9154,11,32
0.6182,11,31
0.1374,11,30
0.9968,11,29
0.5918,11,28
0.4548,11,27
-0.0600000000000001,11,26
-0.65,11,25
-0.3434,11,24
-1,11,23
-1,11,22
0.8098,11,21
0.0898000000000001,11,20
-1,11,19
-0.4646,11,18
0.7168,11,17
1,11,16
0.2242,11,15
0.4882,11,14
-1,11,13
-1,11,12
0.971,10,48
0.993,10,47
-0.3704,13,32
0.4116,13,31
-0.8232,13,30
0.5456,13,29
-1,13,28
-1,13,27
-0.9112,13,26
-0.824,13,25
-1,13,24
-0.6852,13,23
-0.9636,13,22
0.7968,13,21
-0.8304,13,20
-0.8518,13,19
-0.9774,13,18
0.2104,13,17
-1,13,16
0.0971,13,15
0.0602,13,14
-0.6702,12,48
-1,12,47
-0.7346,12,46
-0.7808,12,45
-0.5084,12,44
-1,12,43
-0.702,12,42
0.266,12,41
0.2194,12,40
0.9612,12,39
-0.6074,12,38
-0.6304,12,37
-0.6558,12,36
-1,12,35
0.5008,12,34
0.4814,12,33
0.1216,12,32
0.4858,12,31
-0.7324,12,30
-0.5226,12,29
-1,12,28
-1,12,27
-0.5378,12,26
-0.8968,12,25
-1,12,24
-0.7234,12,23
-0.9242,12,22
-1,12,21
-0.2992,14,45
-0.0128,14,44
1,14,43
0.863,14,42
0.1842,14,41
0.9748,14,40
0.9948,14,39
0.0802,14,38
0.071,14,37
-0.3232,14,36
0.9984,14,35
-0.871,14,34
-0.1892,14,33
-0.1302,14,32
0.7672,14,31
0.0187999999999999,14,30
0.6342,14,29
0.9404,14,28
0.964,14,27
-1,14,26
-0.31,14,25
-1,14,24
-1,14,23
-1,14,22
0.5372,14,21
-0.022,14,20
-1,14,19
-0.75,14,18
-0.0304,14,17
-1,14,16
0.0620000000000001,14,15
0.1927,13,48
-1,13,47
0.1915,13,46
-0.8838,13,45
-0.9968,13,44
-1,13,43
0.46,13,42
-0.9774,13,41
-0.6492,13,40
0.8474,13,39
0.0982000000000001,13,38
0.099,13,37
-0.9218,13,36
-1,13,35
0.1822,13,34
0.6284,13,33
1,16,27
-1,16,26
-1,16,25
1,16,24
-1,16,23
-1,16,22
1,16,21
0.9232,16,20
-1,16,19
-1,16,18
-1,16,17
-1,15,48
-1,15,47
0.099,15,46
0.0484,15,45
-1,15,44
-1,15,43
-1,15,42
0.4331,15,41
-1,15,40
0.7671,15,39
0.0488,15,38
0.0510999999999999,15,37
0.0979000000000001,15,36
-1,15,35
-1,15,34
-1,15,33
0.2952,15,32
-1,15,31
0.0495000000000001,15,30
-1,15,29
-1,15,28
-1,15,27
-1,15,26
-1,15,25
-1,15,24
-0.7512,15,23
0.143,15,22
-1,15,21
0.0503,15,20
0.1008,15,19
-1,15,18
-1,15,17
-1,15,16
-0.0776,14,48
0.9902,14,47
-1,14,46
0.8758,17,43
-0.313,17,42
0.625,17,41
0.9806,17,40
0.923,17,39
0.685,17,38
0.686,17,37
-0.1766,17,36
0.987,17,35
0.2472,17,34
-0.674,17,33
0.8856,17,32
-0.2164,17,31
0.079,17,30
0.5228,17,29
-0.646,17,28
-0.8256,17,27
-1,17,26
0.2142,17,25
-0.3912,17,24
-1,17,23
-1,17,22
0.5538,17,21
-0.0374,17,20
-1,17,19
-1,17,18
-1,16,48
1,16,47
-1,16,46
0.8452,16,45
-1,16,44
1,16,43
-1,16,42
-1,16,41
1,16,40
-1,16,39
0.9848,16,38
0.982,16,37
-1,16,36
1,16,35
-1,16,34
-1,16,33
-1,16,32
1,16,31
0.9218,16,30
1,16,29
1,16,28
-1,19,31
-0.9274,19,30
-1,19,29
-1,19,28
-1,19,27
-0.8334,19,26
-0.305,19,25
-1,19,24
-0.9272,19,23
-0.981,19,22
-1,19,21
-0.952,19,20
-0.173,18,48
-1,18,47
-0.289,18,46
-1,18,45
-0.8426,18,44
-1,18,43
-1,18,42
-0.9564,18,41
-0.9722,18,40
0.9002,18,39
0.3831,18,38
0.3747,18,37
-0.9796,18,36
-1,18,35
0.1962,18,34
0.0227999999999999,18,33
-0.0948,18,32
0.3706,18,31
-0.7676,18,30
-0.094,18,29
-1,18,28
-1,18,27
-0.9278,18,26
-0.7502,18,25
-1,18,24
-0.8964,18,23
-1,18,22
-0.1694,18,21
-0.8544,18,20
-1,18,19
0.2036,17,48
-1,17,47
0.464,17,46
-0.5356,17,45
0.6922,17,44
-1,21,23
-1,21,22
0.1006,20,48
-1,20,47
0.0982000000000001,20,46
-0.9076,20,45
-1,20,44
-1,20,43
-1,20,42
-1,20,41
-1,20,40
0.4954,20,39
0.0491999999999999,20,38
0.0495000000000001,20,37
-1,20,36
-1,20,35
-0.3244,20,34
0.3837,20,33
-1,20,32
-1,20,31
-0.8986,20,30
-1,20,29
-1,20,28
-1,20,27
-1,20,26
-1,20,25
-1,20,24
-0.8446,20,23
-1,20,22
-1,20,21
0.1841,19,48
-1,19,47
-0.7738,19,46
-0.875,19,45
-0.827,19,44
-1,19,43
-1,19,42
-1,19,41
-1,19,40
0.5554,19,39
0.0992,19,38
0.0942000000000001,19,37
-0.8454,19,36
-1,19,35
-0.307,19,34
-0.1676,19,33
-0.524,19,32
-0.8236,22,44
-1,22,43
-1,22,42
-1,22,41
-1,22,40
0.6618,22,39
0.1498,22,38
0.1448,22,37
-0.9678,22,36
-1,22,35
0.0653999999999999,22,34
0.173,22,33
-0.775,22,32
-1,22,31
-0.9194,22,30
-1,22,29
-1,22,28
-1,22,27
-0.8708,22,26
-0.6198,22,25
-1,22,24
-0.8398,22,23
0.6206,21,48
0.8114,21,47
-1,21,46
0.1876,21,45
0.9392,21,44
0.9966,21,43
0.9894,21,42
0.732,21,41
0.9946,21,40
0.778,21,39
0.606,21,38
0.6088,21,37
0.5886,21,36
0.9818,21,35
-0.305,21,34
-0.1172,21,33
0.8332,21,32
0.9646,21,31
0.5852,21,30
0.9954,21,29
1,21,28
0.995,21,27
-1,21,26
0.7594,21,25
0.977,21,24
0.9988,24,42
0.9202,24,41
0.957,24,40
1,24,39
0.8624,24,38
0.8594,24,37
-1,24,36
1,24,35
-1,24,34
-1,24,33
0.8716,24,32
0.814,24,31
0.8236,24,30
0.3452,24,29
0.9734,24,28
0.9992,24,27
-1,24,26
-1,24,25
-0.5778,23,48
-1,23,47
-0.7342,23,46
-0.8204,23,45
-0.6022,23,44
-1,23,43
-1,23,42
-0.2434,23,41
-0.527,23,40
0.4262,23,39
0.1396,23,38
0.1477,23,37
-0.6644,23,36
-1,23,35
-0.7228,23,34
-0.7028,23,33
-0.1184,23,32
-1,23,31
-0.8882,23,30
-1,23,29
-1,23,28
-1,23,27
-0.7256,23,26
-0.036,23,25
-1,23,24
0.2776,22,48
-1,22,47
-0.6322,22,46
-0.914,22,45
-0.8436,26,44
-1,26,43
-1,26,42
-0.5976,26,41
-0.471,26,40
0.8364,26,39
0.1409,26,38
0.1474,26,37
-0.9136,26,36
-1,26,35
-0.1752,26,34
-0.127,26,33
-0.5962,26,32
-1,26,31
-0.891,26,30
-1,26,29
-1,26,28
-1,26,27
-0.4432,25,48
0.915,25,47
0.6176,25,46
-0.601,25,45
-0.949,25,44
0.9682,25,43
0.2728,25,42
-0.6716,25,41
0.1954,25,40
0.9974,25,39
0.3747,25,38
0.3747,25,37
-0.6442,25,36
0.6934,25,35
0.4884,25,34
0.3812,25,33
0.349,25,32
-0.1798,25,31
-0.3128,25,30
0.6558,25,29
-1,25,28
0.3972,25,27
-1,25,26
0.87,24,48
1,24,47
-1,24,46
0.756,24,45
-1,24,44
0.999,24,43
0.969,29,31
0.3458,29,30
-1,28,48
0.9988,28,47
-1,28,46
0.4204,28,45
-1,28,44
1,28,43
0.0722,28,42
0.919,28,41
0.9628,28,40
1,28,39
0.804,28,38
0.7902,28,37
-1,28,36
1,28,35
-1,28,34
-1,28,33
-1,28,32
0.9986,28,31
0.7482,28,30
0.8748,28,29
0.7892,27,48
1,27,47
-1,27,46
0.5408,27,45
-1,27,44
0.9808,27,43
0.9844,27,42
0.827,27,41
0.7816,27,40
0.9998,27,39
0.7652,27,38
0.754,27,37
-1,27,36
0.9984,27,35
-1,27,34
-1,27,33
-1,27,32
1,27,31
0.727,27,30
1,27,29
0.9978,27,28
-0.5838,26,48
-1,26,47
0.2731,26,46
-0.9516,26,45
-0.6902,3,4
-0.4012,2,48
-1,2,47
-0.6068,2,46
-0.9342,2,45
-0.627,2,44
-1,2,43
-0.3682,2,42
-0.2712,2,41
-0.024,2,40
0.7858,2,39
-0.3186,2,38
-0.3658,2,37
-0.9076,2,36
-1,2,35
0.1746,2,34
-0.6564,2,33
0.3652,2,32
0.3076,2,31
-0.4758,2,30
-0.0452,2,29
-1,2,28
-1,2,27
-0.5674,2,26
-0.6808,2,25
-1,2,24
-1,2,23
-1,2,22
0.1524,2,21
-0.5618,2,20
-1,2,19
-0.8838,2,18
-0.6244,2,17
-1,2,16
-0.2688,2,15
-0.2144,2,14
-0.776,2,13
-0.4634,2,12
-0.0558,2,11
-1,2,10
0.6576,2,9
-0.7754,2,8
0.8014,2,7
0.4294,2,6
-0.8636,2,5
-0.507,2,4
-1,2,3
1,31,43
0.9984,31,42
0.8636,31,41
0.9992,31,40
0.9992,31,39
0.8733,31,38
0.8754,31,37
0.6834,31,36
1,31,35
-1,31,34
-1,31,33
0.8776,31,32
0.1022,30,48
-1,30,47
0.0969,30,46
-0.9012,30,45
-1,30,44
-1,30,43
-1,30,42
-1,30,41
-1,30,40
0.478,30,39
0.0488999999999999,30,38
0.0511999999999999,30,37
-1,30,36
-1,30,35
-0.2966,30,34
0.3734,30,33
-1,30,32
-1,30,31
-1,29,48
0.999,29,47
-1,29,46
-0.1676,29,45
0.8452,29,44
1,29,43
0.9824,29,42
0.932,29,41
0.9996,29,40
1,29,39
0.4348,29,38
0.4342,29,37
0.4462,29,36
0.9998,29,35
0.5234,29,34
-1,29,33
0.9842,29,32
-0.4148,34,45
0.4864,34,44
0.9732,34,43
-0.2134,34,42
0.7514,34,41
0.8272,34,40
0.8646,34,39
0.4681,34,38
0.4644,34,37
0.1798,34,36
0.9996,34,35
-0.098,33,48
-1,33,47
-0.3656,33,46
0.3841,33,45
0.4852,33,44
0.4766,33,43
0.6348,33,42
0.6186,33,41
0.7134,33,40
0.3738,33,39
0.3812,33,38
0.3743,33,37
0.6296,33,36
0.9088,33,35
-0.9706,33,34
0.4991,32,48
-1,32,47
0.5016,32,46
-0.726,32,45
0.2872,32,44
0.983,32,43
0.5268,32,42
0.431,32,41
0.0298,32,40
0.9934,32,39
0.2917,32,38
0.2936,32,37
-0.6396,32,36
0.9976,32,35
-0.3574,32,34
0.4682,32,33
-1,31,48
0.9732,31,47
0.828,31,46
0.4324,31,45
0.238,31,44
-1,38,46
0.0488999999999999,38,45
-1,38,44
-1,38,43
-1,38,42
0.4177,38,41
0.4743,38,40
-1,38,39
0.0982000000000001,37,48
-1,37,47
-1,37,46
0.0519000000000001,37,45
-0.5392,37,44
-1,37,43
-1,37,42
0.4297,37,41
0.4765,37,40
-1,37,39
-0.9024,37,38
0.1916,36,48
-1,36,47
0.2005,36,46
-0.9206,36,45
-0.8692,36,44
-1,36,43
-1,36,42
-0.8972,36,41
-1,36,40
0.8014,36,39
0.0922000000000001,36,38
0.0979000000000001,36,37
-1,35,48
1,35,47
-1,35,46
0.8276,35,45
-1,35,44
1,35,43
0.9998,35,42
-1,35,41
-1,35,40
0.999,35,39
0.9524,35,38
0.9518,35,37
-1,35,36
0.00859999999999994,34,48
-1,34,47
-0.154,34,46
-1,4,7
-1,4,6
0.1839,4,5
0.1847,3,48
-1,3,47
-0.7034,3,46
-0.8758,3,45
-1,3,44
-1,3,43
-1,3,42
-1,3,41
-1,3,40
0.569,3,39
0.1043,3,38
0.0934999999999999,3,37
-0.8948,3,36
-1,3,35
-0.2254,3,34
-0.0278,3,33
-0.602,3,32
-1,3,31
-0.9442,3,30
-1,3,29
-1,3,28
-1,3,27
-0.8682,3,26
-0.4156,3,25
-1,3,24
-0.9268,3,23
-1,3,22
-1,3,21
-0.9644,3,20
-1,3,19
-1,3,18
-1,3,17
-1,3,16
0.095,3,15
-1,3,14
-0.8812,3,13
-1,3,12
-1,3,11
-1,3,10
-1,3,9
-0.8768,3,8
-1,3,7
-0.0542,3,6
-0.8804,3,5
-1,47,48
0.1894,46,48
-1,46,47
0.0952999999999999,45,48
-1,45,47
0.0960000000000001,45,46
-0.685,44,48
-1,44,47
-0.5122,44,46
-0.951,44,45
0.8628,43,48
1,43,47
-1,43,46
0.6182,43,45
-1,43,44
0.4234,42,48
-1,42,47
0.2964,42,46
-0.089,42,45
0.6656,42,44
0.9994,42,43
0.6836,41,48
-1,41,47
-0.1252,41,46
-0.9782,41,45
-0.7722,41,44
-1,41,43
-0.2488,41,42
0.1702,40,48
1,40,47
0.0538000000000001,40,46
-0.3978,40,45
-0.8566,40,44
0.433,40,43
0.9616,40,42
-0.9954,40,41
0.9526,39,48
-1,39,47
0.2026,39,46
0.4608,39,45
0.9932,39,44
0.9948,39,43
1,39,42
0.865,39,41
0.9984,39,40
0.0975999999999999,38,48
-1,38,47
-1,5,11
-1,5,10
-0.431,5,9
-0.9166,5,8
0.253,5,7
-0.0432,5,6
0.1912,4,48
-1,4,47
-0.8028,4,46
0.1019,4,45
-0.2448,4,44
-1,4,43
-1,4,42
-0.2114,4,41
0.0176000000000001,4,40
-1,4,39
0.0980000000000001,4,38
0.1008,4,37
0.1879,4,36
-1,4,35
-0.7066,4,34
-0.8528,4,33
0.499,4,32
-1,4,31
0.0949,4,30
-1,4,29
-1,4,28
-1,4,27
-0.5422,4,26
0.1456,4,25
-1,4,24
-0.9226,4,23
-0.6246,4,22
-1,4,21
0.097,4,20
-0.7512,4,19
-0.7254,4,18
-1,4,17
-1,4,16
0.0985,4,15
-1,4,14
0.1851,4,13
-0.2956,4,12
-0.0158,4,11
-1,4,10
-0.538,4,9
-0.7942,4,8
-1,6,16
-0.407,6,15
-1,6,14
0.5618,6,13
0.2152,6,12
0.8284,6,11
-1,6,10
-0.8368,6,9
-0.4594,6,8
-1,6,7
-0.8938,5,48
-1,5,47
0.184,5,46
-0.9246,5,45
-0.937,5,44
-1,5,43
-1,5,42
-0.8118,5,41
-0.3032,5,40
0.8686,5,39
0.1016,5,38
0.0928,5,37
-0.919,5,36
-1,5,35
-0.1482,5,34
-0.0427999999999999,5,33
-0.314,5,32
-1,5,31
-0.8336,5,30
0.2186,5,29
-1,5,28
-1,5,27
-0.9688,5,26
-1,5,25
-1,5,24
-0.7576,5,23
-0.8932,5,22
0.5618,5,21
-0.85,5,20
-0.8536,5,19
-0.983,5,18
-0.2062,5,17
-1,5,16
-0.8128,5,15
-1,5,14
-0.874,5,13
-0.8888,5,12
-1,7,22
1,7,21
0.2848,7,20
-1,7,19
-0.00739999999999996,7,18
0.7892,7,17
1,7,16
0.3968,7,15
0.623,7,14
0.6114,7,13
-1,7,12
0.9884,7,11
1,7,10
-1,7,9
-1,7,8
-0.3896,6,48
-1,6,47
-0.5752,6,46
0.3277,6,45
0.378,6,44
0.9924,6,43
-0.6302,6,42
0.8334,6,41
0.8696,6,40
0.9106,6,39
-0.4286,6,38
-0.4688,6,37
0.5655,6,36
1,6,35
-0.6388,6,34
-0.6066,6,33
0.579,6,32
-0.0192,6,31
0.3349,6,30
-0.3442,6,29
-1,6,28
-1,6,27
-0.00800000000000001,6,26
0.7314,6,25
-1,6,24
-0.5864,6,23
0.188,6,22
-1,6,21
0.3348,6,20
-0.1378,6,19
0.2952,6,18
-0.256,6,17
-1,8,29
-1,8,28
-1,8,27
-0.7814,8,26
-0.7522,8,25
-1,8,24
-0.9398,8,23
-0.8532,8,22
-1,8,21
-0.847,8,20
-0.8648,8,19
-0.8008,8,18
-1,8,17
-1,8,16
-0.6874,8,15
-1,8,14
-0.686,8,13
-0.9234,8,12
-0.4098,8,11
-1,8,10
-0.9444,8,9
0.3166,7,48
0.9816,7,47
-1,7,46
-0.037,7,45
0.8186,7,44
1,7,43
0.9998,7,42
0.8868,7,41
0.9996,7,40
0.9998,7,39
0.4106,7,38
0.3984,7,37
0.459,7,36
1,7,35
-0.6948,7,34
0.2118,7,33
0.4116,7,32
0.9294,7,31
0.3448,7,30
0.9986,7,29
0.9998,7,28
1,7,27
-1,7,26
0.9356,7,25
-0.2772,7,24
-1,7,23
0.5222,9,37
0.093,9,36
1,9,35
-0.3384,9,34
-0.4032,9,33
0.4362,9,32
-1,9,31
-0.4514,9,30
0.2704,9,29
-1,9,28
-1,9,27
-0.1712,9,26
0.0242,9,25
-1,9,24
-1,9,23
-0.4118,9,22
-1,9,21
-0.49,9,20
-0.4902,9,19
0.3596,9,18
-0.6558,9,17
-1,9,16
-0.174,9,15
-0.99,9,14
0.0862000000000001,9,13
-0.2818,9,12
0.873,9,11
-1,9,10
-0.7814,8,48
-1,8,47
-0.5652,8,46
-0.755,8,45
-0.5858,8,44
-1,8,43
-1,8,42
-0.2016,8,41
-0.2888,8,40
0.7488,8,39
0.2417,8,38
0.2426,8,37
-0.6814,8,36
-1,8,35
-0.3718,8,34
-0.4076,8,33
-0.00839999999999996,8,32
-1,8,31
-0.8432,8,30
