RCBC,site1,site2
-1,10,98
-0.693,10,97
-1,10,96
-1,10,95
-0.688,10,94
-1,10,93
-0.829,10,92
0.00839999999999996,10,91
0.7688,10,90
-1,10,89
0.7584,10,88
0.2369,10,87
0.6214,10,86
0.7396,10,85
0.4008,10,84
-1,10,83
-0.8004,10,82
-0.7812,10,81
-1,10,80
-0.9506,10,79
-0.73,10,78
0.00780000000000003,10,77
-0.5902,10,76
-1,10,75
-1,10,74
-0.8902,10,73
0.00819999999999999,10,72
0.1247,10,71
-1,10,70
0.7346,10,69
0.7011,10,68
0.5798,10,67
-1,10,66
0.7606,10,65
0.7633,10,64
0.0663,10,63
-0.825,10,62
-0.8794,10,61
0.0166999999999999,10,60
-0.5886,10,59
-1,10,58
-1,10,57
0.0506,10,56
0.0434000000000001,10,55
-0.8374,10,54
0.0808,10,53
-1,10,52
-0.9676,10,51
0.2747,10,50
-0.241,10,49
-0.1502,10,48
0.4788,10,47
0.763,10,46
0.1288,10,45
-0.1346,10,44
0.5122,10,43
0.4788,10,42
0.1544,10,41
0.4294,10,40
-1,10,39
0.7222,10,38
0.8364,10,37
0.7278,10,36
-0.7672,10,35
-0.7628,10,34
-0.7184,10,33
-0.7694,10,32
-0.4978,10,31
-1,10,30
0.026,10,29
0.0412999999999999,10,28
-1,10,27
-1,10,26
0.7,10,25
0.4956,10,24
0.6831,10,23
0.7334,10,22
0.644,10,21
0.7752,10,20
-1,10,19
0.9106,10,18
-0.8222,10,17
-1,10,16
-1,10,15
-0.8754,10,14
-1,10,13
-0.9844,10,12
-1,10,11
1,9,129
0.992,9,128
0.6724,9,127
1,9,126
0.998,9,125
0.9964,9,124
0.6554,9,123
-0.399,9,122
-0.2518,9,121
-0.937,9,120
0.9518,9,119
1,9,118
-0.3228,9,117
1,9,116
1,9,115
0.7664,9,114
0.7086,9,113
-1,9,112
0.665,9,111
0.9998,9,110
1,9,109
0.9778,9,108
0.6398,9,107
-0.5706,9,106
0.9248,9,105
0.982,9,104
0.5018,9,103
0.9676,9,102
0.9868,9,101
-0.8692,9,100
1,9,99
1,9,98
1,9,97
0.9996,9,96
0.3368,9,95
0.9976,9,94
0.9984,9,93
0.9082,9,92
0.6636,9,91
1,9,90
0.9998,9,89
0.9866,9,88
-0.898,9,87
0.7554,9,86
0.9966,9,85
-0.728,9,84
1,9,83
0.9998,9,82
0.9866,9,81
0.9898,9,80
0.3958,9,79
1,9,78
0.5888,9,77
1,9,76
1,9,75
1,9,74
0.5288,9,73
0.6348,9,72
0.9992,9,71
0.986,9,70
1,9,69
0.0766,9,68
1,9,67
1,9,66
1,9,65
0.69,9,64
0.9236,9,63
0.8056,9,62
0.993,9,61
0.482,9,60
1,9,59
1,9,58
1,9,57
0.905,9,56
0.1212,9,55
0.9998,9,54
0.676,9,53
0.8858,9,52
-1,9,51
0.1984,9,50
0.998,9,49
0.9704,9,48
-0.9618,9,47
-0.2172,9,46
0.9994,103,110
0.9992,103,109
0.8978,103,108
0.6014,103,107
-0.0664,103,106
0.392,103,105
0.9268,103,104
1,102,129
0.9766,102,128
0.7096,102,127
1,102,126
0.9982,102,125
0.9866,102,124
0.6748,102,123
0.2776,102,122
0.1724,102,121
-0.9412,102,120
0.661,102,119
1,102,118
0.6182,102,117
1,102,116
1,102,115
0.7948,102,114
0.241,102,113
-1,102,112
0.695,102,111
1,102,110
1,102,109
0.962,102,108
0.6814,102,107
0.4576,102,106
0.7564,102,105
0.9268,102,104
-0.3028,102,103
1,101,129
0.9918,101,128
0.821,101,127
0.9996,101,126
0.9702,101,125
0.9644,101,124
0.6882,101,123
0.9116,101,122
0.8996,101,121
-0.9118,101,120
1,101,119
1,101,118
1,101,117
1,101,116
0.9996,101,115
0.9064,101,114
-1,101,113
-1,101,112
0.8018,101,111
0.9998,101,110
1,101,109
0.91,101,108
0.618,101,107
0.9688,101,106
0.9998,101,105
-1,101,104
0.2986,101,103
0.5182,101,102
0.9478,100,129
0.8742,100,128
-0.0204,100,127
0.7688,100,126
0.5542,100,125
0.7738,100,124
0.5333,100,123
-0.9902,100,122
-0.9958,100,121
-0.989,100,120
-0.00560000000000005,100,119
-0.565,100,118
-0.839,100,117
0.913,100,116
0.726,100,115
0.8272,100,114
0.3044,100,113
0.2464,100,112
-0.0386,100,111
0.7774,100,110
0.869,100,109
0.8816,100,108
0.5338,100,107
-0.977,100,106
-0.3984,100,105
-0.3878,100,104
-0.9536,100,103
-0.854,100,102
-0.5126,100,101
-0.998,99,129
-0.9604,99,128
-0.6824,99,127
-1,99,126
-1,99,125
-0.9984,99,124
-0.7344,99,123
0.9994,99,122
1,99,121
0.8228,99,120
1,99,119
1,99,118
1,99,117
-0.995,99,116
-1,99,115
-0.6378,99,114
-0.9988,99,113
-1,99,112
-0.6836,99,111
-0.9998,99,110
-1,99,109
-1,99,108
-0.7422,99,107
0.9994,99,106
1,99,105
0.6558,99,104
0.9988,99,103
0.9996,99,102
0.9998,99,101
0.8914,99,100
-0.8258,98,129
-0.9812,98,128
-0.6704,98,127
-1,98,126
-1,98,125
-0.9974,98,124
-0.6936,98,123
1,98,122
1,98,121
0.728,98,120
1,98,119
1,98,118
1,98,117
-0.8698,98,116
-1,98,115
-0.8258,98,114
-0.9996,98,113
-1,98,112
-0.674,98,111
-0.9914,98,110
-0.9996,98,109
