,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143
21,0.459,0.4586,-0.752,0.3277,-0.3348,0.0918000000000001,0.2531,0.0944,0.1833,0.0912999999999999,0.3321,0.2471,0.6178,0.9872,-1,-1,-0.0570000000000001,-0.8548,-0.1914,-0.8146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,-0.9322,-1,0.1446,-0.9546,-1,-0.9304,-0.9496,0.0752999999999999,0.1481,0.0805,-0.8932,0.2143,-0.7256,-0.085,0.5952,0.6156,-1,-0.7416,-1,-0.9586,0.3372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,-0.7568,-0.7714,0.0760000000000001,-0.857,-0.6786,-0.961,-0.886,0.0359,0.0731999999999999,0.0386,-0.8524,0.1179,0.3211,-1,-1,-1,-1,-0.6794,0.4244,-0.8068,0.1738,-0.8568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,0.1106,0.1123,0.0387,0.0794999999999999,-0.7324,0.0208999999999999,0.0577000000000001,0.0207999999999999,0.0388999999999999,0.0206999999999999,0.073,0.0572999999999999,0.1657,0.564,0.8656,0.315,0.184,0.1463,0.323,0.0931,-0.8966,0.0752999999999999,0.0373000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,0.2223,0.208,0.0709,0.1477,-0.5594,0.0373000000000001,0.1069,0.0358000000000001,-1,-1,0.145,-0.9972,-0.5982,0.572,0.9502,0.755,-0.3646,-0.5078,-0.1626,0.1795,0.1845,0.1471,0.0770999999999999,0.0354000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,-0.1982,-0.33,0.4493,0.6995,0.5542,0.2596,0.0895999999999999,-0.4976,0.4549,0.2574,-0.5156,0.1102,-0.8084,0.946,0.9778,0.7184,0.9012,-0.3688,0.8968,-0.00119999999999998,-0.1874,-0.1022,0.4565,0.2557,0.4574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,0.1105,0.1098,0.0384,0.0781000000000001,0.1465,0.0197000000000001,0.0593999999999999,0.0183,0.0376000000000001,0.0188999999999999,0.0717000000000001,0.0547,0.1725,0.5737,0.8414,0.6671,0.6182,0.1469,0.6717,0.0916999999999999,0.1004,0.0725,0.038,0.0193000000000001,0.038,0.2606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,0.3022,0.3041,0.1068,0.2168,0.3898,0.0542,0.1575,-1,0.1149,0.0589,-0.8698,-0.7042,-0.9644,0.2188,-1,0.2626,0.348,0.3955,0.5602,0.2638,0.2627,0.2001,0.1088,0.0564,0.1157,-0.918,0.0563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,0.3112,0.3083,0.1153,0.2165,-0.4232,0.0542,0.1658,0.0552999999999999,-1,-1,-0.6772,-0.9942,-0.5234,0.7238,0.9728,0.8636,-0.2408,-0.2912,-0.1678,0.2546,0.2593,0.2141,0.1115,0.0565,-1,0.122,0.0528999999999999,-0.6816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,-1,-1,0.0747,-0.8716,-1,-0.986,-0.9966,0.04,0.0722,0.0367,-0.904,0.1099,-0.4476,-1,-1,0.0648,-1,-1,-1,-0.8684,0.1824,-0.9222,-0.918,0.0394000000000001,0.0821000000000001,-0.1814,0.0370999999999999,0.113,0.1085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,0.9768,0.974,0.9726,0.8354,0.9836,-1,-1,0.9191,0.9938,0.9179,0.8154,0.9972,0.9982,0.866,0.9998,0.9562,0.9976,0.7994,0.9846,0.9578,0.9344,-1,-1,-1,0.9935,1,-1,0.978,0.9984,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,0.9254,0.9964,-1,-1,0.998,-1,-1,-1,0.9998,0.9894,-1,1,0.9706,0.9994,1,1,1,0.9764,1,0.9816,0.9936,-1,-1,-1,0.9996,1,-1,-1,0.9998,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,0.9706,0.9936,-1,-1,0.9892,-1,-1,-1,-1,-1,-1,-1,0.9958,0.9934,0.9678,0.9474,0.9938,-1,0.996,-1,-1,-1,-1,-1,-1,0.998,-1,0.9648,-1,-1,0.9942,0.9996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,-0.268,-0.2564,0.6134,0.2322,-0.3396,-1,-0.8176,0.3893,0.6257,0.3827,0.0251999999999999,0.7658,0.8658,-0.0728,0.642,0.0598000000000001,-0.4462,-0.6064,0.00839999999999996,-0.2248,-0.3246,-0.1338,-1,-0.287,0.6249,0.786,-0.3532,0.774,0.7763,-1,0.4542,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,-1,0.9396,0.9966,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.9982,0.9946,0.971,0.9312,0.9952,-1,0.9942,0.9896,0.6894,-1,-1,-1,-1,0.9998,-1,0.9278,-1,-1,1,0.9996,0.9956,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,-0.658,-0.6392,0.212,-0.6012,-0.6478,-0.8876,-0.9032,0.1136,0.2163,0.1097,-0.605,0.3056,0.6768,0.2392,-1,-0.6372,-0.708,-0.8952,-1,-0.8314,-0.9464,-0.5668,-0.7648,-1,0.2181,0.155,0.1123,0.3055,0.3048,-0.9274,0.7714,0.9856,-1,-0.6992,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,0.4174,0.4172,0.8875,-0.1164,0.3192,-1,-1,-1,0.1786,-1,0.3126,0.364,0.8108,-0.7728,0.702,0.4618,0.311,0.4254,0.8888,0.781,0.9977,-1,-1,0.6597,0.1324,0.9606,0.6614,0.3488,0.4086,-1,0.979,0.9946,0.9914,0.3898,0.9942,0.3762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,-0.2534,-0.1074,-0.0624,-0.2476,-0.3872,-1,-0.7034,0.3735,0.6261,0.3838,0.0915999999999999,0.771,0.9442,0.2044,-1,-0.765,0.0733999999999999,-0.6712,0.28,-0.2306,-0.9778,-0.0938,-0.1728,-1,0.6184,0.8798,0.3815,0.4916,0.4604,-0.666,0.971,0.9814,0.9912,-0.614,0.9946,-0.988,0.5414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,-0.3234,-0.2238,-0.104,-0.3058,-0.4274,-1,-0.7452,0.3562,0.576,0.3472,0,0.7348,0.9536,0.1754,-1,-0.8404,-0.144,-0.7072,0.2702,-0.3304,-0.9726,-0.1988,-0.2454,-1,0.5808,0.8134,0.3473,0.3856,0.3668,-0.7122,0.958,0.977,0.99,-0.6678,0.9922,-0.981,0.534,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,-0.7722,-0.8948,0.1475,-0.9278,-0.9994,-0.9292,-0.898,0.0734999999999999,0.1457,0.0742,-0.848,0.2167,-0.7876,0.3478,0.9456,0.7294,-1,-0.8202,-1,-0.9308,-0.5574,-0.9576,-0.848,0.0736000000000001,0.1371,-0.2348,0.0754999999999999,0.2047,0.2097,-0.9142,0.9152,-1,-1,-0.3604,-1,-0.72,0.3576,0.0138,-0.0762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,-0.8348,-0.8962,0.1481,-0.9274,-0.9936,-0.9454,-0.9286,0.0712999999999999,0.1463,0.0745,-0.8454,0.2171,-0.7258,0.3368,0.9188,0.621,-1,-0.847,-1,-0.9446,-0.6426,-0.9556,-0.855,0.0758000000000001,0.1421,-0.1806,0.0723,0.2089,0.2188,-0.9316,0.8806,-1,-1,-0.4198,-1,-0.7962,0.36,-0.1468,-0.2522,-0.9976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,-0.982,-0.976,0.0709,-0.8918,-1,-0.9696,-0.9956,0.0353000000000001,0.0789,0.0373000000000001,-0.993,0.1131,-0.5488,-1,-1,0.3578,-1,-1,-1,-1,0.179,-0.9636,-0.9348,0.0396000000000001,0.0786,-0.2974,0.0359,0.1137,0.1146,-0.9988,-1,-1,-1,-1,-1,-0.8002,-1,-0.2742,-0.3296,-0.9928,-0.9942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,-0.8298,-0.6658,0.1172,-0.7916,-0.4308,0.0563,0.1692,0.0575000000000001,0.1099,0.0579000000000001,0.2105,0.1676,0.4297,-0.2604,-1,0.1506,-1,0.3901,0.694,0.2519,0.2539,-0.7922,0.1151,0.0552999999999999,0.1114,-0.0474,0.0567,0.1646,0.1606,0.1116,-1,-1,-1,-0.434,-1,0.3019,-0.00339999999999996,-0.1826,-0.306,0.2123,0.2153,0.1126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,-0.9362,-1,0.1153,-0.9102,-0.893,0.0547,-0.747,0.0605,0.1145,0.0613999999999999,0.2095,0.1676,-0.3788,0.1332,0.7174,0.7348,0.129,0.3961,0.5528,-0.7188,0.2591,-0.9078,0.1123,0.0586,0.112,-0.1218,0.0602,0.1567,0.1641,0.1111,0.855,-1,-1,0.7762,-1,0.3073,0.0633999999999999,0.3344,0.2324,-0.7672,-0.7828,0.1158,-0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,-0.9568,-1,0.1103,-0.9402,-1,-0.9254,-0.8682,0.0564,0.1026,0.0589,-0.8066,0.1587,-0.2484,-0.3382,-1,0.5944,-0.4292,-0.5644,0.0254000000000001,-0.7894,0.2591,-0.9534,-0.8914,0.0552999999999999,0.1102,0.5997,0.0581,0.1613,0.1622,-0.8832,-1,-1,-1,0.0731999999999999,-1,-0.6626,-1,-0.1084,-0.1902,-0.8398,-0.8624,-0.905,-0.8248,-0.958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,0.4592,0.4234,0.3737,0.6114,0.5146,0.2129,0.4961,-1,-0.3494,-0.6262,-0.4886,-0.2778,-0.5804,-0.0938,-1,0.5016,0.0946,0.2334,0.4238,0.698,0.6994,0.6128,0.3713,0.1956,-0.3452,-0.3512,0.2118,-0.728,-0.2222,0.3801,0.2604,0.9976,0.9824,-0.3018,0.981,-0.321,0.2478,-0.2698,-0.324,0.6115,0.6152,0.3721,-0.1144,-0.0888,0.5085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,0.4611,0.463,0.1794,0.327,0.0900000000000001,0.0907,0.2593,0.0883,0.1857,0.0929,-0.801,-0.5158,-0.6242,0.9,-1,0.737,0.7616,-0.4866,0.8212,-0.5544,-0.8612,0.3374,0.1788,0.0995999999999999,0.184,-0.6428,0.0927,-0.785,-0.5172,0.1839,0.9984,1,0.999,0.331,0.9972,-0.5342,0.9388,0.1778,0.0711999999999999,-0.4546,-0.54,0.1785,0.2624,0.2606,0.2653,-0.7698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
