,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
11,0.7792,0.9234,-0.8374,0.3056,0.9842,-0.937,0.7412,0.1956,-0.937,0.9186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,0.4484,0.4447,-0.7306,-0.3212,0.3572,-0.4264,0.4873,-0.553,-0.6904,-0.1196,-0.3828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,0.831,0.4008,0.2576,-0.2754,0.7312,-0.5726,0.4538,0.8728,-0.5754,0.7912,-0.23,-0.2794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,0.6696,0.762,0.0309999999999999,0.129,0.9934,-0.1044,0.00940000000000007,0.3654,-0.6294,0.7814,-0.2616,-0.1966,-0.726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,0.9197,0.4312,0.002,-0.0528,0.7282,-0.8342,0.7136,0.381,-0.7192,0.909,-0.4792,-0.8252,-0.588,-0.1908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,-0.0702,0.5947,0.3486,-0.3498,0.8926,-0.1606,-0.0876,0.4103,-0.5346,0.7543,-0.2718,0.1571,-0.291,-0.276,-0.2922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,0.0489999999999999,0.5941,-0.5126,0.0386,0.77,0.5932,0.6305,-0.3928,-0.3584,0.375,-0.01,0.1585,0.1492,0.1718,0.5147,-0.6664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,-0.5272,0.0773999999999999,-0.6624,-0.2052,0.4344,0.123,-0.3254,-0.4372,-0.372,-0.3346,-0.3246,0.2053,-0.1436,-0.3276,-0.0564,-0.65,-0.7578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,0.8474,0.5086,0.5843,-0.2134,0.7502,-0.973,0.435,0.6601,-0.939,0.9502,-0.8006,-0.6962,-0.775,-0.3858,-0.9928,-0.4822,-0.3622,-0.2868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,0.634,0.8462,0.5891,0.3762,0.9914,0.8454,0.3978,0.6601,0.5776,0.9515,0.768,0.2989,0.8763,0.8776,0.7667,0.4151,0.4042,0.5139,0.6557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,0.9668,0.3272,0.9292,0.2332,0.9738,0.1562,0.7004,0.7088,-0.1584,0.9948,0.5246,0.114,-0.6156,-0.2378,0.18,0.0371999999999999,0.5566,0.5378,-0.2102,0.9581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,0.9868,0.3714,0.7256,0.658,0.99,0.0309999999999999,0.9896,0.5458,-0.4098,0.938,0.5102,-0.1254,0.0509999999999999,0.4948,0.2756,0.3922,0.8505,0.6622,-0.0374,0.9801,-0.9336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,0.7598,0.5482,-0.2452,0.305,0.9894,-0.8814,0.7902,0.1344,-0.9652,0.7562,-0.7622,-0.4828,-0.1954,-0.3282,-0.3872,-0.2268,0.5508,0.0107999999999999,-0.6928,0.8069,0.1698,-0.1814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,0.453,0.4457,0.2532,-0.3676,-0.3534,-1,0.4913,0.2947,-0.6826,0.607,0.3801,-0.8912,-0.3266,0.494,-1,0.1612,0.1539,0.2081,-0.6558,0.2928,0.0489999999999999,0.2132,-0.4544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,0.2622,0.256,0.1355,-0.8504,0.5194,-0.8296,-0.7122,0.1622,-0.8808,0.3728,-0.7992,0.056,-0.8292,-0.813,-0.8506,-0.89,0.0794999999999999,-0.8648,-0.9212,0.1545,-0.6354,-0.573,-0.8312,0.0562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,0.4566,0.4553,0.2418,-0.323,0.7776,-0.254,-0.3824,0.295,-0.591,0.0291999999999999,-0.3564,0.1082,-0.219,-0.37,-0.384,-0.8162,0.1602,-0.7342,-0.5824,0.2942,0.1624,0.3004,-0.3102,0.1086,-0.9038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,-0.1824,0.441,0.2433,0.4533,0.3386,0.4512,0.4867,0.2914,-0.5914,-0.5382,0.3818,0.1078,0.4895,0.4895,0.3763,0.1561,-0.7064,0.2026,-0.5892,0.3013,0.643,0.3356,0.4074,0.107,0.0575000000000001,0.107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,-0.4912,-0.5814,0.1383,0.2657,0.5271,0.2574,0.2816,-0.786,0.1351,-0.3442,0.2113,0.0531999999999999,0.2803,0.2869,0.2171,0.0798000000000001,0.0777000000000001,0.0995999999999999,0.1617,0.1603,-0.2582,-0.1476,-0.6206,0.0578000000000001,0.0286999999999999,0.0544,0.0516000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,-0.5106,0.2594,-0.8648,0.2574,-0.0348000000000001,0.2516,0.2791,-0.7908,0.134,-0.3444,-0.6252,0.0517000000000001,0.2774,0.2844,0.206,0.0817000000000001,-0.8308,-0.8892,0.1587,0.1528,0.3894,0.4555,0.2309,0.0511999999999999,0.0250999999999999,0.0547,0.0532999999999999,0.028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,0.253,0.2624,0.1367,0.2503,0.5218,0.2539,0.2816,0.1525,-0.7836,0.3774,0.2088,0.0561,0.2816,0.2873,0.2038,0.0851999999999999,-0.9022,0.1069,-0.7842,0.1563,0.3918,0.4564,0.2337,0.0548999999999999,0.0286999999999999,0.0521,-0.8998,0.0276000000000001,0.0262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,0.2557,0.2504,0.1329,0.2508,-0.0754,-0.6734,0.2787,0.1513,0.1326,0.3685,0.2098,0.0562,0.2835,0.2861,-0.7916,0.0767,0.0825,0.1073,0.1571,0.1563,0.3966,0.4595,0.2382,-0.9108,0.0271999999999999,0.0505,0.0583,0.0264,0.0308999999999999,0.0237000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,-0.187,-0.2762,0.2564,0.4461,0.774,0.4608,0.4939,-0.6084,0.2477,0.0736000000000001,0.3811,0.1088,0.4764,0.4955,0.3818,0.1573,0.1583,0.2058,0.2948,0.2952,0.159,0.2906,-0.3044,0.1061,0.0503,0.1049,0.112,-1,0.0527,0.0529999999999999,0.056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,-0.0396,-0.4068,-0.2488,0.8908,0.7056,0.493,0.709,-0.4356,0.6452,-0.0178,0.364,0.3369,0.2226,0.4042,0.825,0.454,0.457,0.5645,0.722,0.724,0.223,-0.441,-0.296,0.3325,0.1773,0.3423,0.3362,-1,0.1827,0.189,0.181,-0.5436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,0.2609,0.259,0.1392,-0.8376,0.5187,-0.8968,-0.6822,0.1512,-0.9364,0.3787,-0.8688,0.056,-0.9228,-0.9042,-0.933,-0.8768,0.0805,-0.8474,-0.9872,0.1576,-0.739,-0.7078,-0.8966,0.0533999999999999,-0.953,-0.9076,0.0555000000000001,0.0268999999999999,0.0270999999999999,0.0274000000000001,0.0263,0.0570999999999999,0.1818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,0.2488,0.2565,0.1289,-0.677,-0.0768,-0.6574,0.2822,0.1555,-0.8038,0.3715,0.212,-0.9334,-0.64,0.2805,-0.7362,0.0799000000000001,0.0781000000000001,0.1062,-0.8258,0.1575,-0.27,-0.1462,-0.6628,-0.9416,0.0250999999999999,0.0548999999999999,0.0535000000000001,0.0237000000000001,0.0282,0.026,0.0266999999999999,0.0566,0.1875,0.0284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,0.2545,0.2512,0.1342,0.2622,-0.0648,-0.6754,0.2813,0.1558,0.1357,0.38,0.2084,0.0570999999999999,0.2783,0.2829,-0.7506,0.0851,0.0792999999999999,0.1094,0.1685,0.1621,0.3917,0.4708,0.2298,-0.952,0.0281,0.0569,0.0537000000000001,0.0276000000000001,0.0315000000000001,0.0277000000000001,-0.9514,0.0543,0.1849,0.0261,0.0254000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,0.2565,0.258,0.1325,0.2556,0.5238,0.2602,0.2826,0.1574,0.135,0.3677,0.2103,0.0539000000000001,0.2757,0.2813,0.2136,0.0775999999999999,0.0783,0.1102,0.1523,0.1624,0.397,0.4594,0.2275,0.0593999999999999,0.0302,0.0527,0.0562,0.0284,0.0281,0.0267999999999999,0.0259,-0.9812,0.1883,0.0286999999999999,0.0247999999999999,0.0271999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,-0.2082,0.4537,-0.6624,0.4499,0.4846,0.462,0.4865,-0.6064,0.2556,0.0666,-0.3026,0.1111,0.4914,0.4853,0.3731,0.1547,-0.7172,-0.7856,0.2883,0.2949,0.6466,0.7084,0.4154,0.1069,0.0516000000000001,0.1033,0.1076,0.0547,-1,0.0532999999999999,0.0562,-0.9484,0.3394,0.054,0.0561,0.0563,-0.9628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,0.8458,0.913,0.0269999999999999,0.589,0.9644,0.9306,-0.15,0.172,0.5854,0.7852,0.7136,-0.2074,0.4482,0.187,0.7004,-0.1276,0.1958,-0.4506,0.64,0.9389,0.7806,0.9876,0.9042,0.581,-0.458,-0.00219999999999998,0.5856,0.3428,-1,0.3568,0.3526,0.5813,0.6988,-0.4762,0.3564,0.3457,0.3557,0.0214000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,0.5212,0.5256,0.1018,0.883,0.965,0.9712,0.4768,-0.6024,0.6132,-0.7248,0.796,-0.2364,0.6004,0.6374,0.821,0.1848,0.1786,-0.6712,0.7886,0.9452,0.9592,0.3912,0.5158,0.6097,-0.35,0.0606,-0.0416,-1,-1,0.3719,0.371,-0.0312,-0.0976,-0.3448,0.3781,0.3763,0.3758,-0.0342,0.597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,0.7358,0.5822,0.0316000000000001,0.6494,0.9768,0.5172,0.8258,-0.1198,-0.073,0.5024,0.4436,-1,0.3194,0.4752,0.2032,0.1268,0.2876,-0.712,-0.3788,0.9327,0.8946,0.416,0.298,-0.1664,-1,0.042,0.5777,-1,-1,0.3584,0.3493,0.0136000000000001,-0.1674,-0.731,-1,0.3525,0.3491,0.0107999999999999,0.874,-0.5058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,0.7111,0.7154,-0.5278,0.125,-0.4178,-0.0946,0.0278,0.5018,-0.5028,-0.4026,-0.0484,-0.7228,-0.8146,-0.0604,-0.2336,0.3008,0.2836,-0.612,-0.4526,0.5047,0.1624,0.1688,0.0764,-0.7486,0.1059,0.2046,0.2038,0.1079,0.1092,0.1079,0.1018,0.2112,-0.4878,0.1029,-0.8476,0.107,0.1047,0.2032,-0.1546,-0.4346,-0.7484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,0.8398,0.8222,0.7925,-0.0386,0.997,-0.7446,0.0374000000000001,0.8524,-0.8368,0.9929,-0.5508,0.4462,-0.6574,-0.9676,-0.1458,-0.314,0.1732,0.1432,-0.511,0.5672,0.4864,0.74,-0.4074,0.4591,-1,-0.1848,0.4599,0.257,0.2601,0.2533,0.2553,0.4569,0.8889,-1,0.2598,0.2609,0.2563,0.4604,-0.356,0.9212,0.7652,0.7008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,0.9598,0.468,0.9155,0.4682,-0.0629999999999999,0.4874,0.9596,0.6652,0.3192,0.8526,0.7292,0.6159,0.0893999999999999,0.6626,0.3312,0.00520000000000009,0.5012,0.4536,-0.1428,0.9479,0.9076,0.738,0.6254,0.6178,-1,0.1226,-0.4478,0.3661,0.373,0.381,0.3788,0.6074,0.4744,-0.4782,0.372,0.372,0.3803,0.6089,0.976,0.3486,-0.6352,0.1476,0.8818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,0.9394,0.951,-0.1864,0.4586,0.989,-0.9008,0.9284,0.7122,-0.9386,0.983,-0.968,-0.6118,-0.0478,0.081,-0.893,-0.192,0.3286,0.2846,-0.9548,0.8969,0.8378,0.8442,-0.6416,-1,-1,-0.0574,0.5216,0.3088,0.3019,0.3048,-0.416,0.5203,0.6866,-1,-1,-1,0.3014,0.5186,0.8968,0.9714,0.777,0.097,0.2984,0.9076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,0.4722,-0.16,0.1344,0.9229,0.9798,0.9185,0.6002,-0.3652,0.3592,-0.1616,0.7042,0.3707,0.6404,0.6542,0.8658,0.5142,0.0202,-0.0832000000000001,0.7621,0.7713,0.9192,0.8608,0.1096,0.3843,0.2082,0.379,0.3714,-1,-1,0.2093,0.2093,-0.3332,-0.5182,0.2053,0.2091,0.2025,0.1994,-0.2808,0.8556,-0.246,0.3954,-0.3532,0.9202,0.9134,0.956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,-0.6936,-0.8158,0.1389,0.2585,0.5212,0.2618,0.2821,-0.9122,0.1255,-0.6902,0.2039,0.0561,0.2794,0.2859,0.208,0.0805,0.0838000000000001,0.109,0.1556,0.1565,-0.4544,-0.4844,-0.6934,0.0550999999999999,0.0275000000000001,0.0502,0.056,-0.9432,0.0250999999999999,0.0263,0.0271999999999999,-0.9116,-0.909,0.0238,0.0286999999999999,0.0262,0.0291999999999999,0.0545,0.3497,-0.7668,-0.7108,0.1037,0.2545,0.3753,0.3063,-0.7062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,-0.0916,0.7103,-0.8346,-0.2624,0.73,-0.5338,-0.3432,0.5147,-0.4738,0.4278,-0.712,0.1991,-0.2126,-0.198,-0.2094,-0.687,0.2912,-0.7266,-0.429,-0.212,0.3722,0.5186,-0.6478,0.2033,-0.88,-0.7516,0.2106,0.1032,0.1128,0.1076,0.111,0.2046,-0.3356,-0.8848,0.1069,0.1031,0.111,0.2037,0.00760000000000005,0.1422,0.0376000000000001,-0.5788,-0.1986,0.3088,-0.503,0.6233,0.1063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
