,711_E-1-S,711_E-1-M,711_E-1-D,711_E-2-S,711_E-2-M,711_E-2-D,711_E-3-S,711_E-3-M,711_E-3-D,712_E-1-M,712_E-1-D,712_E-2-S,712_E-2-M,712_E-2-D,712_E-3-S,712_E-3-M,712_E-3-D,713_E-1-S,713_E-1-M,713_E-1-D,713_E-1-X0,713_E-1-X1,713_E-2-S,713_E-2-M,713_E-2-D,713_E-2-X0,713_E-2-X1,713_E-3-S,713_E-3-M,713_E-3-D,713_E-3-X0,713_E-3-X1,714_E1_5-9,714_E1_20-24,714_E1_30-34,714_E2_1-5,714_E2_5-9,714_E2_20-24,715_E1_1-5,715_E2_1-5,715_E2_20-24,715_E2_30-34,715_E3_1-5,715_E3_10-14,715_E3_20-24,715_E3_30-34,716_E1_1-5,716_E1_10-14,716_E1_20-24,716_E1_30-34,716_E3_1-5,716_E3_10-14,716_E3_30-34,717_E2_1-5,717_E2_10-14,717_E2_20-24,717_E3_1-5,717_E3_10-14,717_E3_30-34
715_E2_30-34,0.791151415007968,0.681899704674071,-0.0257358360419936,0.614764473395178,0.613251797108415,-0.870279504928743,0.155802945531223,-1.57770747841462,1.31186353743675,0.780180109798732,0.00789347903922811,0.416250164677409,0.732619552283298,-0.562874689270074,0.646710736753636,0.495107049570843,-0.743723882447462,-0.920144863549204,-0.78185994594791,0.079165250095722,-0.258289001272715,-1.00646444699394,1.04004308667269,0.96764793811838,0.286297182876887,-0.0086979361308411,-0.30644160892296,0.490383798809946,-1.12609184421619,-0.455601003885459,-0.455601003885459,-1.00646444699394,0.794343014542852,-1.69972134116914,0.371175080639051,1.23445821913367,0.371175080639051,-1.75289929377855,0.185736145700598,0.278512484725351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_E3_1-5,2.84269286253024,2.60301483231367,1.28226167985726,1.4374228238913,1.37137169183948,1.19675208376205,1.76316066601938,1.23082749128386,2.07554533979366,1.94037547743864,0.767275464656446,0.605769988856817,1.01962189904965,1.85870056030758,1.59406055387619,1.96664678912365,1.69303884788983,1.42529634443441,1.28327622637079,1.98430096437342,0.729596771208729,1.0972705265455,1.13969545609146,1.34461451180251,1.78392707477652,1.286501718314,1.28038697785906,1.97641700799549,1.52496854713726,0.982020594708141,1.32091144811519,1.14109196070235,1.35225741520719,0.34934197900722,1.95877004398725,1.76481611926941,1.99830654583301,0.953877195733652,1.93232960950428,2.07303957616974,1.76764490472894,1.29733188452796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_E3_10-14,2.10614922405755,1.02011243527247,0.501057400209166,0.722694313875422,0.742036062973223,-0.608664481961009,0.646031944263565,0.474512340769132,1.50749793653963,1.32556745624182,0.504028920930323,0.0846941642966284,0.474328059559682,0.638750857600474,0.485476012647203,0.754541844617633,0.493700154460084,-0.585924595591177,-0.616096555940021,0.440900893591973,0.103759722375451,-0.626259492351474,1.56815868677743,1.5822997229266,0.639212832364471,0.0649896217782301,0.177925023966457,1.10162555412532,0.587654611907238,-0.0542574054266152,-0.0542574054266152,-0.626259492351474,1.03172664475071,-1.21553877225309,0.446145930301521,1.38937290380071,0.446145930301521,-1.70006361774316,0.866299545024427,1.32843546785805,0.759936469956328,0.690178896027739,1.4084690292098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_E3_20-24,0.831856323548583,0.983747932779707,-0.232126026434623,0.507507472306962,0.911856579504873,-1.21984246772088,0.843960455789203,-0.65847513068143,1.21617727721681,0.889343412993447,0.405814836278666,0.0823965106077612,0.281731290918379,0.651613733035656,0.48116691889258,0.92910537399156,0.431232751129698,-0.758322075938831,-0.956264615503613,-0.328244303342016,0.310246696112086,-0.658530584464435,1.34057086246017,1.55149004414005,0.893614851804431,0.345187685377674,0.289977030768726,1.21181255196369,-0.591985794464957,-0.165454509357275,-0.145900314729331,-0.658530584464435,1.0990757208553,-1.20058327140746,0.172662562637496,1.30677831143033,0.172662562637496,-1.95035695380908,0.989821488888179,1.27214251962503,1.2132504613092,0.8939999130859,1.3647300141143,0.652982486671082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_E3_30-34,0.757238750253953,0.726102420318936,0.413353128742845,0.692883327896815,1.59835247440305,-0.615831928200105,0.634427411933196,-1.25088686569083,0.958426861218337,1.62509885869368,0.776602026299812,0.514358015250504,0.539435491513573,-0.0576236471532603,0.438817962163506,0.599690968818926,-0.36981244022663,0.208808011112143,0.415249539984037,0.380316163746967,0.0466544651280149,-0.671775275164465,1.14064350975969,1.56502515334137,0.680530317284528,-0.937461210881907,0.35424920315002,1.06219255511617,-1.44788707133791,-0.0128233104911933,-0.0128233104911933,-0.671775275164465,1.4708786998391,-1.13351884111417,0.907153953448251,1.94640656230252,0.907153953448251,-1.00740519386096,0.853356313963367,0.445949219135201,0.909858710477162,0.899003693894097,1.28569352328073,0.809624069482099,0.696305336897405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_E1_1-5,-0.465545330395071,0.482062708281911,0.683799940288929,1.0610455066543,0.982028494630516,0.468622043810339,0.559291130315432,0.386856743423962,-1.11475456221281,2.06276834435062,0.685904389540472,1.08207219908372,0.674603854658049,1.20037885193515,-2.4628505318209,0.222018425925953,0.991364435446328,0.335475552190207,0.350505791038622,1.23500723475997,0.726877602444336,-0.244125999807433,0.580061544402844,1.52921039393,0.748014040824697,0.53973955571821,0.685049914445263,1.27180175424801,0.248285467873416,0.684725732285431,0.684725732285431,-0.244125999807433,1.10082238871819,-1.40295073499935,0.995038549285371,1.53389850911599,0.995038549285371,-0.986683671134936,1.3551027750139,0.155523392000697,1.31438341179813,1.22753402916567,1.64714072723754,1.69563826059303,1.49071168059628,1.07208977794698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_E1_10-14,0.027882117123761,0.214909673926223,0.213403840847718,0.928417569689797,0.668817126793836,0.0387429032157418,0.655180037235493,-1.11226048200777,0.158045657939232,1.46405079375381,0.624086724336038,0.392253075028721,-0.0850088196678714,1.05818713822031,-2.77623046848294,-0.643714421192026,0.40608588576156,-0.174857731192428,-0.129437354046707,0.446646754781223,0.55902962859454,-0.382647397249196,0.494755176949591,1.69047616419717,0.383506009737301,-0.45169840310155,0.587028802936251,0.932236691177499,-1.24677781632527,0.441143467058319,0.441143467058319,-0.382647397249196,0.437876634459382,-1.68355800600558,-0.112302609835653,1.45163586317023,-0.112302609835653,-1.92066515442467,1.52829949747965,0.55557039336698,1.55473607937236,1.58123749115186,1.88005660732896,1.32040622826833,1.1642374642907,1.04256404809493,0.214589287709657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_E1_20-24,0.735046656405697,0.640922980040365,0.0778371469144858,0.475634917173306,0.629202533519456,-0.375771659528405,0.507260382651185,-1.46566829709162,0.856224141008714,1.02525903996307,0.473252825018028,0.850491083439887,0.754639174201499,-0.192790701426561,-0.544878237437985,0.576086762607066,-0.412093495328525,-0.408791769867365,-0.286121482325733,0.164007463688272,0.376259072091878,-0.46288179035166,1.10874132815612,1.328784919492,0.512901981800039,-0.912017522847132,0.569274274215126,0.801006402608485,-1.56255498115958,0.302141419090279,0.302141419090279,-0.46288179035166,-0.160151332377246,-1.98478067119162,-0.466127693942381,1.50228734927986,-0.466127693942381,-2.16377491765336,0.845055766638857,0.354816336280524,0.814986062837027,0.814986062837027,1.70617211394192,1.07310282728606,1.00576982614916,0.372965454289381,1.01837254811951,1.12856854924893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_E1_30-34,0.826364250827458,0.739345182934639,0.120869846619155,0.0930367110449851,0.512272082462446,-0.625779326860464,0.914778875406217,-1.34301339151979,1.00610648892678,0.974241310237995,0.249366703277646,0.493090873095106,0.509009109305411,-0.16803364323122,0.260140072876548,0.744785385189121,-0.415387958971772,-0.493371355969283,-0.418407065098477,-0.0879542917905558,0.185592310500821,-0.738964066935147,1.26081569766253,2.03877788640143,1.21630801755854,-0.544748426871799,0.2568419126466,0.921002455958428,-1.50817607341436,0.0209373676421386,0.0209373676421386,-0.738964066935147,0.353648091910559,-1.98923080402589,-0.0706574038185502,1.42033335620154,-0.0706574038185502,-1.92476342962917,0.602327077802384,0.478709755723173,0.937522906384086,0.938211982860275,1.4887574755203,0.922447952939447,0.769987920238071,0.423381457975272,1.18478828679471,1.23734241385356,0.265977787147595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_E3_1-5,0.524247671250687,1.28978993566636,1.10535606884446,1.27119679713117,1.0693277929333,0.999763131880007,1.37194182483714,1.1667849605084,0.481719237629319,1.80247856865119,1.26280795710111,1.18025308859801,1.07906574034517,1.52791667075292,-0.0478523466073105,1.70896947888848,1.40371757223273,0.80944788089591,0.462108374099171,1.5727879309406,0.781420731822576,0.0623712334263603,1.33993920207366,1.3670581217467,0.869506627825804,0.941853492958696,0.565332608716249,0.886007208818944,0.953515111835918,0.748763812019084,0.675625567258704,0.0623712334263603,1.06225372091135,-0.649485922511587,1.28059076257195,1.25437240810916,1.28059076257195,0.448410857754401,1.44866301549144,1.57601853876753,1.3769788104634,1.32607646148017,0.888457505235969,1.53550286459661,1.43324864663794,1.2288224674176,0.851284245745479,0.774507107180486,1.20440353468843,1.3409579684965,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_E3_10-14,0.490305082885244,0.130039547918662,-0.338850449112052,-0.182907684766615,0.444976513654969,-0.765837064198952,0.58352335180875,-0.6849460738454,1.93230278276196,1.5857859193953,0.548192664102215,-1.26125098921143,-1.20346082258133,0.605580763609501,-2.27703537438862,-1.06310303901745,0.518514899668233,-0.487612423749853,-0.631098381711026,0.126235370665352,0.0514348436641101,-0.932486162775922,0.0491062623235107,1.46394763601315,-1.23409323494625,-0.647635953348294,-0.167816543261699,0.504156413104817,-0.626801723434112,-0.0767974435296826,-0.0767974435296826,-0.932486162775922,-0.102887131743744,-2.7197817656023,-0.396785933168184,1.46463804372519,-0.396785933168184,-2.46448515526767,0.00283179221574001,0.809220309439494,0.0143474690889907,0.0143474690889907,2.23487868506394,0.509447555456133,0.659449062058924,0.193659457353932,0.446721154419836,-0.109430408403306,0.11181314621877,0.132782500903554,0.816625262632273,NA,NA,NA,NA,NA,NA,NA,NA
716_E3_30-34,0.847284300268754,0.837755727070073,0.138386150421279,0.205573387221118,0.844440269233437,-0.74862019807816,1.07543114270484,-0.624234918108646,1.32357165219089,1.05059162648177,0.158603540750218,0.592204997766739,0.829399434547084,0.45998456544313,0.495301016160309,0.693297366131838,-0.0980016438662812,-0.631348683740381,-0.461286863607117,0.164227221422645,-0.325449002705261,-1.00866420233128,1.22555917741649,1.91055243346082,-0.143671136498221,-0.642320457613425,-0.0725176576964246,1.2294366492591,-0.639495387023786,-0.414948158391138,-0.414948158391138,-1.00866420233128,0.417535704324914,-1.99082894730663,0.147627052253032,1.39826919258465,0.147627052253032,-1.93028363637191,-0.104949701752426,1.33641799337931,-0.144322749062354,-0.144322749062354,1.77396933791298,0.830847713916101,0.689153963706057,-0.368570865899348,1.27437973500927,0.854175116345664,-0.133309984063649,-0.789774493674309,1.37383931480926,1.27594328646313,NA,NA,NA,NA,NA,NA,NA
717_E2_1-5,-0.957650233434832,-0.00649415718162312,0.403486154070354,0.664573477112196,1.54283815805347,-0.423003838078855,0.541807579540433,-1.29304080172495,1.51322495813505,2.23113552176267,1.16872428052696,-0.849239377557937,-0.854101019468016,1.05988390289668,-2.59641008425422,-1.78890369193565,0.895214289199495,0.521159107254161,0.680878207425894,0.373972046924569,0.146503562021973,-0.552379877969339,-1.66872471816316,1.04629814429315,-1.26368928460499,-1.60606371155309,0.510016356624229,1.05154177923786,-1.33470505999486,0.136851071442598,0.136851071442598,-0.552379877969339,-2.85790162862094,-2.9248860283251,-2.06979832683023,2.07062714610146,-2.06979832683023,-2.6379821859143,0.39038512600101,0.269859310190195,0.46497289721778,0.46497289721778,1.82031071424508,0.417621066460448,0.775351895702301,0.529883357745214,0.268755993515705,0.179134734556221,0.503162477114967,0.579711646029013,0.614551420143485,0.344344171885317,1.04819121617146,NA,NA,NA,NA,NA,NA
717_E2_10-14,0.859387862907109,0.741084434907421,0.404810964652878,0.636855938501554,1.59246327909548,-0.696964370751566,0.935790603545383,-1.53182163871148,1.59490520275274,2.00075706762558,1.26710503388029,0.180912335315699,0.593065061362974,0.498570544964908,-0.649696604924394,0.43438675093719,0.243057447155365,0.48601733688706,0.686893311625281,0.500229184152334,0.206347128175864,-0.725561523568895,0.713295417788604,1.29779409026249,-0.85417164752901,-1.16666389994451,0.529479365230299,1.0827601673846,-1.38418420764875,0.0869316522709221,0.0869316522709221,-0.725561523568895,0.188691818901166,-1.8703884721247,0.0249264802742894,2.21547286023933,0.0249264802742894,-1.54339889975468,-0.161054994619642,1.22196572044289,-0.401266032878096,-0.401266032878096,1.86973314579281,0.752019494895431,0.69070301303469,0.37786930223878,1.28369019135236,1.00872370260493,0.349824425674693,0.370381752020167,1.14753159921953,0.567847828475219,1.19489416711133,0.96147564373148,NA,NA,NA,NA,NA
717_E2_20-24,0.847284300268754,0.837755727070073,0.294310862438821,0.521004791685385,1.52277804756099,-0.718455770064742,0.590251140405472,-1.36040782857261,1.3816774365907,1.93277443806026,1.23486424321141,-0.030527281387309,0.371796623439143,0.346590101491236,0.0628470820997874,0.699675702636371,0.246850515944501,0.634811073313976,0.84302348663818,0.0187069328980954,-0.0801269542579939,-0.862951101443067,1.22032336155921,1.42941191795895,-0.612500547273133,-1.4661132281915,0.313307478440238,1.09754918170668,-1.40844077672994,-0.103099898361389,-0.103099898361389,-0.862951101443067,0.789402005154682,-1.608878397849,0.124195252556713,2.28116953809642,0.124195252556713,-1.32599579135182,-0.337733506247453,1.32234454183282,-0.121801296647399,-0.121801296647399,1.95646855369312,0.666390952615035,0.27984586246755,-0.109956097359169,1.25228792359207,0.350038226604844,-0.115744915790561,-0.923864302743212,1.30067203141646,1.27594328646313,NA,1.04819121617146,1.19489416711133,NA,NA,NA,NA
717_E3_1-5,0.105101604778976,0.00707200191211752,0.582939612407586,0.888640455935193,0.604667288865885,0.0147096514299364,0.678947932572596,0.86158234492013,-0.00266491950310814,1.72713879858244,0.866078490594434,-0.826664820858072,-0.654209837623573,1.41634365206114,-2.39095689082449,-0.876812015109931,1.31101236464857,-0.191601558146871,-0.163235661804534,0.504981863604202,0.509427722166163,-0.568888157814353,-0.318153194675277,0.217476610667279,-0.310997701544936,-0.212422359532099,0.611382248700089,0.867923206065119,0.806662284531512,0.2965453977344,0.2965453977344,-0.568888157814353,-0.546285972593813,-2.59890422164794,-0.459246885977826,1.61953023274633,-0.459246885977826,-2.09206502250883,1.06613580246962,1.14232602034283,1.22889829873006,1.22889829873006,2.00641012442313,1.19760876824909,1.10988436121513,1.20237663336015,0.614599825517449,-0.171092391083691,1.19513269138402,1.34756597373175,1.44980345825688,0.141433204277445,1.24263004298791,-0.624916311559984,0.885391363731482,1.24263004298791,NA,NA,NA
717_E3_10-14,1.01561397416891,0.861597699097197,0.141932935060796,0.210845176011704,0.0210316146480274,-0.434770632429528,0.604701180080091,-0.485017774134787,1.30308874618285,1.10958198003209,0.889292947196188,-1.53517093698036,-1.14808974681567,0.692105243239892,-2.27862234657645,-0.893531263515638,0.602183617119107,-0.694857110847572,-0.697209726018169,-0.760497028759734,0.279221034369311,-0.804307518373999,-0.165477328217217,0.921096398409347,-0.699520837683558,-1.02198837657289,0.417769302547558,0.450443071406407,-0.0834932645336221,0.0194178651715565,0.0194178651715565,-0.804307518373999,-1.55388157409456,-3.29787749030901,-1.6647205374105,1.71591454759098,-1.6647205374105,-2.93522248820525,0.211273405031025,1.03060539951521,0.431873645483523,0.431873645483522,2.12606687851598,0.608323399298668,0.828683680857107,0.814637383989272,1.21488178247393,1.06302679976254,0.797786574870826,0.939093883594512,1.15139851837753,0.258041407735196,0.630033607695431,0.0515904767610949,0.394952840343803,0.630033607695431,0.173247956912511,NA,NA
717_E3_30-34,0.652467192607393,-0.0278747438099939,-0.270332637765301,0.127283943720823,1.08211316237951,-1.43192605545486,0.525414372297681,-0.691504244611849,0.76657471349655,1.30722989990989,0.410994520128423,0.331392434847001,0.626766710886088,-1.29087137247277,0.73479707505632,0.416130112520016,-0.404848980368071,-0.382127628984094,-0.115567634687966,0.0765283224691599,-1.51861514929743,-1.26397653698859,0.968060158429915,1.39104108759519,-0.429921225660937,-0.774710516655678,-0.353946399935122,0.837892752890869,-0.625671852107488,-0.774611013061731,-0.774611013061731,-1.26397653698859,0.765291854707471,-1.64890377793675,-0.448112433734368,1.71594051763416,-0.352635417424112,-1.33110313543308,-1.44690115898711,0.190913210014331,-1.55662243514524,-1.41535900444811,1.40437383605066,0.146988781559298,-0.637794433536308,-1.69303929412261,0.327235158018757,-1.14233530755276,-1.47637013280877,-1.44271979257978,1.23123727900672,-0.0622476995428477,-0.544003397685864,-1.08190195820881,-1.322841936609,-1.08068944844202,1.00908130112792,-0.257503733641255,NA
