,711_S-1-S,711_S-1-M,711_S-1-D,711_S-2-M,711_S-2-D,711_S-3-M,712_S-1-S,712_S-1-M,712_S-1-D,712_S-1-X,712_S-2-D,712_S-2-X,712_S-3-S,712_S-3-D,712_S-3-X,713_S-1-S,713_S-1-M,713_S-1-D,713_S-1-X0,713_S-1-X1,713_S-2-S,713_S-2-M,713_S-2-D,713_S-2-X0,713_S-3-S,713_S-3-M,713_S-3-D,713_S-3-X0,713_S-3-X1,714_S1_1-5,714_S1_5-9,714_S1_10-14,714_S1_20-24,714_S1_30-34,714_S2_1-5,714_S2_5-9,714_S2_20-24,714_S3_1-5,714_S3_5-9,714_S3_10-14,714_S3_20-24,714_S3_30-34,715_S1_1-5,715_S1_10-14,715_S1_20-24,715_S1_30-34,715_S2_10-14,715_S2_20-24,715_S2_30-34,715_S3_20-24,715_S3_30-34,716_S1_1-5,716_S1_10-14,716_S1_20-24,716_S1_30-34,716_S2_1-5,716_S2_10-14,716_S2_20-24,716_S2_30-34,716_S3_10-14,716_S3_20-24,716_S3_30-34,717_S2_1-5,717_S2_10-14,717_S2_20-24,717_S2_30-34,717_S3_1-5,717_S3_10-14,717_S3_20-24
714_S1_5-9,-0.395246585321875,-0.420880847251539,0.413842906732269,-1.87117779755679,0.981817859670927,1.63067045916503,0.390933664010998,0.8149259611143,-0.473339674523262,0.506161909253668,-1.41656492135321,0.779172937961908,0.113250559725389,0.538035736826977,0.539691929736138,-2.03320761524934,0.600802650031639,1.4388709064657,1.16122614784392,0.779172937961908,-0.869435055314265,0.198604610946815,0.415280984783191,0.45457023218752,-1.39590815514442,-2.03571547413913,-1.14064610411586,-0.0652885398196292,1.66380389465702,-1.49509272479149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_S1_10-14,0.186537272203206,0.245924738759204,-0.900637708397698,1.11638553558812,1.12122350659279,1.13113982535643,0.271197272947445,1.96287499679767,0.788680057999908,0.524205831095246,0.719940054342073,1.04034006031638,0.421052992291387,0.690193524117925,0.699202348365914,-0.222844955820509,-1.07374690136711,0.840830150512833,-0.6572103224727,1.04034006031638,0.162899792045655,0.371210991805594,0.74430839351143,0.445280488842144,-0.308965094590323,-0.0200730727450282,-0.332365636874397,0.446834850906004,-0.451206746993409,-0.100314392402659,1.16346674434793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_S1_20-24,-0.159641501054576,-0.326231806045285,0.396944246544608,-0.0125653827079831,0.549318857082282,-0.881961647689976,-0.71658908070498,1.16661626359716,-0.448925301148719,NA,-0.400669647101087,-1.45211968384705,-0.0416522133012217,0.0221933980273838,0.0938055244390795,-0.510975203065107,0.0609141344433739,-0.949443665333808,-1.37669186511423,-1.44067909935568,0.529836060638329,1.21830502173003,0.765947128225338,NA,-1.11598891784426,-0.325448942623324,-0.606458534711558,-0.352768719662633,0.488021323680624,-0.0254313036468959,0.220017991820295,0.129516894532549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_S1_30-34,-0.0149726993228432,-0.298275507168441,0.353450026958275,0.622319311802029,1.12496322315985,-0.0373235965880607,0.0175512492951513,1.7612697058592,0.194393937124197,1.56418798986432,-0.376319921649504,0.00882396210472479,0.216824571866362,0.277489401094051,0.358564575191452,0.0926034402602448,-0.0528129230980275,-0.0860128650464753,-1.03688026430453,-0.466922082509554,0.901479139675991,0.832759538793306,1.47514030544188,1.56418798986432,-0.588930078931478,-0.0856377082316901,-0.610796174633858,-0.711294964093364,-0.582155013248514,0.560940977350948,0.605382414843068,-0.276739945326896,1.56418798986432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_S2_1-5,-0.744465203983619,0.408568679356311,0.42424767342149,-0.898450609128557,-0.442102801217653,0.420568749412086,1.70818100326676,1.87375307386496,-0.0889710770589961,-0.105491274387094,-0.924241367797469,-0.149033420344491,-0.815721965602504,-0.167722734557089,-0.164771707239538,0.933693519385209,0.831025440472745,0.191011426568505,0.260017466630919,-0.0943600822275037,-0.160196346419697,-0.317871921286693,-0.448132649409996,-0.0755105513045369,-0.619562746131393,-0.692966012267851,-0.85082017654042,-0.279570673248975,1.05645175712875,-0.507087956485517,-0.913734628378236,0.00400444146122199,0.100220883958341,0.226170068308159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_S2_5-9,1.01151080230301,0.026272134786146,0.385640322387065,-0.751887835267888,1.40719490441157,1.83373321749205,0.375252010889252,2.78074745736014,-0.241719016753718,-0.321602743822466,0.0345384048906209,-0.0573720670360995,1.31632072773411,0.570083899107673,0.625255928920414,1.32189824151586,0.704608915422057,1.65449825903459,1.72830325487217,-0.0573720670360995,0.843996040414777,0.0518421750790518,-0.481933938871115,-0.321602743822466,0.598616855102844,1.25888632165154,0.906025371474082,-1.12969654240595,2.31219807901966,2.44251504463823,0.039252693411142,1.62227708496776,-0.321602743822466,0.017443381931604,0.607085239484572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_S2_20-24,-0.351096947034676,0.319717367971136,-0.765769183988707,1.3476674814672,1.20807052070503,0.951709680116515,-0.202679905027484,1.83611469224097,0.975910169130832,-0.747063529976141,0.837363949998475,0.849102553140152,-1.12062391200911,0.806872835025537,0.812331874552048,-0.233638539480517,-0.852628735193908,0.882856361051591,0.987102124677027,0.849102553140152,0.118379216741861,0.940070120689477,0.791619189693879,-0.746843199128486,-0.751079381535051,0.209848157483685,-0.436104720519396,0.579526615016447,-0.231024826583402,-0.355825920773814,1.37018608891955,1.1763928750299,-0.703184768996045,-0.752690826063817,-0.427327488215041,1.7762183826595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_S3_1-5,-0.416898268564034,1.0992665198214,-0.0309933014043196,-0.690908408232621,-0.257497977089341,0.905095041976829,-0.954902181370095,2.37522281142484,-0.151231818289727,-0.526157888460953,0.240548640970676,-0.713516715292974,-0.213781352983698,-1.22151482219814,-1.22151482219814,1.12668215028691,0.455582663502891,0.741899097709391,0.434278842215266,-0.713516715292974,-0.175233967385625,-0.543807179234054,-1.05572675711366,-0.486794128844803,0.0842365881038944,-0.753089505677358,0.484481671420819,0.371862917574518,1.99077406837731,-0.939936255520659,-0.671699924399091,0.0777885510276627,-0.303008569973547,0.00173831690914167,-0.631769087984062,1.41375819379831,-0.0520775789617844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_S3_5-9,-0.242810117095056,-0.077839685959464,-0.320845341446977,-2.16715822518812,0.751988553966926,1.24780336711014,-0.242183417020482,2.75401486146786,-0.757303373265152,-0.678245581766592,-0.48152452034951,-0.450864859721443,-0.720813791652568,-0.843166662350663,-0.843166662350663,-0.500974422145384,0.162550400493076,1.10183072002056,0.548495176377442,-0.450864859721443,-0.266737965075483,-0.529319362884298,-0.775340471374958,-0.678245581766592,0.897106167277956,-1.53593435166747,-0.79296352432278,-1.20985575129737,2.09646973849883,-0.586169699518662,-2.17455838957917,0.343625841105391,-0.678245581766592,-0.329537184390738,-0.297016095507341,0.0693446132216971,0.659180271917105,1.03520403331774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_S3_10-14,-0.570830931577686,0.170307399763948,0.329679826641241,-1.45910654137664,1.68597038906399,1.6833021406066,0.906190737255384,2.26608814217451,-0.461229959433556,0.610387614992312,0.354390878849278,1.00940103431953,-0.884050508525626,-0.469252468703202,-0.469252468703202,0.0420486608093264,1.09738405634834,1.522090640496,0.95027576467572,1.00940103431953,-0.223923545847924,0.326936730770847,0.679839397143228,0.610387614992312,-0.686046315374441,-1.2058485859429,0.688657423224154,-0.99206820923845,2.14482794121159,0.602480675636762,-1.41912586558517,0.847796976147534,0.610387614992312,0.51367844853658,-0.4539542221164,1.27023044356665,1.08033579256229,-0.641491208904929,-1.09491174868829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_S3_20-24,-0.0755325154589604,0.233942622770744,-0.413382382360144,0.931035519194399,1.11241800075581,0.67873115202867,-0.708510862084493,1.80289719202849,0.223971753333263,-1.1480225975062,0.574772938886366,-0.0265527932863105,0.145281564065201,0.509828613519985,0.503541136839483,-0.606933275012912,-0.103465038673785,0.341795428727467,0.094336967285943,-0.0265527932863105,-0.0262790807115219,0.699186648112914,0.409167797645487,-1.1417764795509,-0.677421869840734,-0.304017118113233,-0.386880733123354,1.04508769166001,0.433577538881408,-0.507730979019863,0.972279869791961,0.332979296096505,-1.06027503834217,-0.301287304724707,-0.331014002837333,1.39769446716175,0.636907209010993,-0.358610751789047,-0.0011104948676402,0.791366914356647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714_S3_30-34,-0.565527808134755,0.40897870562688,0.70207549312605,0.480206350645146,-1.84988038301305,-1.09069061385517,-0.950536851048838,1.58000969531005,0.904840942597563,0.765947128225338,0.0588665880739653,0.732751315682203,-0.748409280144511,0.903162572961815,0.869272746960768,-0.296350174234849,1.04590255739546,-1.68503539588921,0.739936994831314,0.732751315682203,0.490945730719176,0.588859590148745,NA,0.765947128225338,-1.37195713315917,0.634147692653358,0.620657803522014,0.477871654550588,0.162928005197892,-0.202264273071248,0.415280984783191,0.74430839351143,0.765947128225338,1.47514030544188,-0.448132649409996,-0.481933938871115,0.791619189693879,-1.05572675711366,-0.775340471374958,0.679839397143228,0.409167797645487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S1_1-5,-1.50849328347129,2.133911334237,1.10945900284609,-0.616977263338648,0.500334604235462,1.78173375603268,-0.842395052948496,1.43730063283003,-0.224433358203097,0.225871348839533,0.066675799459301,0.283303952479841,-1.22443324720899,-1.31280413522131,-1.34084278103601,-0.801389938912554,1.53601913160491,1.30480785250495,1.49015185408279,0.390329489490944,-1.07077551904411,0.424287763830863,0.107602493491875,0.229496127776518,-1.25464009591687,-0.273096570350395,0.0854316891278676,-0.027930625049751,2.14118983637929,-0.802197056582546,-1.27306142582685,1.18691704025593,0.24333191874421,0.844302789589832,-0.498047234931423,1.91574057167065,1.19549214910613,-1.13310534225678,-0.380234526051786,1.01846250998704,0.851270748398371,0.107602493491875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S1_10-14,-0.11866263020346,-0.0907312144625591,1.24043374923772,-1.35585448698564,1.18850077313476,2.07855564621227,-0.132926625810233,1.13126467523085,-0.25126740415608,0.607878652314468,-0.507220741493671,0.911195687356206,0.42985602713216,0.480067348416294,0.491568900374761,-1.58225612483272,1.45253285267046,1.81490487342019,1.48660241094775,0.911195687356206,-1.1099632621605,1.05705474833531,0.708345380907461,0.544865892324081,-0.875614251989897,-1.42937024711099,-0.577158738882778,-0.11234919667811,2.52292360416962,-1.08040678190174,-1.36667330992094,1.50275885379638,0.277023981151875,1.05982658230843,-0.537365667325403,0.999571980662557,1.65174706493278,-0.240932124114036,-1.58571012797706,-0.450680053641913,1.23052454015192,0.708345380907461,-0.0315305382621124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S1_20-24,0.0178752233528601,0.138622313636093,0.586934298105923,0.219718011209809,0.84044333130062,-0.686453934333787,-0.395284984975911,1.44795528308245,0.639939915114801,-0.775464118513252,-0.617272402712942,0.912816863098388,0.254212256269108,0.49196393856035,0.477010669986592,-0.84301005942736,-0.0246517878215276,-0.869712924253533,-0.425011097113162,0.912816863098388,-0.28734039793052,1.04061638492292,0.889968940458003,-0.811199959775026,-0.78893199825631,-0.75509540126557,-0.918290795884886,-0.208540765666242,-0.443635031698171,-0.696257262897183,0.0267465450991931,-0.0726501256180281,-0.911339024123869,-0.295647334717297,-0.110025476965148,0.0721800299112611,-0.386482884554574,-0.617414403676477,-0.750159796257884,0.101009479512512,-0.90090536315437,0.889968940458003,0.583970994463516,0.934966434558248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S1_30-34,-0.565527808134755,0.40897870562688,0.70207549312605,0.480206350645146,-1.84988038301305,-1.09069061385517,-0.950536851048838,1.58000969531005,0.904840942597563,0.765947128225338,0.0588665880739653,0.732751315682203,-0.748409280144511,0.903162572961815,0.869272746960768,-0.296350174234849,1.04590255739546,-1.68503539588921,0.739936994831314,0.732751315682203,0.490945730719176,0.588859590148745,NA,0.765947128225338,-1.37195713315917,0.634147692653358,0.620657803522014,0.477871654550588,0.162928005197892,-0.202264273071248,0.415280984783191,0.74430839351143,0.765947128225338,1.47514030544188,-0.448132649409996,-0.481933938871115,0.791619189693879,-1.05572675711366,-0.775340471374958,0.679839397143228,0.409167797645487,NA,0.107602493491875,0.708345380907461,0.889968940458003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S2_10-14,0.5611461237261,1.84217484903886,0.855147017108071,-1.55751370569887,-0.0748812014418436,0.989912529363599,1.26025973579009,1.58482067344811,-0.837249669614523,-0.322371656462702,-0.707392983227933,-0.15381410643349,0.914212726249368,0.341110254436425,0.403568143387207,-0.895148393003204,1.50298100260681,0.438128331760202,1.01970595471069,0.278849856986025,-0.854573235056475,-0.265785237719167,-0.348547018197832,-0.303177843681134,-0.015968338716512,-0.304792639918877,-0.201845295225121,-0.771886368748269,1.24606098309999,0.939988022320858,-1.78017567772088,0.365438867817421,-0.184214231962563,0.322416068990565,0.234172070637688,1.56452116239893,0.400432170987213,0.676815808008807,-0.956964056464827,0.23432579783847,0.00379288596713428,-0.348547018197832,0.906206951582186,-1.30636795257226,-0.0737529854737041,-0.348547018197832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S2_20-24,-0.226364528390999,0.504742867740282,1.07625865322216,0.523468117418308,-0.491259158685965,-0.541992498602615,-0.75456830357122,1.65705659500974,1.18740613891141,1.22395268852866,0.0274413648604291,1.1525982208411,0.0243862243936828,0.54856692839992,0.489511175370494,-0.326318815145447,0.860572878742329,-1.07667995238222,1.03629981528156,1.09171748627444,-0.125770328838276,NA,0.588859590148744,1.21053892620405,-0.817023784676534,0.22472454776313,0.645769025007098,0.446233993135105,-0.32969874450111,-0.536009412474325,0.198604610946815,0.371210991805594,1.15261272306091,0.817932971949719,-0.312307012621914,0.0518421750790518,0.940070120689477,-0.543807179234054,-0.529319362884298,0.326936730770847,0.699186648112914,0.588859590148744,0.39154318234658,1.05705474833531,1.04061638492292,0.588859590148744,-0.329123205452149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S2_30-34,-0.565527808134755,0.40897870562688,0.70207549312605,0.480206350645146,-1.84988038301305,-1.09069061385517,-0.950536851048838,1.58000969531005,0.904840942597563,0.765947128225338,0.0588665880739653,0.732751315682203,-0.748409280144511,0.903162572961815,0.869272746960768,-0.296350174234849,1.04590255739546,-1.68503539588921,0.739936994831314,0.732751315682203,0.490945730719176,0.588859590148745,NA,0.765947128225338,-1.37195713315917,0.634147692653358,0.620657803522014,0.477871654550588,0.162928005197892,-0.202264273071248,0.415280984783191,0.74430839351143,0.765947128225338,1.47514030544188,-0.448132649409996,-0.481933938871115,0.791619189693879,-1.05572675711366,-0.775340471374958,0.679839397143228,0.409167797645487,NA,0.107602493491875,0.708345380907461,0.889968940458003,NA,-0.348547018197832,0.588859590148744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S3_20-24,-1.0197324113869,0.14499296462859,1.24459740136677,-0.488903511228442,1.25218399854642,2.11646703979859,-0.644790436186404,0.978012581023121,-0.0880275482479947,-0.152405054741066,-0.657575587494938,0.577798914533566,-1.60681877998235,0.760293012409901,0.758120590722775,-1.00461132223439,1.49823194847003,1.86970924619389,1.59301813208577,0.577798914533566,-0.960952386013074,1.1787219346426,0.58384548209555,-0.175938633378862,-1.83722357931525,-1.32280163058999,-0.882643367553963,0.994211165928477,2.64112074229505,-1.27938191251893,-1.1077584468049,1.61892869975134,-0.250389518973637,0.728049699490003,-1.17605934258314,1.45983036291595,1.55310765661236,-0.592187742271209,-1.37356234263328,-0.302826226585116,1.29773130199493,0.58384548209555,-0.0913131142558897,1.33335212457595,0.884479643452947,0.58384548209555,-0.994368513102337,1.1787219346426,0.58384548209555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S3_30-34,-1.11410824746138,0.0780077518614592,-0.654931671967561,-1.1903820692531,1.23604739060642,1.72698904530845,-0.688703730059406,1.39045372009662,-0.799450323385122,-0.107318473468433,-0.922315082631965,0.302695237324559,-1.67453786999582,0.710014342514664,0.715872368334679,-1.1736280417841,-0.0863544279414873,1.7123337554168,1.53798064294554,0.302695237324559,-0.707090284358707,-0.0244549684566038,0.0668942309582232,-0.132728487776943,-1.88810799803351,-1.37341102616625,-1.01658748363487,0.283269143705432,1.9786414453673,-1.23160870508122,-1.41650909507749,0.221040312310642,-0.217713680027309,0.780299315881383,-1.26665025445702,0.763854545925398,0.803772862866517,-0.609619018950962,-1.44932121516908,-0.743307107380352,0.859676757216556,0.0668942309582232,-0.190433675674222,-0.624839865825517,-0.102646721836338,0.0668942309582232,-0.696827707217342,0.322939477282633,0.0668942309582232,-1.5029527086385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S1_1-5,-0.752289789302051,-0.378352552815792,-0.571761549056054,-2.4856489320472,-0.304394461487259,0.920070010766591,-0.867143432538414,2.42783876713263,-1.09952810589637,-1.24236314147563,-1.0931675674572,-1.14319240030337,0.117959265888414,-2.58306165095416,-2.58306165095416,-0.972551204104588,-0.0261933480844833,0.724936431374505,-0.215868647144173,-1.14319240030337,-0.437630286047228,-0.572269871273859,-1.0800931422002,-1.24236314147563,1.24036425960527,-1.63028769341192,-0.503076790937444,-1.52541349501801,2.00457590925643,-0.643944307449568,-2.50436872051293,-0.45906037182829,-1.24236314147563,-0.701342429313438,-0.105818303378446,-0.364047688594926,-0.0821997751775744,0.51545751745939,1.70975585365867,-1.27870065525255,-0.883182031398448,-1.0800931422002,-1.36281102197172,-2.06719084254145,-1.14974388352593,-1.0800931422002,-0.996295815986504,-0.572269871273859,-1.0800931422002,-1.81226439162783,-1.85932137087871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S1_10-14,1.0558209497615,1.27111047815184,-0.777820295974073,0.869692795082756,0.876261019802812,0.458956301195498,-0.22265835552785,2.41664229833591,-0.531814181309837,-1.26675758342634,0.922269772368541,-0.971038659783282,0.812109374161789,0.303411427289502,0.342629751839667,0.831279619071283,-0.667649856253067,-0.861611747874108,-1.37936650758244,-0.971038659783282,0.391304140327576,-0.85619954445987,-1.2976119412824,-1.24623518271698,0.502803860806935,0.797343054200465,0.227613119984278,-0.756952282415404,-0.226059357497116,0.773793645254309,0.951091275863254,-0.874682089176374,-1.11538391573929,-1.02020893836323,0.611958681856874,1.77861164271231,-1.11048394261289,0.928032214063158,1.23519126289074,1.46941398413774,-1.42923067196372,-1.2976119412824,1.90231476612277,1.77821485088086,-0.978960148448706,-1.2976119412824,1.43932370183314,-0.85619954445987,-1.2976119412824,1.80793870685182,1.03559956430129,0.959126112999202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S1_20-24,0.624837975124191,0.474464828819733,-1.73527739953772,-0.535152186632243,0.196162858992296,1.52059008640222,-0.284167668401875,2.81856630760817,-0.872029627464383,-1.87927051719903,0.0133491050199134,-1.75644322799135,0.94991669725114,0.51818123787366,0.573022345944413,0.00262106403955807,-1.44874851330715,0.700867483607777,-1.28235850247994,-1.75644322799135,0.488180056711544,0.052010913518664,-0.401828553173408,-1.87927051719903,0.494645133237558,0.679526979424424,-0.455553258000103,-0.497563035509297,0.602551215472342,0.336435823604278,-0.447686344281306,-1.46601899536363,-1.87927051719903,-1.43821710948553,0.717801069133029,1.40223828259914,-1.25354427662934,0.838783048266777,0.745190967965894,0.859951983479511,-1.42743923821716,-0.401828553173408,1.56183400512616,0.98906584655292,-1.76759436219716,-0.401828553173408,0.621760219274207,0.052010913518664,-0.401828553173408,0.929164476902943,0.941798382765427,0.755654910200325,-0.591614433572499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S1_30-34,0.908419911193634,1.4126993236477,0.756512153730888,1.2441390709065,0.978720251700337,-0.200421911178569,0.142292175581085,2.41897922413808,1.22944570607166,-0.834126916263075,0.634958185736041,0.687869794127188,0.737603372784493,1.17676990883982,1.17446159341853,2.11130183332541,0.861333942084429,-0.327002781980984,1.13388340218545,0.687869794127188,1.84332244039356,1.18777245342452,0.790999275207349,-0.834126916263075,0.575268814144691,1.46375924062649,0.744993899881708,-0.0961426892382677,-0.0531355708737287,2.43031877934289,1.05522297014269,1.00895798543239,-0.834126916263075,-0.685054591072182,1.23689844147213,0.629292945914743,1.02526486364175,0.741983762556602,0.713363972760796,1.39926122451574,0.830932833677225,0.790999275207349,1.99464601278159,1.94729587423454,0.886206612304566,0.790999275207349,1.94122695549496,1.17310472442548,0.790999275207349,1.83148839382351,1.7035644192678,0.723968932697653,-0.344199257668825,1.55069652901978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S2_1-5,-1.16931210764264,1.52557033103602,0.758596417896542,-0.13213693064099,0.0399780726019983,1.51550806871736,-0.868804220635085,2.96038169589958,0.246976748825557,0.184068478681841,0.389141545423594,0.185493222390195,-0.704709534841632,-0.913480924183321,-0.913480924183321,1.61833818129768,1.25191897035519,1.31977198748316,1.14027018813407,0.185493222390195,0.191538694657965,-0.17532242495241,-0.556065277566934,0.184068478681841,-0.493931928008306,-1.28829055484905,0.715196510754182,0.816042203005065,2.6152425576815,-0.493361465230564,-0.129155371956329,0.776280931489687,0.184068478681841,0.718554466157865,-0.53501129955419,1.99598681880883,0.541091813498615,-0.116770796024552,0.446998608620966,-1.3824104757761,0.322980706728344,-0.556065277566934,-1.47534298957368,0.268054018328272,0.168724448643878,-0.556065277566934,1.38816859819944,-0.17532242495241,-0.556065277566934,-0.370973025819273,-0.352525885110498,0.620794067984343,1.53846868676384,2.00498717853061,1.42421584803391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S2_10-14,1.55211391449345,-0.105727343667395,-1.12599778293957,-2.01165615125424,0.0674648838822965,-0.0164241777120332,0.994066763968779,4.01923112781656,-1.25903899767635,-0.651131818917235,-0.658841586209572,-0.35735454885849,1.92473713433047,-0.78564053518259,-0.795538482388208,0.46797659255372,-0.282818049688023,-0.628868472087852,-0.748705002960918,-0.35735454885849,1.0692818064842,-1.54259075057728,-0.93771444387672,-0.651131818917235,1.41210316306795,0.394868205364251,0.19142129304737,-1.26660497759981,0.66590517284015,1.55998679163598,-1.8672470097625,-0.983391517264245,-0.651131818917235,-0.398270331515264,1.08521131670708,-1.20614143015485,-0.689713730671171,1.16465948591278,0.145534174520737,0.393020058403673,-1.30947820596033,-0.93771444387672,0.202370574571486,-1.52727552964677,-1.59316034631482,-0.93771444387672,-0.127699228609847,-1.54259075057728,-0.93771444387672,-0.942927156499422,-0.79819749619319,-0.821248053057542,-0.0584120224357558,0.0875117383645422,0.474506395806361,1.92727768676777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S2_20-24,0.682430480630008,-0.00683704072548875,-1.30250391649401,-1.90043494861816,0.717693394997409,-0.455781009980264,0.0241121245491785,2.63575988518765,-0.872813749823056,-0.356987127567353,-0.336608679798677,0.18806454015475,1.93860788348709,-0.747367947443218,-0.761649924553545,-0.54718269200171,0.13587589036926,-0.871740843940748,-0.924686619627147,0.18806454015475,0.629778474944036,-1.27900328841624,-0.164294274046103,-0.351761153368279,1.22928083873184,0.0564809997895414,0.825512327587442,-0.803705036901068,0.285156649956626,-0.0595061685920485,-1.82104067029995,-1.19485582842279,-0.313437546430347,0.112403277425434,0.920610071856815,-0.547104870948257,-0.847357179880183,1.20197594851019,0.537264038465154,0.622377523447193,-1.49722002286409,-0.164294274046103,0.118666894826763,-1.5322782479593,-1.85208801464979,-0.164294274046103,-0.880232777541484,-1.27900328841624,-0.164294274046103,-0.42533781699485,0.0483436084837075,-0.853686735721997,-0.497024290352286,-0.0451271097728721,0.583426906316395,2.10938535127173,-0.93123051827951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S2_30-34,-0.565527808134755,0.40897870562688,0.70207549312605,0.480206350645146,-1.84988038301305,-1.09069061385517,-0.950536851048838,1.58000969531005,0.904840942597563,0.765947128225338,0.0588665880739653,0.732751315682203,-0.748409280144511,0.903162572961815,0.869272746960768,-0.296350174234849,1.04590255739546,-1.68503539588921,0.739936994831314,0.732751315682203,0.490945730719176,0.588859590148745,NA,0.765947128225338,-1.37195713315917,0.634147692653358,0.620657803522014,0.477871654550588,0.162928005197892,-0.202264273071248,0.415280984783191,0.74430839351143,0.765947128225338,1.47514030544188,-0.448132649409996,-0.481933938871115,0.791619189693879,-1.05572675711366,-0.775340471374958,0.679839397143228,0.409167797645487,NA,0.107602493491875,0.708345380907461,0.889968940458003,NA,-0.348547018197832,0.588859590148744,NA,0.58384548209555,0.0668942309582232,-1.0800931422002,-1.2976119412824,-0.401828553173408,0.790999275207349,-0.556065277566934,-0.93771444387672,-0.164294274046103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
