"OTU_ID"	"rank"	"raw_rank"	"MeanBC"	"proportionBC"	"IncreaseBC"	"OccupancyProp"	"AverageRelativeAbundance"	"CoreStatus"
"20120800_E3X_29"	"1"	1	0.000328359862081692	0.000502335377089101	0	1	0.000852308848038858	"core"
"3300037090_15"	"2"	1	0.0016073194273911	0.00245892846203069	4.89499361219496	1	0.00177713861817926	"core"
"20110800_E2D_12"	"3"	1	0.0019554957032322	0.00299157962015125	1.21661921700669	1	0.00119309169044039	"core"
"PMEE01"	"4"	1	0.00678777811541749	0.0103841591892163	3.4711291383551	1	0.011588926739614	"core"
"3300037104_19"	"5"	1	0.00788140461293816	0.0120572238431721	1.16111700749862	1	0.0041134054422862	"core"
"20120700_S1X_2"	"6"	1	0.0157015006100803	0.0240206558128811	1.99222110539847	1	0.0152878763536209	"core"
"20110800_E3D_9"	"7"	1	0.0182875514528143	0.0279768787721087	1.16470087203473	1	0.0082727823902587	"core"
"20120600_E2D_24"	"8"	1	0.0187378242521227	0.028665720444168	1.02462181995606	1	0.00109245443568716	"core"
"20120600_E1D_9"	"9"	1	0.0190066569328553	0.0290769892429596	1.01434705956868	1	0.00112113182525561	"core"
"20120600_E2D_16"	"10"	1	0.0197755461456766	0.0302532604541049	1.04045367975744	1	0.0014592715934385	"core"
"20110800_E2D_32"	"11"	1	0.0205524522252759	0.0314417961234287	1.03928620094111	1	0.00217199952132438	"core"
"20120800_E1X_12"	"12"	1	0.0210226499538343	0.0321611195869739	1.02287793803895	1	0.000845831325090726	"core"
"PLLM01"	"13"	1	0.0213007302441224	0.0325865356734509	1.01322765164709	1	0.000823100769856752	"core"
"3300037225_17"	"14"	1	0.0264869729736127	0.0405206150115216	1.24347722683927	1	0.00583422952283113	"core"
"20120800_E1D_21"	"15"	1	0.0269453624153766	0.0412218737817694	1.01730622227842	1	0.000692959393686298	"core"
"20170700_S34_36"	"16"	1	0.0271631700941753	0.0415550829071741	1.00808330856498	1	0.000509376234164258	"core"
"20130700_S2Y_8"	"17"	1	0.0276515808095574	0.0423022691781464	1.01798062279508	1	0.0018784091766282	"core"
"PMZK01"	"18"	1	0.0287616324833616	0.0440004615900134	1.0401442391829	1	0.00205682564602066	"core"
"20120500_P26_12"	"19"	1	0.0305330396206692	0.0467104166577749	1.06158924179051	1	0.00281404026503336	"core"
"20110700_P2D_27"	"20"	1	0.0308563439153366	0.0472050178667858	1.01058867045941	1	0.00116575396374247	"core"
