"OTU_ID"	"rank"	"raw_rank"	"MeanBC"	"proportionBC"	"IncreaseBC"	"OccupancyProp"	"AverageRelativeAbundance"	"CoreStatus"
"3300037207_8"	"1"	1	0.000847459699632369	0.00160577935391506	0	1	0.00309934242270058	"core"
"PLGY01"	"2"	1	0.0156235411398847	0.0296037201631566	18.4357334592574	1	0.0264026891013968	"core"
"20110700_S2D_21"	"3"	1	0.0166519201982755	0.0315523082325112	1.06582240538065	1	0.00237662692933156	"core"
"20120700_S1D_115"	"4"	1	0.0173158910496824	0.0328104101637926	1.03987353071003	1	0.0011707080126409	"core"
"PMWT01"	"5"	1	0.0188924545855088	0.035797706405801	1.09104720809937	1	0.00407171189822032	"core"
"20120700_S3X_18"	"6"	1	0.0196095660042099	0.0371564998812978	1.037957556836	1	0.00138058329323782	"core"
"20120700_S1X_2"	"7"	1	0.0328920566110522	0.062324362369969	1.67734750498766	1	0.0256106334131243	"core"
"20140700_E14_11"	"8"	1	0.0477538749188327	0.0904847586821753	1.4518360917203	1	0.0319176527289334	"core"
"20110800_S1D_5"	"9"	1	0.0556752181797662	0.105494238742642	1.1658785443987	1	0.0110234956689356	"core"
"20110800_E3D_9"	"10"	1	0.06256104150372	0.118541600089864	1.123678425502	1	0.0167322825767761	"core"
"20110800_S1M_17"	"11"	1	0.0859035154405146	0.162771269929345	1.37311517480742	1	0.0433516669335959	"core"
"20140700_S15_2"	"12"	1	0.119495622159728	0.226422097747617	1.3910446103044	1	0.0539448429449383	"core"
"20130700_S3Z_17"	"13"	1	0.119914059592362	0.227214959273092	1.00350169675735	1	0.000822046450112394	"core"
"20120600_S2D_17"	"14"	1	0.124063655982698	0.2350776767729	1.03460475280749	1	0.00729078021037063	"core"
"20120700_S1D_43"	"15"	1	0.125574133695613	0.237939752606122	1.0121750217737	1	0.00229491119211356	"core"
"20170700_S25_36"	"16"	1	0.130664844456964	0.24758570773635	1.04053948541418	1	0.00954048224167769	"core"
"PLTW01"	"17"	1	0.131078772150179	0.248370024139912	1.003167858156	1	0.00110170564091746	"core"
"20120700_S1D_73"	"18"	1	0.131222800117331	0.248642930493027	1.00109878941334	1	0.000466464362967189	"core"
"20170700_S24_4"	"19"	1	0.133044800741167	0.252095284611866	1.01388478695933	1	0.003185320608319	"core"
"PLGF01"	"20"	1	0.140052146120712	0.265372907773306	1.05266906591245	1	0.0148956831896215	"core"
"20170700_S25_32"	"21"	1	0.14115123397804	0.267455475935782	1.00784770449987	1	0.00187450448956541	"core"
"20120700_S2X_13"	"22"	1	0.142823119248928	0.270623389231566	1.01184463800825	1	0.00297549902132368	"core"
"20170700_S24_9"	"23"	1	0.148201500103352	0.280814425970272	1.03765763472124	1	0.00717536804480064	"core"
"20150700_E14_4"	"24"	1	0.149874167789049	0.283983821797376	1.01128644234053	1	0.00235944196474559	"core"
"20110600_S1D_11"	"25"	1	0.164388347358713	0.311485507012722	1.09684243645037	1	0.0191636753470673	"core"
"20120700_S1D_85"	"26"	1	0.165019626427706	0.312681664064187	1.00384016920381	1	0.00143964451396958	"core"
"20120700_S1D_67"	"27"	1	0.165140707038446	0.312911089422079	1.00073373460698	1	0.000271650263454639	"core"
"20120800_E1D_7"	"28"	1	0.165719417799293	0.314007639254547	1.00350434954061	1	0.00114533932651304	"core"
"20120700_S1D_33"	"29"	1	0.165793858020463	0.3141486897025	1.00044919431988	1	0.000258633878316498	"core"
"20110800_S1D_14"	"30"	1	0.170599966803761	0.323255376734626	1.02898846097607	1	0.0122425561210998	"core"
"20110800_S3D_28"	"31"	1	0.172535296042206	0.326922467612777	1.01134425331202	1	0.00642358444085365	"core"
"20120700_S1D_55"	"32"	1	0.172904879728977	0.327622760327601	1.00214207582592	1	0.000727123494501919	"core"
"Bog.None.R2.T0.JGI.BFC.metaspades_bin.84_100.00_0.00"	"33"	1	0.183096970718265	0.346934887253427	1.05894623104486	1	0.0410469376357466	"core"
"20120700_S1X_15"	"34"	1	0.185485841123207	0.351461354738665	1.01304702309149	1	0.00305128215058344	"core"
"20120700_S1D_60"	"35"	1	0.186071369431438	0.352570822562205	1.0031567277841	1	0.00209472989418973	"core"
"20120700_S1D_19"	"36"	1	0.187091520285801	0.354503819707115	1.00548257831111	1	0.00180196944855922	"core"
"20170700_S25_8"	"37"	1	0.187821880984244	0.355887718116656	1.00390376163135	1	0.00209114945401467	"core"
"20120700_S1D_114"	"38"	1	0.188880668197889	0.357893924014821	1.00563718778715	1	0.00304716418555382	"core"
"20120600_S2D_6"	"39"	1	0.190467188819587	0.360900087092532	1.00839959238198	1	0.00347245560991694	"core"
"20170700_S25_9"	"40"	1	0.198347712240357	0.375832221107408	1.04137470327362	1	0.0166883635252291	"core"
"20120700_S1D_57"	"41"	1	0.198975231552861	0.377021254115867	1.00316373355365	1	0.00117693799773504	"core"
"20120800_E1D_14"	"42"	1	0.236607153373902	0.448326784201354	1.18912867459608	1	0.0839771316784324	"core"
"Bog.Unlabelled.R2.T2.F1.JGI.BFC.metaspades_bin.60_95.04_1.94"	"43"	1	0.236944040675923	0.448965123315788	1.00142382551507	1	0.000923095886668269	"core"
