"OTU_ID"	"rank"	"raw_rank"	"MeanBC"	"proportionBC"	"IncreaseBC"	"OccupancyProp"	"AverageRelativeAbundance"	"CoreStatus"
"3300037207_8"	"1"	1	0.0010885097136387	0.00206290813620327	0	1	0.00309275689360077	"core"
"20120700_S1D_115"	"2"	1	0.00137504887719201	0.00260594782103902	1.26323987738746	1	0.00075191482010614	"core"
"PMWT01"	"3"	1	0.00390515633418132	0.00740092502068599	2.84001274351501	1	0.00842927157059195	"core"
"20140700_E14_11"	"4"	1	0.0149719129824368	0.0283742815695699	3.83388312815792	1	0.0436910146060381	"core"
"20110800_S1M_17"	"5"	1	0.0215558996242418	0.040852038489745	1.43975587151278	1	0.0104783210369293	"core"
"20120600_S3D_1"	"6"	1	0.0460058519811796	0.0871887914051635	2.13425803530099	1	0.0414951215707802	"core"
"20140700_S15_2"	"7"	1	0.0740515854190052	0.140340151443354	1.60961230430639	1	0.0535445775169203	"core"
"20120600_S3D_7"	"8"	1	0.099537004705402	0.188639287538993	1.34415764554119	1	0.0426615759436789	"core"
"20120600_S2D_17"	"9"	1	0.11150767354529	0.211325709016161	1.12026350275777	1	0.0201622261373195	"core"
"20120700_S1D_43"	"10"	1	0.116628303266212	0.221030159588736	1.0459217698488	1	0.00881809283849649	"core"
"20170700_S25_36"	"11"	1	0.117292486749864	0.222288898482097	1.00569487392899	1	0.00126734398107721	"core"
"20120700_S1D_73"	"12"	1	0.117486651478509	0.222656873148255	1.00165538930945	1	0.000461252847465427	"core"
"20120700_S1D_98"	"13"	1	0.118316664314276	0.224229886425585	1.00706474161381	1	0.00193799699066668	"core"
"20170700_S24_4"	"14"	1	0.119403292535	0.226289228817731	1.00918406740945	1	0.0023297193526172	"core"
"20170700_S24_8"	"15"	1	0.120858025182516	0.229046190723499	1.01218335455104	1	0.00192745699270676	"core"
"20150700_E14_4"	"16"	1	0.123030907991577	0.233164167411871	1.01797880451696	1	0.00445392321778756	"core"
"20120700_S1D_90"	"17"	1	0.123325596404387	0.233722651288325	1.00239523886819	1	0.000969964789773024	"core"
"Bog.Labelled.R1.T3.F3.trimmomatic.metaspades_bin.91_72.76_1.72"	"18"	1	0.123793380501883	0.234609180465435	1.00379308198082	1	0.000750636639847476	"core"
"3300036876_9"	"19"	1	0.124687966105247	0.236304569947576	1.00722644134717	1	0.00184636807485903	"core"
"20120700_S1D_33"	"20"	1	0.124830980939846	0.236575607001444	1.00114698185451	1	0.000389171998247732	"core"
"20110800_S3D_28"	"21"	1	0.125825508882762	0.238460403948514	1.00796699613692	1	0.00330085384419258	"core"
"20120700_S1D_55"	"22"	1	0.126774295523146	0.240258513469675	1.00754049515721	1	0.00271382541859599	"core"
"Bog.None.R2.T0.JGI.BFC.metaspades_bin.84_100.00_0.00"	"23"	1	0.140825543399296	0.266887980533063	1.11083672615309	1	0.0487984913622263	"core"
"20120700_S1D_60"	"24"	1	0.141755534199753	0.268650468790924	1.00660385025336	1	0.00337713617871638	"core"
"20120700_S1D_19"	"25"	1	0.143008740374444	0.271025504292876	1.00884061551294	1	0.00376862035315777	"core"
"20140700_S12_11"	"26"	1	0.145568160079054	0.275876033108966	1.0178969460042	1	0.00566839064848813	"core"
"20120700_S1D_114"	"27"	1	0.148006918644317	0.280497888865953	1.01675337906269	1	0.00591955753686552	"core"
"20120600_S2D_6"	"28"	1	0.150583155961591	0.285380289873501	1.01740619520271	1	0.00440595584938179	"core"
"20120700_S1D_57"	"29"	1	0.152456726331643	0.288931019381653	1.01244209790987	1	0.00353401307518015	"core"
"20120800_E1D_14"	"30"	1	0.182991718158334	0.346799940796801	1.20028628819084	1	0.0893195330133694	"core"
