"OTU_ID"	"rank"	"raw_rank"	"MeanBC"	"proportionBC"	"IncreaseBC"	"OccupancyProp"	"AverageRelativeAbundance"	"CoreStatus"
"PKYA01"	"1"	1	0.00337824335103313	0.0044298081376766	0	1	0.0058352120378809	"core"
"20120500_P23_6"	"2"	1	0.0235584331665553	0.0308915990081655	6.97357493780034	1	0.0353494717380717	"core"
"20120700_P3D_40"	"3"	1	0.024611801790614	0.0322728556015964	1.04471301705897	1	0.00310853110419494	"core"
"20160700_P15_3"	"4"	1	0.056286739210178	0.0738074287396361	2.28698165575361	1	0.0477928854115384	"core"
"20120700_P3D_87"	"5"	1	0.0585659495753792	0.0767961017196798	1.04049284782141	1	0.00368348547742429	"core"
"20120700_P2M_1"	"6"	1	0.0650422560760863	0.0852883245283613	1.11058143080855	1	0.0199493851897738	"core"
"20130700_S1X_7"	"7"	1	0.0659813105704582	0.0865196837907478	1.01443760642733	1	0.00182795604816728	"core"
"20160700_P15_15"	"8"	1	0.072165113888669	0.0946283543080522	1.09372052880956	1	0.0115331175334566	"core"
"20110800_P3M_18"	"9"	1	0.076400853101464	0.100182575861741	1.05869510882127	1	0.00639464248120938	"core"
"20160700_P15_8"	"10"	1	0.079110601054613	0.103735802283468	1.03546750910687	1	0.0044152148149437	"core"
"20160700_P15_13"	"11"	0.45	0.0811098075603278	0.106357313029638	1.02527103168303	0.9	0.00506034249533984	"core"
"20170700_P34_4"	"12"	0.45	0.0892038192827433	0.116970793252559	1.09979078937396	0.9	0.0121120606006589	"core"
"3300037353_11"	"13"	0.45	0.0927834318218518	0.121664651896763	1.04012846723258	0.9	0.0063320978588673	"core"
"20170700_S34_32"	"14"	0.45	0.0930635493407435	0.122031963169444	1.00301904675642	0.9	0.00105363369394735	"core"
"20110600_P1M_4"	"15"	0.45	0.0958017715266871	0.125622527158373	1.02942314370493	0.9	0.0044233074413699	"core"
"3300037394_5"	"16"	0.45	0.0997224649468396	0.130763636845636	1.04092506179868	0.9	0.00594393166686593	"core"
"Palsa.Labelled.R3.T1.F3.JGI.BFC.metaspades_bin.45_83.28_6.50"	"17"	0.45	0.099984753555755	0.13110756950337	1.00263018577665	0.9	0.000481674143577259	"core"
"20111000_P2M_7"	"18"	0.45	0.100211632508168	0.131405070341892	1.0022691354866	0.9	0.00039658057007069	"core"
"20170700_P14_3"	"19"	0.45	0.112966322971381	0.148129984960672	1.12727754397349	0.9	0.0184105884806194	"core"
"20110600_P1M_18"	"20"	0.45	0.113990734415827	0.149473270710512	1.00906829059759	0.9	0.00142002873516714	"core"
"20160700_P15_19"	"21"	0.45	0.121350725342436	0.159124247360832	1.06456657169837	0.9	0.0117851682798238	"core"
"20120800_P2M_7"	"22"	0.45	0.12975800488565	0.170148508039051	1.06928083470032	0.9	0.012492379219997	"core"
"20120700_P1M_1"	"23"	0.45	0.140065327800765	0.183664249263872	1.07943496760912	0.9	0.0153057631415186	"core"
"20110800_P3M_11"	"24"	0.45	0.144525666461614	0.189512982597597	1.0318447022606	0.9	0.00761830476906325	"core"
"20110600_P1D_1"	"25"	0.45	0.148954571247667	0.195320497457726	1.03064441697095	0.9	0.00561507329615693	"core"
"20120700_P3D_74"	"26"	0.45	0.149955804770801	0.196633390564475	1.00672173747169	0.9	0.00173785051235504	"core"
"20120500_P31_6"	"27"	0.45	0.153859895653311	0.20175272974893	1.02603494335198	0.9	0.00534004321972222	"core"
"20110800_P2D_8"	"28"	0.4	0.154838100563724	0.203035425997304	1.0063577640311	0.8	0.00188642589000672	"core"
"PMWT01"	"29"	0.4	0.155380979271508	0.20374728961032	1.00350610544697	0.8	0.00133218033721144	"core"
"20110700_P2D_37"	"30"	0.4	0.15655832063018	0.205291108627939	1.00757712664827	0.8	0.00165398694782653	"core"
"20110700_P2M_8"	"31"	0.4	0.157239857817333	0.206184791724171	1.00435324794242	0.8	0.00112350792928977	"core"
"PMLV01"	"32"	0.4	0.157733909728527	0.206832629949316	1.00314202720641	0.8	0.000874685900524732	"core"
"PLWZ01"	"33"	0.4	0.159498227999828	0.20914613748076	1.01118540885938	0.8	0.00293265580819346	"core"
"20160700_P15_16"	"34"	0.4	0.160020274550981	0.209830684394716	1.00327305549221	0.8	0.000938075942850853	"core"
"20150700_P14_7"	"35"	0.4	0.168821433624563	0.221371429697512	1.05500027479816	0.8	0.0104162295467893	"core"
"20150700_P15_9"	"36"	0.4	0.175026453125524	0.229507920477963	1.03675492718988	0.8	0.0124202327601615	"core"
"20150700_P15_16"	"37"	0.4	0.176192212236347	0.231036551976376	1.00666047383127	0.8	0.00143782019867819	"core"
"20150700_P15_12"	"38"	0.4	0.177602082521748	0.23288528050608	1.00800188764024	0.8	0.00234224430060133	"core"
"3300037241_7"	"39"	0.4	0.181550163933659	0.238062303399159	1.02222992746398	0.8	0.00663832911380335	"core"
"20150700_P24_12"	"40"	0.4	0.189973607223538	0.249107759204275	1.04639733232605	0.8	0.0128662018072636	"core"
"Bog.None.R3.T0.trimmomatic.megahit_bin.399_80.28_6.52"	"41"	0.4	0.190102923714047	0.249277328765278	1.0006807076646	0.8	0.000260989050319413	"core"
"20120500_P13_5"	"42"	0.4	0.190405424623783	0.249673990832619	1.00159124806619	0.8	0.000584462689902096	"core"
"20150700_P15_4"	"43"	0.4	0.199849809490713	0.262058182435063	1.0496014485175	0.8	0.0154659458254045	"core"
"20120500_P32_6"	"44"	0.4	0.207478186297918	0.272061086946808	1.03817054830648	0.8	0.00992846199116406	"core"
"20150700_P15_11"	"45"	0.4	0.214507703464224	0.281278721412873	1.03388075292027	0.8	0.00866925985249979	"core"
"20150700_P15_5"	"46"	0.4	0.219132356281954	0.287342915894198	1.02155937872181	0.8	0.00587524362044942	"core"
"Palsa.None.R2.T0.JGI.BFC.metaspades_bin.152_78.26_8.29"	"47"	0.4	0.22028736549037	0.288857451307691	1.0052708291373	0.8	0.00140312970165961	"core"
"20120800_P1D_1"	"48"	0.4	0.222375376477148	0.291595409204643	1.00947857804795	0.8	0.00256874528307933	"core"
"20110600_S1D_17"	"49"	0.4	0.223304742282318	0.292814063925109	1.00417926579774	0.8	0.00158909605230265	"core"
"20130700_P1Y_12"	"50"	0.4	0.231027334004168	0.302940510157273	1.03458319623184	0.8	0.0100151620315476	"core"
"20120700_P1M_6"	"51"	0.4	0.237369750257032	0.311257165948478	1.02745309891664	0.8	0.0106364119845662	"core"
"20160700_P15_18"	"52"	0.4	0.248310903833103	0.325604033864913	1.04609329353982	0.8	0.0147760796990368	"core"
"20150700_P11_4"	"53"	0.4	0.278409546518162	0.365071650150911	1.12121353601649	0.8	0.0347307191086053	"core"
"20120600_P3M_11"	"54"	0.4	0.282358486316792	0.370249798625566	1.0141839238202	0.8	0.00604812454519167	"core"
"20120700_P3D_33"	"55"	0.4	0.283711107997856	0.372023458456242	1.00479044104078	0.8	0.00190246700135117	"core"
"20170700_P31_1"	"56"	0.4	0.296255432853043	0.388472525782363	1.04421513469709	0.8	0.0172302357475164	"core"
"20160700_P15_2"	"57"	0.4	0.296849681445173	0.389251749472218	1.00200586563563	0.8	0.000778663458941051	"core"
"20150700_P15_13"	"58"	0.4	0.300038560430834	0.393433248734675	1.01074240325991	0.8	0.00367913354636038	"core"
"20150700_P14_6"	"59"	0.4	0.302998530569249	0.397314585407008	1.00986529909411	0.8	0.00317991465287886	"core"
"20150700_P21_1"	"60"	0.4	0.30514623036898	0.40013081178905	1.00708815252568	0.8	0.00418676295850262	"core"
"Palsa.Labelled.R1.T1.F2.trimmomatic.megahit_bin.16_70.72_6.45"	"61"	0.4	0.305364068763312	0.400416457964189	1.0007138819774	0.8	0.000373307504998652	"core"
"20160700_P15_17"	"62"	0.4	0.306120051274467	0.401407759398655	1.00247567604865	0.8	0.00126700884934031	"core"
"20120700_P2D_11"	"63"	0.4	0.316049554519959	0.414428074902721	1.03243663132863	0.8	0.0167214691503589	"core"
"20150700_P23_7"	"64"	0.4	0.321759084370772	0.421914842185991	1.01806529947332	0.8	0.00756118612893189	"core"
"Palsa.None.R2.T0.JGI.BFC.metaspades_bin.298_98.43_2.66"	"65"	0.4	0.32245161170464	0.422822936393649	1.00215231633699	0.8	0.00100385753211339	"core"
"3300036901_8"	"66"	0.4	0.32447668616894	0.425478367163198	1.00628024295985	0.8	0.0025419533175663	"core"
"20120500_P24_7"	"67"	0.4	0.327444147746065	0.429369527176455	1.00914537685946	0.8	0.00369803827112885	"core"
"PMOO01"	"68"	0.35	0.328082752844728	0.430206914471823	1.00195027183432	0.7	0.000813250714760594	"core"
