"OTU_ID"	"rank"	"raw_rank"	"MeanBC"	"proportionBC"	"IncreaseBC"	"OccupancyProp"	"AverageRelativeAbundance"	"CoreStatus"
"20120800_E3X_29"	"1"	1	0.000518384807037689	0.000910798699589647	0	1	0.000847344332137806	"core"
"3300037090_15"	"2"	1	0.00196899672326004	0.00345951430422831	3.79833030700083	1	0.00189918237713766	"core"
"PLGY01"	"3"	1	0.00425382486757927	0.00747394233988731	2.1604022075447	1	0.00393700970249264	"core"
"PMEE01"	"4"	1	0.0146814359883465	0.0257951865578546	3.45134941972853	1	0.024841590494051	"core"
"PMNG01"	"5"	1	0.0161283429459515	0.0283373925745484	1.0985535038094	1	0.00346220874777214	"core"
"3300037104_19"	"6"	1	0.0178724488822793	0.0314017752439241	1.10813918963483	1	0.00544203703176001	"core"
"20120700_S1X_2"	"7"	1	0.0331982570478817	0.0583291194829618	1.85751025315831	1	0.0236531294262456	"core"
"20110800_E3D_9"	"8"	1	0.0405835068102552	0.0713049547859927	1.22245896077381	1	0.0160575271435099	"core"
"20120600_E2D_24"	"9"	1	0.0418556924576214	0.073540176608714	1.03134735628723	1	0.00262581898176867	"core"
"20120600_E1D_9"	"10"	1	0.0423892423360052	0.074477620239007	1.01274736713349	1	0.00176485835113931	"core"
"20110800_E2D_31"	"11"	1	0.0428963094103527	0.0753685337566304	1.0119621641342	1	0.000841366007287596	"core"
"20100900_E3D_12"	"12"	1	0.046929854149455	0.0824554453582736	1.09403011108757	1	0.00789033817572717	"core"
"PMBT01"	"13"	1	0.0491267906204427	0.086315448301437	1.04681319622241	1	0.00680311860775441	"core"
"20120800_E1D_15"	"14"	1	0.0541012594610795	0.095055557366539	1.10125776135205	1	0.00605692989062993	"core"
"20130700_C2X_6"	"15"	1	0.0548041254976634	0.0962904883741905	1.01299167604572	1	0.001356250195805	"core"
"20170700_S34_36"	"16"	1	0.0549403289055221	0.0965297968667875	1.00248527654847	1	0.000585206382579338	"core"
"20130700_S2Y_8"	"17"	1	0.0554051943681248	0.0973465624298878	1.00846127920716	1	0.00155400404490188	"core"
"PMZK01"	"18"	1	0.0560732166022994	0.0985202731056694	1.01205703259041	1	0.00153676804940607	"core"
