Habitat__,genome,tpm
Bog,20111000_P1D_6,0.9873982684377395
Bog,Fen.Labelled.R3.T2.F4.trimmomatic.metaspades_bin.48_70.31_1.37,0.9773665958374281
Bog,PLXM01,0.9745107554965311
Bog,20120700_P3D_136,0.9704972878787572
Bog,20111000_P2D_12,0.9681504521758006
Bog,PMCS01,0.9620518132894202
Bog,20150700_P21_2,0.9590244752653614
Bog,20120500_P36_3,0.9571684304330907
Bog,20120500_P37_6,0.9554057962594931
Bog,20120700_P3D_17,0.9511898869231603
Bog,3300037549_13,0.9505890134765302
Bog,20120800_E1X_5,0.947766695362635
Bog,PMBF01,0.9414188907989509
Bog,20111000_P1M_8,0.9362158409352549
Bog,Fen.Unlabelled.R2.T3.F1.JGI.BFC.metaspades_bin.57_85.17_9.86,0.9306415068604732
Bog,20111000_P1M_7,0.921224340365429
Bog,20120500_P39_7,0.9174234624000188
Bog,20120500_P19_4,0.9171110042113745
Bog,20111000_P3M_35,0.9170704659572383
Bog,PMZX01,0.910676385253619
Bog,PLZO01,0.9104921971423142
Bog,20120500_P23_1,0.9072769356238799
Bog,Fen.Unlabelled.R1.T2.F3.JGI.BFC.metaspades_bin.11_98.90_0.00,0.904818290115015
Bog,Fen.Unlabelled.R4.T3.F4.trimmomatic.megahit_bin.1_91.07_1.12,0.9045756153431529
Bog,PMBI01,0.9039728954145313
Bog,20120800_E2D_13,0.8969589557014362
Bog,20110800_E1S_5,0.8937005939439546
Bog,20111000_P1D_14,0.8867827704763594
Bog,Palsa.Unlabelled.R1.T2.F2.JGI.BFC.metaspades_bin.21_98.78_0.86,0.8844984517411661
Bog,20111000_P3M_36,0.8795331637779374
Bog,20120600_E3D_49,0.8697132978685721
Bog,20120700_P3D_79,0.8671498187225563
Bog,20120800_E1X_8,0.8668621495658945
Bog,3300037090_15,0.8656493994652734
Bog,20110800_P2D_12,0.8599087025401376
Bog,Palsa.Labelled.R1.T3.F1.trimmomatic.metaspades_bin.59_73.01_2.17,0.8575514255273078
Bog,20111000_P1M_1,0.8531521888397415
Bog,20120500_P17_6,0.8522131398657317
Bog,Fen.Unlabelled.R2.T3.F4.JGI.BFC.metaspades_bin.7_85.11_2.41,0.8520228096449566
Bog,20130700_E1Z_4,0.8471741052707435
Bog,20111000_P3M_46,0.8452846638666559
Bog,Palsa.Labelled.R1.T2.F3.JGI.BFC.metaspades_bin.25_97.16_1.95,0.8414331463540462
Bog,20120800_E2X_16,0.8404899746701022
Bog,3300023254_4,0.8349719974087638
Bog,20110800_E3D_36,0.8342437256263965
Bog,20110600_P1M_21,0.8313376677955362
Bog,Fen.Unlabelled.R1.T1.F4.trimmomatic.metaspades_bin.21_75.31_0.26,0.8273829979749623
Bog,PMBQ01,0.8241261173922136
Bog,20110700_P2S_6,0.819818695423653
Bog,20110800_E2S_11,0.8150132700870799
Bog,20130700_C1M_6,0.8138386262974378
Bog,20120700_P3D_31,0.8030161902876354
Bog,20120600_P3D_3,0.794521449092264
Bog,20120700_P3D_85,0.7913809809453406
Bog,20110600_P1M_4,0.7862577235519824
Bog,20120500_P19_12,0.7841328286912779
Bog,20120500_P13_9,0.7834756816045387
Bog,Fen.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.2_97.58_0.54,0.7821505926476475
Bog,20120600_E3D_25,0.7735320663471211
Bog,20120600_E1D_51,0.7734638586766012
Bog,20120700_P3D_47,0.7667333160506878
Bog,Fen.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.59_95.75_1.35,0.7631813635016921
Bog,20111000_P3M_40,0.7612393364998752
Bog,20110800_P1D_3,0.7603254886010248
Bog,20110600_P1D_12,0.7590798558125418
Bog,PMNO01,0.752518360305094
Bog,20120600_E3D_8,0.7502948799258095
Bog,3300031726_16,0.7488608619224798
Bog,20120800_P1D_3,0.7436227076530487
Bog,Fen.Labelled.R2.T3.F3.trimmomatic.megahit_bin.100_86.89_0.00,0.7236551208966541
Bog,20110800_P1D_21,0.7106969739389923
Bog,20120800_E3S_17,0.7007119738911103
Bog,20111000_P3M_28,0.6934230682286664
Bog,3300037104_11,0.6911470429195594
Bog,20130700_C2M_20,0.688698948984922
Bog,Palsa.Unlabelled.R1.T3.F3.JGI.BFC.metaspades_bin.65_90.18_2.07,0.6870310034338383
Bog,Fen.Unlabelled.R1.T3.F1.trimmomatic.metaspades_bin.22_95.50_1.32,0.6858068052365195
Bog,20120500_P37_4,0.6808137256480025
Bog,PLCN01,0.6761286207458037
Bog,PLYZ01,0.6751557628842242
Bog,Fen.Unlabelled.R3.T3.F4.trimmomatic.metaspades_bin.1_78.97_1.10,0.6708456135616996
Bog,PMCE01,0.6672372243377115
Bog,PMCC01,0.6670172110543934
Bog,20130700_E2Y_3,0.6600093613026227
Bog,20110800_E2D_20,0.656266798074668
Bog,20120600_E3D_37,0.652561412145116
Bog,20120500_P32_7,0.6519719186080692
Bog,20120500_P28_9,0.6502495997532323
Bog,20120800_E3X_14,0.647821433914605
Bog,20111000_P3M_37,0.6473895691610536
Bog,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.111_74.07_0.31,0.6420560132837777
Bog,20120800_E1D_12,0.6400907551509063
Bog,Palsa.Labelled.R1.T3.F1.JGI.BFC.metaspades_bin.45_99.51_0.25,0.6398328617483342
Bog,3300037076_10,0.6397323855445246
Bog,20120700_P3D_100,0.6378851992430932
Bog,20110800_E3D_38,0.6355820909435103
Bog,20120800_E3S_10,0.6332901056361393
Bog,PMJR01,0.6298067359621374
Bog,Bog.Unlabelled.R1.T3.F1.trimmomatic.metaspades_bin.76_83.76_7.26,0.6182784417669529
Bog,20110800_P1M_5,0.6060549953049221
Bog,20120600_E2D_12,0.6051062601886372
Bog,20130700_E3Z_10,0.6047342822958734
Bog,Fen.Labelled.R2.T3.F4.JGI.BFC.metaspades_bin.20_97.80_0.55,0.6039975581256353
Bog,20110800_P1M_19,0.6029447041016742
Bog,20120700_P3D_89,0.5968676682581227
Bog,Fen.Labelled.R3.T2.F4.JGI.BFC.metaspades_bin.21_76.66_1.58,0.5958602717277103
Bog,20111000_P3M_45,0.59387649949099
Bog,20130700_C1D_16,0.5931237068297975
Bog,20120600_E3D_41,0.5878939884695293
Bog,20110800_E3D_13,0.585882136873229
Bog,3300037222_12,0.5854064231553915
Bog,PLJD01,0.5821126104063659
Bog,20120500_P13_10,0.5815130384859156
Bog,Fen.Unlabelled.R1.T2.F1.JGI.BFC.metaspades_bin.79_78.95_1.72,0.5806723756310888
Bog,20120600_E2D_7,0.5805899248879655
Bog,20120600_E3D_50,0.5805337833824696
Bog,20120600_E2D_38,0.5717943746371007
Bog,20110600_P1M_6,0.5692382112357379
Bog,20110800_E2D_26,0.5604815492869129
Bog,Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.309_94.54_1.23,0.5581199790452369
Bog,20110800_E2D_32,0.5575836019714094
Bog,20140700_E15_1,0.5547599442138305
Bog,20120700_P3D_65,0.5537905738329553
Bog,20130700_C1D_10,0.5516861006287003
Bog,20120700_P3D_44,0.5496062609341118
Bog,20120700_P3D_135,0.5488165539933432
Bog,PMBX01,0.547322156249537
Bog,20120700_P3D_72,0.5423331277624643
Bog,3300037156_10,0.5419363190135441
Bog,3300038458_11,0.5394268873000757
Bog,20110800_P1D_10,0.5392846824908628
Bog,3300037109_9,0.536697326745642
Bog,20120800_E1D_19,0.5314664056726018
Bog,20120700_P3D_55,0.5212533493785364
Bog,20120700_P3D_37,0.5185654875254443
Bog,Fen.Unlabelled.R3.T3.F4.trimmomatic.metaspades_bin.10_87.51_4.28,0.5145568685694489
Bog,Fen.Labelled.R2.T3.F3.trimmomatic.megahit_bin.35_81.52_0.00,0.5141791774562836
Bog,20110600_P1M_23,0.5111085367673147
Bog,20120600_E3D_14,0.5100011858872002
Bog,20130700_C1X_17,0.5098769615916565
Bog,3300036886_17,0.5008236871957776
Bog,20120800_E3X_18,0.49877754514561173
Bog,PMDX01,0.492647007336691
Bog,20100900_E1D_13,0.49070213610382124
Bog,20130700_E3X_9,0.488978311019159
Bog,Fen.Unlabelled.R1.T3.F1.trimmomatic.metaspades_bin.92_75.18_3.17,0.4860374652188831
Bog,3300037316_10,0.4789573882892657
Bog,20120600_E2D_9,0.4714718733256946
Bog,20120500_P19_1,0.46726660875759773
Bog,PKWM01,0.4668107392527266
Bog,20120600_E3D_42,0.4646104693086467
Bog,PMBR01,0.4609322688539354
Bog,20111000_P1D_11,0.45887101894435595
Bog,PNAG01,0.4585040788466029
Bog,20120800_E3X_15,0.4580739462377187
Bog,20120700_P3S_3,0.4542238358285628
Bog,20120700_P3D_2,0.4541073616996658
Bog,Fen.Unlabelled.R1.T3.F1.trimmomatic.metaspades_bin.40_85.32_3.49,0.4499397645502722
Bog,20110800_E3D_5,0.4487036295887925
Bog,3300037104_17,0.4461147038689554
Bog,20110800_E2S_1,0.4454843478933565
Bog,20120700_P3D_110,0.44154162132212843
Bog,PMCY01,0.4387208649374693
Bog,3300037076_25,0.43752237126120314
Bog,20110800_E3D_22,0.43663082177074436
Bog,PMCN01,0.4363706899816724
Bog,3300037089_15,0.4349704300915244
Bog,3300037129_8,0.4343741043914759
Bog,20111000_P2D_6,0.43006794181418745
Bog,20120700_P3D_13,0.42985384302816226
Bog,20110700_P2D_2,0.42435298015062994
Bog,20110800_E1D_3,0.42160396230203995
Bog,20120700_P2D_10,0.41879679250041674
Bog,20130700_E1Y_5,0.418392199434468
Bog,3300037105_13,0.4182062674120349
Bog,20110800_P2D_17,0.41597773639943725
Bog,20120600_E1D_17,0.4136195956181528
Bog,PMDT01,0.4128568727018323
Bog,20140700_E15_2,0.4095241925682366
Bog,20111000_P1M_10,0.4092101833959235
Bog,Fen.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.1_80.98_2.08,0.4090751716638103
Bog,3300037076_11,0.40770554210621485
Bog,20120600_E1D_5,0.4074575590740143
Bog,PMCM01,0.4038984459164643
Bog,20110800_E1D_4,0.40170674053905286
Bog,PMCG01,0.4003503001806125
Bog,20110800_E1D_2,0.39984137393341895
Bog,20110800_E3D_10,0.39786595516552786
Bog,20110600_P1M_13,0.3948106101717555
Bog,20110700_P1D_6,0.39473859402009265
Bog,20120600_E3D_18,0.39450182122380706
Bog,3300037104_22,0.3929754408079743
Bog,20120600_E2D_57,0.38876631174502174
Bog,Fen.Unlabelled.R1.T2.F1.JGI.BFC.metaspades_bin.29_98.61_0.00,0.3881768995063838
Bog,Palsa.Unlabelled.R1.T3.F1.trimmomatic.megahit_bin.105_88.08_0.00,0.3877500482704821
Bog,PLXB01,0.38524105722311636
Bog,PLUL01,0.3843554256249864
Bog,20111000_P3M_22,0.37550686701454833
Bog,PLYD01,0.37169349179274375
Bog,20120700_P3D_123,0.37039493554359676
Bog,20120600_E3D_48,0.3698589694936778
Bog,20120600_E1D_48,0.3686350855303561
Bog,20120500_P28_14,0.3670210471250875
Bog,PLWQ01,0.3658088417531682
Bog,20120800_E2D_20,0.36576760664835223
Bog,Fen.Unlabelled.R2.T1.F3.trimmomatic.megahit_bin.38_73.55_6.79,0.3604447723426311
Bog,Fen.Labelled.R2.T3.F4.JGI.BFC.metaspades_bin.21_97.74_0.00,0.35886645325558636
Bog,20130700_C2M_3,0.3572560721335594
Bog,PLND01,0.35702395377244733
Bog,PKXF01,0.3560620030754752
Bog,20120700_P3D_108,0.3519613511999581
Bog,PMKN01,0.34897249468805913
Bog,20130700_E2M_2,0.3483159508829108
Bog,20170700_P24_4,0.34641856746283645
Bog,20130700_E3Z_4,0.34588174772577046
Bog,PMBM01,0.3458776391277493
Bog,20100900_E3D_12,0.3431662759442003
Bog,20130700_C1D_19,0.3428787523339488
Bog,Fen.Labelled.R3.T1.F2.JGI.BFC.metaspades_bin.3_94.09_1.88,0.34229995533040514
Bog,20120500_P24_7,0.3420240808025412
Bog,20130700_C2Y_6,0.34025136873400946
Bog,20120800_E1X_3,0.33965037919855257
Bog,20110800_E3D_1,0.3392072824143124
Bog,20120700_P3D_10,0.3377889528453319
Bog,PLMA01,0.3369144278645857
Bog,20110800_P1D_16,0.3355568475797112
Bog,20110800_E2S_4,0.33458448126558654
Bog,20120800_E3X_22,0.32973752451759886
Bog,Fen.Unlabelled.R1.T3.F2.trimmomatic.metaspades_bin.9_83.06_0.83,0.329403724080294
Bog,20120500_P36_8,0.3228831878646525
Bog,20130700_E2X_2,0.32224296849130885
Bog,20120600_E1D_30,0.32140360703268045
Bog,PMDM01,0.32079110572519254
Bog,20120800_E2X_21,0.3177619012004835
Bog,20120600_E2D_41,0.31378163641105994
Bog,Fen.Unlabelled.R2.T3.F1.JGI.BFC.metaspades_bin.5_78.34_3.47,0.30630205654477094
Bog,20130700_E3Z_8,0.3043592723025293
Bog,20130700_E3Z_1,0.3039900754391643
Bog,PMBB01,0.30271635418589043
Bog,Fen.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.47_85.60_2.42,0.3026419723564076
Bog,20111000_P3M_21,0.29996840028120847
Bog,20120800_E2D_18,0.29892563403287875
Bog,20120600_E1D_32,0.29350380061404063
Bog,20120800_E3D_7,0.2920697906231932
Bog,PLLP01,0.29125676420245267
Bog,20110800_E2D_18,0.28483194333686307
Bog,3300038461_4,0.28442908068039724
Bog,20130700_C2M_13,0.27616995804018324
Bog,20110800_E1D_5,0.2690770342071257
Bog,20130700_C2M_16,0.25968949909826733
Bog,Fen.Labelled.R3.T2.F2.JGI.BFC.metaspades_bin.29_70.49_8.96,0.25801519605140216
Bog,20130700_C2X_12,0.2531951553177329
Bog,Fen.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.3_98.45_1.59,0.2525700090424547
Bog,3300037076_20,0.2516244907227797
Bog,PLYR01,0.2446962959871175
Bog,20120600_E1D_52,0.24116000485691733
Bog,Fen.Unlabelled.R1.T2.F1.JGI.BFC.metaspades_bin.10_78.91_3.92,0.24068533004130951
Bog,Palsa.Labelled.R2.T2.F1.trimmomatic.metaspades_bin.77_97.04_0.57,0.24056143857472304
Bog,Fen.Unlabelled.R2.T1.F1.JGI.BFC.metaspades_bin.11_89.30_5.73,0.23929515816292135
Bog,Fen.Labelled.R3.T2.F4.JGI.BFC.metaspades_bin.9_70.09_1.38,0.23674069778780082
Bog,20120800_E2D_10,0.23651334235798446
Bog,Fen.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.57_91.40_0.54,0.23259413746679894
Bog,20110800_E3S_2,0.2322370042508018
Bog,20120600_E2D_36,0.23143349991398932
Bog,PNAZ01,0.22974563299803952
Bog,PMDK01,0.2290625287094747
Bog,20140700_E15_14,0.22494142409753187
Bog,PMBG01,0.22228564320366775
Bog,20120800_E2X_3,0.22212214868673952
Bog,3300026368_2,0.22184027724015928
Bog,Fen.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.91_92.88_0.54,0.220776855208516
Bog,PLXF01,0.2198852803297765
Bog,3300037233_9,0.21948612372506932
Bog,PKWS01,0.21942887643745032
Bog,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.157_84.48_2.02,0.2187901950618354
Bog,20110800_E3D_15,0.21810285205234406
Bog,PLNT01,0.21669561724022113
Bog,20120700_E1X_4,0.21536237511986533
Bog,Fen.Unlabelled.R2.T3.F2.trimmomatic.metaspades_bin.22_97.12_0.14,0.2142462514812017
Bog,3300037089_14,0.21391372033909717
Bog,20120500_P33_4,0.21297653012561862
Bog,3300037225_15,0.21210844842362156
Bog,20120700_P3D_120,0.21178264255865997
Bog,20120600_E2D_2,0.2104027802466822
Bog,PMXQ01,0.20877395141822325
Bog,PMJF01,0.20873832748679572
Bog,20120500_P28_3,0.20767725454682612
Bog,Fen.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.11_96.90_2.95,0.20452166090104762
Bog,20120500_P19_10,0.20369601160066134
Bog,PLLE01,0.202157361138985
Bog,3300028857_5,0.20119670777384502
Bog,20110800_E2D_35,0.19638671165974483
Bog,20110800_E1D_1,0.19504756011232352
Bog,PLXI01,0.18141582502170064
Bog,Fen.Labelled.R2.T3.F4.trimmomatic.metaspades_bin.66_88.51_0.00,0.17645313976357574
Bog,PMNP01,0.17583947889652068
Bog,20120800_E3X_6,0.17554469195280836
Bog,Palsa.Labelled.R1.T3.F2.trimmomatic.megahit_bin.30_87.36_0.57,0.17382153246311968
Bog,Fen.Labelled.R2.T3.F3.trimmomatic.megahit_bin.61_79.72_3.54,0.17137636613319715
Bog,PMJT01,0.1711771601625482
Bog,20120600_E2D_16,0.1705196656463298
Bog,PLBN01,0.16477718340945352
Bog,20120700_E3M_5,0.16421594696138841
Bog,Fen.Labelled.R3.T2.F2.trimmomatic.megahit_bin.3_95.51_0.77,0.16241956519081288
Bog,PMZI01,0.16002717659855695
Bog,PLYC01,0.15881502942286516
Bog,3300023254_8,0.15685880470503027
Bog,Fen.Labelled.R3.T1.F2.JGI.BFC.metaspades_bin.26_80.66_5.49,0.15243745204209197
Bog,20120500_P36_7,0.1505510523388191
Bog,20110800_E3D_40,0.14776206192533559
Bog,PMDG01,0.14536261487210908
Bog,3300038461_13,0.14315467649760397
Bog,3300037076_21,0.14047647669270874
Bog,20130700_C1X_8,0.1357866431743552
Bog,Fen.Labelled.R1.T1.F2.trimmomatic.metaspades_bin.20_82.87_0.54,0.13548730678328103
Bog,20130700_E1Y_3,0.1337771823587686
Bog,20111000_P3M_43,0.13360617939628633
Bog,Fen.Labelled.R2.T2.F2.trimmomatic.metaspades_bin.24_70.69_0.16,0.1329208772029688
Bog,3300036884_16,0.1255270663854772
Bog,Palsa.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.83_93.90_0.00,0.12304326282330326
Bog,Fen.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.52_86.45_5.80,0.1212109554824943
Bog,20130700_C1X_10,0.11864700810489479
Bog,20120500_P19_7,0.11656571655794598
Bog,Fen.Unlabelled.R2.T1.F1.trimmomatic.megahit_bin.14_96.98_1.02,0.11481649062945469
Bog,20110800_E3D_30,0.11429087091878368
Bog,20111000_P3M_41,0.10964813706795314
Bog,PLLH01,0.10757134268584384
Bog,Fen.Unlabelled.R1.T3.F1.JGI.BFC.metaspades_bin.65_97.77_0.74,0.10643599919973483
Bog,20120800_E3X_26,0.10409829054702961
Bog,Fen.Unlabelled.R1.T3.F1.trimmomatic.metaspades_bin.55_85.86_0.54,0.10373038108790553
Bog,PMCA01,0.10290889974503434
Bog,PMBU01,0.1014508781177245
Bog,Fen.Labelled.R1.T2.F3.trimmomatic.metaspades_bin.30_79.47_0.07,0.1013591672877912
Bog,20120600_E2D_8,0.10005152963926907
Bog,3300028776_13,0.09668126786216827
Bog,3300036913_19,0.09354711360772922
Bog,20120800_E1X_12,0.09059773455259769
Bog,Palsa.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.98_94.19_0.58,0.08457565260074902
Bog,20110800_E2D_12,0.08221123151187823
Bog,20170700_E15_8,0.0803926914745835
Bog,20120800_E1X_20,0.079868943841004
Bog,Fen.Unlabelled.R2.T3.F2.trimmomatic.metaspades_bin.10_87.59_0.24,0.07825146237649015
Bog,PLNR01,0.07688312700134861
Bog,Fen.Unlabelled.R3.T2.F1.trimmomatic.metaspades_bin.62_76.88_1.72,0.07677592811272237
Bog,Fen.Unlabelled.R3.T2.F2.trimmomatic.metaspades_bin.37_93.26_0.00,0.07468979852216828
Bog,20120800_E1X_21,0.07323950737038482
Bog,20140700_E15_7,0.07225917487107776
Bog,Fen.Unlabelled.R1.T3.F1.trimmomatic.metaspades_bin.87_96.22_0.54,0.06667980424850387
Bog,PLZJ01,0.06511031523046563
Bog,Bog.Unlabelled.R1.T3.F1.trimmomatic.metaspades_bin.57_95.24_1.10,0.0647981477754335
Bog,20110800_E3D_28,0.06371360340418873
Bog,PLYN01,0.06284779000695256
Bog,Fen.Unlabelled.R2.T1.F1.trimmomatic.metaspades_bin.11_81.20_0.61,0.056202026170545046
Bog,PMIU01,0.05551364973007629
Bog,20120800_E2X_13,0.054578476592308973
Bog,Fen.Unlabelled.R1.T3.F2.JGI.BFC.metaspades_bin.1_98.39_0.54,0.05416585031375211
Bog,3300037104_21,0.05221797798087879
Bog,3300028795_9,0.052037235621762205
Bog,20130700_C2D_7,0.050510610723120644
Bog,3300037136_8,0.05012735502840941
Bog,PLXJ01,0.04851205377217842
Bog,Fen.Unlabelled.R1.T2.F1.JGI.BFC.metaspades_bin.80_90.94_1.07,0.04788399165468857
Bog,20130700_C1D_1,0.047795503051321374
Bog,Fen.Unlabelled.R1.T3.F1.JGI.BFC.metaspades_bin.49_93.05_1.83,0.047526881040785555
Bog,Fen.Unlabelled.R1.T2.F1.trimmomatic.metaspades_bin.52_100.00_0.46,0.0438150548016886
Bog,20130700_C2X_3,0.04270246476214153
Bog,3300028731_7,0.04155133908638962
Bog,Fen.Labelled.R1.T2.F3.trimmomatic.megahit_bin.4_83.95_1.23,0.03989890620294714
Bog,3300037132_15,0.03719285059305033
Bog,20110600_P1M_11,0.036853602251919526
Bog,20130700_C1X_5,0.03658143437748131
Bog,Fen.Unlabelled.R3.T2.F1.trimmomatic.metaspades_bin.67_78.91_1.19,0.036519746418387705
Bog,Fen.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.31_81.88_4.50,0.03626905421590333
Bog,PKYU01,0.036089838516166574
Bog,Fen.Unlabelled.R2.T3.F2.trimmomatic.metaspades_bin.23_78.59_2.20,0.03493146527412201
Bog,20120800_E2X_11,0.034324309610156416
Bog,Fen.Unlabelled.R1.T2.F1.JGI.BFC.metaspades_bin.83_76.02_7.93,0.03415409026367274
Bog,3300037076_33,0.03177781532307415
Bog,20140700_E15_15,0.03015876262418821
Bog,Fen.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.39_71.68_0.00,0.03014497692024283
Bog,20110800_E3D_26,0.027886972983786118
Bog,3300038461_16,0.02333925422679051
Bog,3300037226_12,0.02315655987405775
Bog,20120800_E2D_3,0.022672715338628892
Bog,Fen.Unlabelled.R2.T1.F1.trimmomatic.metaspades_bin.34_86.94_0.54,0.01954273892827334
Bog,20130700_C1Y_7,0.01945362016366439
Bog,20120800_E2D_4,0.019393980081363744
Bog,Fen.Unlabelled.R1.T3.F1.trimmomatic.metaspades_bin.99_86.69_1.22,0.01850600133534954
Bog,Fen.Unlabelled.R2.T3.F2.trimmomatic.metaspades_bin.59_77.43_0.10,0.017815622484296117
Bog,20120700_P3D_8,0.017605757556656044
Bog,Fen.Labelled.R2.T3.F1.JGI.BFC.metaspades_bin.27_86.00_4.84,0.01715398092042862
Bog,Fen.Labelled.R2.T1.F2.JGI.BFC.metaspades_bin.6_87.76_3.48,0.015619167069770882
Bog,20120800_E3D_5,0.015452244076661067
Bog,20120800_E2D_22,0.012393258408555397
Bog,Fen.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.27_99.16_2.15,0.0122881870604373
Bog,PLYL01,0.012126108424655956
Bog,3300037076_30,0.011084537635356414
Bog,Fen.Unlabelled.R2.T3.F1.JGI.BFC.metaspades_bin.6_76.17_2.25,0.010461911734283418
Bog,Fen.Unlabelled.R1.T3.F1.trimmomatic.metaspades_bin.81_70.78_1.12,0.009777339968970514
Bog,PMDZ01,0.0088348500856413
Bog,Fen.Labelled.R2.T2.F2.trimmomatic.metaspades_bin.13_78.28_1.12,0.008075272052296661
Bog,20120500_P19_9,0.006251727898128086
Bog,Fen.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.54_72.13_0.00,0.006064544429023286
Bog,Fen.Labelled.R1.T3.F2.trimmomatic.metaspades_bin.16_71.22_0.00,0.00410645597735891
Bog,Fen.Unlabelled.R1.T3.F1.trimmomatic.metaspades_bin.26_71.72_1.72,0.0036646462671036497
Bog,Fen.Unlabelled.R2.T3.F1.trimmomatic.metaspades_bin.37_73.98_5.96,0.002866705034750953
Bog,PLYP01,0.002802253807410558
Bog,Fen.Unlabelled.R3.T2.F1.trimmomatic.metaspades_bin.61_70.90_1.88,3.2236923022097236e-4
Bog,20111000_P3M_12,0
Bog,Fen.Unlabelled.R1.T3.F1.trimmomatic.metaspades_bin.62_83.80_1.99,0
Fen,3300037104_19,75765.82995030175
Fen,PMNG01,70564.38024069922
Fen,PMEE01,55302.32624961677
Fen,20120700_E3M_2,38941.80136586693
Fen,PMZK01,31881.912669637088
Fen,20130700_C2X_5,31659.907958380707
Fen,20120800_E1D_15,22167.10172438713
Fen,20130700_C1D_8,19370.96280277976
Fen,20160700_E33_2,16493.308251158287
Fen,Fen.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.38_80.01_9.95,15328.447771404064
Fen,20110800_E3D_16,15151.503007425721
Fen,20170700_S35_8,13753.416741729456
Fen,20120600_E3D_29,12949.679215966282
Fen,3300036929_5,12030.81493800614
Fen,PMDS01,11467.95366340046
Fen,PMCB01,11323.853428763809
Fen,PLGY01,9934.224508985584
Fen,20120700_E2D_6,9742.782140215988
Fen,20130700_E2M_4,9330.019124372424
Fen,PMEC01,8744.57831935706
Fen,20150700_E34_11,8560.319354213972
Fen,20120700_S1X_15,8395.852333853147
Fen,PMAZ01,8348.750325482386
Fen,20111000_E3D_3,8212.440561997064
Fen,PMMV01,7912.129358999487
Fen,20100900_E1D_4,7753.111086882608
Fen,20120800_E3S_15,7576.647751478251
Fen,20110700_E1D_5,7175.484155207807
Fen,20120600_E2D_27,7174.474656626122
Fen,20120600_E2D_15,6332.247534378242
Fen,20120600_E1D_16,6198.94553591293
Fen,20120600_E3D_36,6135.09398957515
Fen,20140700_E15_11,5985.645015466137
Fen,3300038519_6,5966.033668350188
Fen,20140700_E14_2,5806.940178798443
Fen,PMDB01,5557.718853782093
Fen,20110800_E3M_4,5400.360297900056
Fen,20120600_E3D_8,5248.88640702041
Fen,20130700_C1D_6,5190.738762861152
Fen,20120600_E3D_38,4812.7623972567135
Fen,PLNV01,4659.87210541879
Fen,3300037141_6,4380.562368653793
Fen,20150700_E35_2,4160.452123055809
Fen,20100900_E1D_8,4121.551501763247
Fen,PMKW01,4080.9489769884985
Fen,20120600_E3D_13,4039.2523394684567
Fen,20110700_S2D_21,3967.893158181445
Fen,20111000_E3D_9,3749.984021911453
Fen,Fen.Labelled.R3.T1.F1.trimmomatic.metaspades_bin.4_83.17_2.00,3644.4443478484136
Fen,20150700_E25_9,3616.4298562174713
Fen,3300037085_4,3579.775852407297
Fen,PMBI01,3539.300469841273
Fen,20110800_E1D_6,3495.357682683662
Fen,20120800_E1D_8,3493.599758925158
Fen,20110800_E3D_41,3391.5970740684616
Fen,20100900_E2D_7,3339.6609507158746
Fen,PMBV01,3308.620122904623
Fen,3300024238_3,3295.1359748935906
Fen,PMZI01,3118.9040281564835
Fen,PMBB01,3096.761924316333
Fen,PMBQ01,2971.2500831547636
Fen,20120600_E1D_38,2921.2824211056
Fen,20120600_E1D_31,2893.3238982321923
Fen,Fen.Unlabelled.R1.T2.F1.JGI.BFC.metaspades_bin.80_90.94_1.07,2813.89538034388
Fen,20160700_E13_6,2813.2535113359
Fen,20120800_E3S_6,2812.7215165871444
Fen,3300037365_14,2713.2310889971927
Fen,20120600_E1D_53,2695.760974225968
Fen,PMMQ01,2624.5534771548864
Fen,20130700_E1M_4,2620.1468415327477
Fen,3300038475_6,2599.287736498653
Fen,3300037062_11,2571.9066716135635
Fen,PMDY01,2567.1168704974384
Fen,PMCF01,2512.75634121878
Fen,20170700_S34_25,2481.0487904326064
Fen,20160700_E25_27,2469.859570565487
Fen,20120700_P3D_102,2469.029802316076
Fen,20110600_S1D_11,2356.5069501155454
Fen,20120800_E1X_14,2338.350797638141
Fen,20120600_E3D_17,2283.7627967038356
Fen,20120600_E3D_27,2281.4294866487517
Fen,20110800_E2S_11,2263.0234999796503
Fen,PNBO01,2239.137652594856
