298,14,0.5128
183,49,0.6312
115,49,0.706
44,49,0.7629
229,49,0.6595
404,49,0.7495
93,49,0.6443
308,49,0.6951
382,49,0.6388
276,49,0.5861
231,49,0.6355
112,49,0.6541
59,49,0.6915
75,49,0.6199
159,49,0.7126
218,49,0.7084
109,49,0.7367
359,49,0.6982
327,49,0.7645
259,49,0.69
406,49,0.6684
324,49,0.7293
34,49,0.6667
419,49,0.6595
264,49,0.6492
3,49,0.6259
371,49,0.744
312,49,0.6313
148,49,0.7127
27,49,0.6075
125,49,0.6262
5,49,0.6093
344,49,0.7749
407,49,0.65
240,183,0.8143
107,183,0.7836
44,183,0.7237
229,183,0.9517
404,183,0.9132
211,183,0.6655
190,183,0.7054
159,183,0.657
189,183,0.8569
109,183,0.7986
108,183,0.5301
315,183,0.6524
327,183,0.715
259,183,0.7165
34,183,0.6874
3,183,0.7277
312,183,0.738
225,183,0.7862
5,183,0.8265
353,183,0.649
344,183,0.859
289,377,0.603
59,377,0.5679
297,377,0.5809
27,377,0.5327
44,121,0.5839
308,121,0.5704
309,121,0.5207
231,121,0.5999
218,121,0.6025
359,121,0.5867
327,121,0.6135
259,121,0.5869
324,121,0.5867
34,121,0.5663
312,121,0.5344
125,121,0.5542
344,121,0.5702
310,121,0.4963
240,160,0.5875
317,160,0.5869
231,160,0.5871
137,160,0.6164
187,160,0.6254
343,160,0.6201
115,389,0.7042
93,389,0.6877
382,389,0.7559
276,389,0.6671
75,389,0.5759
218,389,0.7089
359,389,0.6964
259,389,0.6578
406,389,0.7067
418,389,0.6551
343,389,0.6486
419,389,0.6853
240,403,0.617
229,403,0.6022
404,403,0.6226
190,403,0.5593
189,403,0.6556
225,403,0.5937
326,45,0.5351
44,240,0.6913
229,240,0.8429
404,240,0.7829
308,240,0.6665
276,240,0.6119
309,240,0.66
85,240,0.7209
211,240,0.6515
231,240,0.7838
75,240,0.6349
190,240,0.7278
159,240,0.6651
189,240,0.9079
218,240,0.7071
109,240,0.7268
108,240,0.5684
359,240,0.72
327,240,0.7797
259,240,0.8415
187,240,0.686
81,240,0.8279
29,240,0.9057
343,240,0.7796
186,240,0.8193
