33,142,0.6061
346,142,0.6658
315,142,0.6557
54,142,0.6532
229,49,0.7467
404,49,0.8504
93,49,0.7696
84,49,0.6372
221,49,0.599
12,49,0.6704
112,49,0.7247
75,49,0.6541
134,49,0.644
159,49,0.6894
157,49,0.7274
218,49,0.7509
109,49,0.7367
327,49,0.6932
339,49,0.644
350,49,0.6544
371,49,0.7956
204,49,0.7309
148,49,0.6445
375,49,0.6443
5,49,0.7609
344,49,0.7037
240,183,0.9284
107,183,0.9228
44,183,0.9303
33,183,0.6921
289,183,0.9346
90,183,0.6983
74,183,0.7462
126,183,0.7424
85,183,0.7231
274,183,0.6455
211,183,0.6683
12,183,0.8646
25,183,0.9646
231,183,0.8339
59,183,0.8809
190,183,0.715
189,183,0.9516
218,183,0.8525
109,183,0.7445
359,183,0.8197
297,183,0.7858
315,183,0.7871
327,183,0.9086
259,183,0.9008
97,183,0.7328
324,183,0.8802
186,183,0.8809
34,183,0.8914
402,183,0.7391
264,183,0.7398
3,183,0.9579
371,183,0.8038
312,183,0.8344
26,183,0.7336
110,183,0.6906
27,183,0.8755
313,183,0.6824
225,183,0.6827
62,183,0.6402
353,183,0.7562
344,183,0.9282
310,183,0.5663
74,377,0.5942
12,377,0.5961
218,377,0.6441
109,377,0.6225
327,377,0.6288
371,377,0.6401
253,389,0.6021
220,389,0.5743
403,38,0.5657
56,38,0.5119
54,38,0.6136
97,403,0.6603
186,403,0.6923
54,403,0.6496
277,403,0.652
351,184,0.5134
250,184,0.5432
298,184,0.6456
153,184,0.5644
228,184,0.5311
352,184,0.5683
11,184,0.5502
140,184,0.5733
408,184,0.561
200,184,0.5256
368,184,0.6304
115,240,0.7795
107,240,0.801
44,240,0.9444
33,240,0.8223
289,240,0.9174
126,240,0.7146
85,240,0.7167
274,240,0.6403
346,240,0.7579
211,240,0.7778
12,240,0.721
25,240,0.9389
231,240,0.8214
59,240,0.968
190,240,0.7121
189,240,0.8971
218,240,0.8264
359,240,0.8576
297,240,0.828
315,240,0.9265
327,240,0.859
259,240,0.9397
324,240,0.7961
81,240,0.7385
186,240,0.9578
34,240,0.9094
277,240,0.7788
419,240,0.635
264,240,0.6889
3,240,0.8844
312,240,0.8108
26,240,0.7352
27,240,0.8398
62,240,0.6456
353,240,0.7429
344,240,0.8945
310,240,0.5602
44,115,0.7895
33,115,0.7861
289,115,0.8071
126,115,0.7795
25,115,0.825
231,115,0.7181
59,115,0.8836
75,115,0.6289
218,115,0.8964
109,115,0.7402
359,115,0.8148
297,115,0.7431
285,115,0.7481
327,115,0.8922
259,115,0.8975
339,115,0.6422
29,115,0.7442
343,115,0.8403
34,115,0.7112
264,115,0.7902
371,115,0.795
312,115,0.7666
26,115,0.6564
313,115,0.6871
344,115,0.8889
44,107,0.8112
417,107,0.707
289,107,0.8417
90,107,0.7289
74,107,0.6875
126,107,0.6748
274,107,0.6645
12,107,0.8075
25,107,0.8519
231,107,0.7993
190,107,0.7419
189,107,0.9175
218,107,0.7531
327,107,0.7945
97,107,0.802
324,107,0.8743
186,107,0.7814
34,107,0.7558
402,107,0.7481
114,107,0.7498
3,107,0.9339
371,107,0.7608
312,107,0.7455
110,107,0.6933
27,107,0.7981
125,107,0.6953
225,107,0.7218
62,107,0.6729
353,107,0.8272
344,107,0.8013
33,44,0.7755
289,44,0.8792
90,44,0.7491
74,44,0.6815
126,44,0.7423
211,44,0.6651
12,44,0.7514
25,44,0.9464
231,44,0.8786
59,44,0.9465
190,44,0.7335
189,44,0.933
218,44,0.8537
359,44,0.7943
297,44,0.7401
315,44,0.8246
327,44,0.9066
259,44,0.9058
97,44,0.6809
324,44,0.7407
186,44,0.8885
34,44,0.8204
277,44,0.7004
419,44,0.6026
264,44,0.6892
3,44,0.8836
371,44,0.7704
312,44,0.8307
26,44,0.6917
27,44,0.8061
353,44,0.7427
344,44,0.918
404,229,0.8612
93,229,0.7869
289,229,0.7912
74,229,0.8543
126,229,0.8227
221,229,0.6354
12,229,0.8226
25,229,0.8046
231,229,0.8195
112,229,0.809
189,229,0.7994
218,229,0.8798
109,229,0.8455
327,229,0.8843
350,229,0.6801
3,229,0.8031
371,229,0.9195
204,229,0.8593
312,229,0.7868
148,229,0.6368
313,229,0.7943
5,229,0.8697
344,229,0.8437
421,111,0.6777
430,111,0.621
320,351,0.5312
367,351,0.5467
298,351,0.5564
263,351,0.5185
6,351,0.5343
140,351,0.5319
408,351,0.605
368,351,0.5905
404,414,0.6672
93,414,0.6621
134,414,0.6106
159,414,0.67
157,414,0.6981
258,414,0.5565
375,414,0.6826
250,195,0.5169
130,195,0.5204
135,195,0.4967
368,195,0.5505
354,396,0.7024
421,396,0.6699
93,404,0.9138
84,404,0.6941
334,404,0.6009
43,404,0.6267
276,404,0.6043
74,404,0.7437
126,404,0.7668
221,404,0.6899
12,404,0.7974
231,404,0.7205
112,404,0.8758
75,404,0.7183
134,404,0.735
159,404,0.7431
157,404,0.856
218,404,0.8595
109,404,0.8848
285,404,0.7511
327,404,0.8302
339,404,0.7135
350,404,0.7966
343,404,0.8033
371,404,0.911
204,404,0.8437
312,404,0.7159
148,404,0.7617
321,404,0.708
375,404,0.7627
5,404,0.8816
344,404,0.8044
298,129,0.568
6,129,0.5707
368,129,0.5334
394,320,0.6502
250,320,0.6477
367,320,0.5755
298,320,0.6557
153,320,0.5636
356,320,0.5712
228,320,0.5314
282,320,0.5598
130,320,0.5997
296,320,0.5519
263,320,0.5361
352,320,0.5466
425,320,0.6119
260,320,0.5851
2,320,0.5493
11,320,0.5996
140,320,0.5677
287,320,0.506
408,320,0.6508
381,320,0.5982
368,320,0.728
367,394,0.6384
298,394,0.6782
263,394,0.6088
425,394,0.7667
11,394,0.6747
140,394,0.616
408,394,0.6509
368,394,0.7744
367,250,0.5664
298,250,0.7165
153,250,0.5441
282,250,0.5685
77,250,0.5643
130,250,0.6036
369,250,0.5469
318,250,0.4844
405,250,0.5089
352,250,0.6203
6,250,0.5852
425,250,0.6381
260,250,0.5757
2,250,0.56
420,250,0.5492
11,250,0.5918
140,250,0.5678
287,250,0.5514
408,250,0.6747
135,250,0.5531
411,250,0.5415
200,250,0.5259
381,250,0.6102
368,250,0.6763
84,93,0.6614
334,93,0.6022
126,93,0.6661
221,93,0.6586
118,93,0.5401
294,93,0.5803
112,93,0.8248
