168,250,0.5214
95,250,0.4122
98,250,0.3887
253,250,0.4325
327,250,0.4642
169,250,0.554
171,250,0.4753
272,250,0.4708
226,250,0.3844
317,250,0.4271
158,250,0.4463
103,250,0.439
233,250,0.5683
22,240,0.416
95,240,0.4565
326,240,0.4266
115,240,0.4481
200,240,0.4385
256,240,0.4301
251,240,0.4427
77,240,0.354
284,240,0.3628
119,333,0.3763
238,333,0.4161
182,148,0.4313
91,241,0.4059
155,46,0.4056
138,46,0.4548
182,46,0.5105
138,125,0.4334
4,125,0.4843
11,125,0.3702
194,81,0.5999
93,81,0.516
31,81,0.5528
189,81,0.4327
143,81,0.4528
290,81,0.5031
74,81,0.4953
121,230,0.6457
291,230,0.4854
191,230,0.5199
143,230,0.4798
92,230,0.5692
221,230,0.6112
45,230,0.5842
207,230,0.4694
74,230,0.6345
184,178,0.4561
204,178,0.5349
286,178,0.5132
253,178,0.4695
34,178,0.5302
177,178,0.4961
327,178,0.5125
169,178,0.4707
99,178,0.5092
88,178,0.4381
341,178,0.4759
97,178,0.4498
18,178,0.5721
272,178,0.4606
103,178,0.4424
233,178,0.4688
274,69,0.4533
191,69,0.4633
92,69,0.4915
104,69,0.6156
221,69,0.4964
45,69,0.5112
329,69,0.4742
91,69,0.5224
286,184,0.4994
253,184,0.4299
34,184,0.4298
177,184,0.4728
327,184,0.4719
88,184,0.4584
341,184,0.4255
18,184,0.5273
103,184,0.4374
85,194,0.5617
31,194,0.8012
113,194,0.4936
147,194,0.5176
41,194,0.4754
290,194,0.7157
74,194,0.568
235,194,0.5381
31,93,0.4976
189,93,0.4929
286,93,0.575
168,93,0.657
253,93,0.4479
177,93,0.6537
332,93,0.4694
59,93,0.4937
327,93,0.6344
169,93,0.5698
88,93,0.5374
285,93,0.4394
171,93,0.5402
143,93,0.5405
129,93,0.5042
18,93,0.5356
272,93,0.4728
158,93,0.4649
103,93,0.544
233,93,0.6319
31,85,0.4725
290,85,0.4802
143,31,0.4509
100,31,0.4637
290,31,0.658
74,31,0.4799
285,189,0.401
41,189,0.4288
143,189,0.4312
253,204,0.4436
