360,19,0.5536
94,19,0.4314
476,19,0.5278
136,19,0.4296
165,19,0.5577
243,19,0.5598
181,19,0.5488
151,19,0.4363
60,19,0.5046
436,19,0.4946
417,19,0.6008
482,19,0.5043
4,19,0.6076
48,19,0.5718
357,19,0.6022
129,19,0.4582
118,19,0.5304
222,19,0.4618
44,19,0.5282
268,19,0.5096
438,19,0.4395
372,19,0.5345
194,19,0.6159
194,458,0.4233
165,360,0.4453
243,360,0.4826
181,360,0.4866
273,360,0.4397
60,360,0.438
417,360,0.5209
4,360,0.492
48,360,0.5133
357,360,0.4778
372,360,0.4746
194,360,0.5433
181,155,0.4381
417,155,0.445
357,155,0.4291
286,9,0.4801
439,9,0.5254
483,9,0.4548
74,9,0.4811
185,9,0.5177
71,9,0.4438
230,9,0.4304
421,9,0.4572
73,9,0.4791
452,9,0.4701
432,9,0.4879
182,9,0.5209
180,9,0.4794
37,9,0.4929
75,86,0.5561
47,86,0.709
423,86,0.6437
220,86,0.6411
32,86,0.677
45,86,0.5529
225,86,0.6734
175,86,0.6235
128,86,0.5346
90,86,0.6948
407,86,0.6485
286,481,0.6493
399,481,0.4528
461,481,0.4868
258,481,0.591
439,481,0.7744
327,481,0.7164
483,481,0.6209
74,481,0.5886
185,481,0.6369
306,481,0.6265
366,481,0.5351
71,481,0.5244
333,481,0.7231
203,481,0.5678
143,481,0.4496
332,481,0.5079
127,481,0.5929
230,481,0.5055
277,481,0.5995
302,481,0.6856
433,481,0.7044
374,481,0.6325
73,481,0.6079
452,481,0.6657
432,481,0.6949
404,481,0.7926
361,481,0.5265
304,481,0.5893
375,481,0.7523
342,481,0.552
262,481,0.6329
116,481,0.7346
99,481,0.5316
455,481,0.5364
392,481,0.5344
197,481,0.6564
76,481,0.6917
368,481,0.6119
431,481,0.5746
68,481,0.5915
182,481,0.6573
180,481,0.5969
307,481,0.5863
261,481,0.5452
169,481,0.5073
119,481,0.6913
37,481,0.6121
135,231,0.5606
415,231,0.5711
125,231,0.497
93,231,0.5058
344,231,0.4826
468,231,0.5362
176,231,0.489
234,231,0.5279
63,231,0.4843
343,231,0.4921
236,231,0.5144
316,231,0.5175
345,231,0.5503
13,231,0.5124
469,231,0.5025
465,231,0.4719
47,75,0.4889
225,75,0.4991
90,75,0.5315
461,286,0.5402
258,286,0.6179
439,286,0.7101
483,286,0.5477
146,286,0.5695
74,286,0.6928
215,286,0.6362
185,286,0.7052
306,286,0.8066
366,286,0.5686
71,286,0.5707
203,286,0.6775
127,286,0.6805
230,286,0.5827
277,286,0.6253
421,286,0.5313
353,286,0.5635
77,286,0.6724
73,286,0.5613
452,286,0.6387
432,286,0.7077
404,286,0.6504
375,286,0.6814
342,286,0.7637
262,286,0.6684
66,286,0.5599
455,286,0.5362
392,286,0.6006
197,286,0.7678
76,286,0.7267
57,286,0.4796
431,286,0.661
68,286,0.6326
182,286,0.7003
325,286,0.548
367,286,0.5734
180,286,0.6499
307,286,0.6813
106,286,0.6122
119,286,0.6814
37,286,0.5836
47,11,0.5324
423,11,0.5519
220,11,0.5257
32,11,0.5808
45,11,0.5657
249,11,0.5386
92,11,0.5646
156,11,0.6287
142,11,0.5359
207,11,0.643
405,11,0.4663
276,11,0.59
85,11,0.5141
200,11,0.4846
29,11,0.5214
386,11,0.5206
334,11,0.5199
412,58,0.5202
4,58,0.5099
117,58,0.5503
331,58,0.5242
410,58,0.4949
423,47,0.6677
324,47,0.6303
220,47,0.6228
32,47,0.7169
401,47,0.5016
425,47,0.5939
402,47,0.5757
149,47,0.5163
225,47,0.555
92,47,0.5619
142,47,0.5309
207,47,0.5732
175,47,0.5729
189,47,0.5614
85,47,0.5525
190,47,0.6101
90,47,0.5595
407,47,0.542
334,47,0.5414
217,159,0.5092
424,159,0.5295
412,159,0.6149
35,159,0.5738
4,159,0.6203
117,159,0.6447
221,159,0.5159
294,159,0.5579
118,159,0.5452
331,159,0.5579
410,159,0.6006
205,365,0.6296
270,365,0.5139
46,365,0.644
135,365,0.749
415,365,0.7599
442,365,0.6037
125,365,0.6336
229,365,0.586
195,365,0.6234
93,365,0.6977
344,365,0.5595
468,365,0.7018
186,365,0.6462
82,365,0.4893
235,365,0.4712
176,365,0.7227
413,365,0.618
234,365,0.7558
193,365,0.537
63,365,0.5734
225,365,0.5513
33,365,0.685
84,365,0.4626
343,365,0.6266
395,365,0.6522
236,365,0.6608
453,365,0.5849
316,365,0.6462
345,365,0.7309
408,365,0.6869
117,365,0.5799
42,365,0.5449
192,365,0.5714
284,365,0.4973
89,365,0.5312
13,365,0.7559
219,365,0.5503
7,365,0.5256
90,365,0.5684
362,365,0.5423
12,365,0.4832
140,365,0.6832
469,365,0.6954
465,365,0.5603
324,31,0.696
30,31,0.5895
160,31,0.602
440,31,0.5326
220,31,0.6071
370,31,0.5262
254,31,0.6399
32,31,0.637
339,31,0.6754
401,31,0.6206
425,31,0.7217
242,31,0.7397
249,31,0.5166
266,31,0.6789
337,31,0.7307
402,31,0.7088
336,31,0.5898
308,31,0.5529
149,31,0.5748
92,31,0.6244
147,31,0.6282
156,31,0.5673
278,31,0.5499
374,31,0.5776
446,31,0.7363
142,31,0.6739
207,31,0.6082
112,31,0.6439
191,31,0.6849
158,31,0.65
59,31,0.6874
189,31,0.704
276,31,0.539
85,31,0.6826
190,31,0.7474
100,31,0.5718
29,31,0.6614
334,31,0.5304
270,205,0.4384
135,205,0.6417
415,205,0.607
442,205,0.5082
125,205,0.5181
229,205,0.4942
195,205,0.4906
93,205,0.6112
344,205,0.4854
468,205,0.5689
186,205,0.5044
82,205,0.4629
176,205,0.5856
413,205,0.5511
234,205,0.6343
193,205,0.472
63,205,0.5044
33,205,0.5927
343,205,0.5426
395,205,0.514
236,205,0.5242
453,205,0.5286
316,205,0.4919
345,205,0.5839
408,205,0.5491
89,205,0.5048
13,205,0.6146
7,205,0.4681
140,205,0.5762
469,205,0.6072
465,205,0.509
324,423,0.6332
220,423,0.6068
32,423,0.6732
401,423,0.5138
425,423,0.6927
249,423,0.5187
402,423,0.5958
92,423,0.5818
