20120800_E1X,20716729
20110800_P3S,21430017
20120600_E3S,18201500
20120600_P3D,12973996
20120800_P2M,18665615
20110800_S2D,27177688
20120600_S1D,18508966
20120800_S2S,13734946
20111000_P1M,24243160
20120600_P1D,13709015
20120600_P2D,16536445
20120800_S3X,13351370
20120800_S2X,14159074
20120800_S2M,14337349
20120700_S1S,26658929
20120800_S3S,14921176
20110700_S2D,22120630
20120800_E3D,21640570
20120600_S3M,14558428
20120600_S2S,16808495
20120600_P1M,14766175
20110800_S2M,31177816
20110800_S2S,29659320
20120600_S1S,19746799
20120800_S3M,15843899
20120700_E1M,12137796
20110700_P1D,19903804
20120600_P3M,22152467
20111000_S3S,24716731
20120600_E3M,22271379
20110700_P3M,24301222
20120700_P1M,20758095
20111000_P1S,25061690
20120700_E3S,12939221
20120700_S3D,28101604
20120600_P1S,17239439
20110700_E3M,26397827
20130700_C2S,10618536
20120700_P1D,15477605
20120800_E3S,23780996
20120600_S2D,20345511
20120700_S1X,22169764
20120800_S1M,24987988
20110600_P3S,29340540
20110800_S1M,40662454
20120800_E2X,28225042
20120800_E2D,28458542
20110700_P3S,29088307
20110800_S1S,37616682
20120800_E3X,26606797
20130700_C2D,14715272
20120800_E1D,31769589
20111000_P3D,30984355
20130700_C1Y,16374144
20110800_E1M,40171755
20130700_C1S,17715612
20110800_E3M,42807031
20130700_E1X,15128143
20130700_E2Z,14021660
20110800_E2M,44900147
20130700_E3S,13476820
20130700_C2Y,19854742
20130700_E1M,16661812
20150700_P25,7715758
20130700_C1D,21128538
20130700_E1D,17389927
20120600_P2M,34066827
20130700_C1M,21516308
20130700_S1X,14745178
20130700_C2X,21628522
20130700_P1Y,15071450
20130700_S3Y,13378091
20130700_E3Y,15750145
20130700_E3D,16548153
20130700_S3S,13941142
20130700_E1Y,18087727
20130700_C1X,23197569
20130700_E3X,16564576
20110800_S3D,53853234
20130700_E1S,19193328
20130700_S1Y,16613417
20110700_P2D,40192920
20130700_E1Z,18978003
20130700_C2M,24628942
20130700_E2S,19752889
20130700_S3X,15986687
20140700_S24,12715976
20140700_E11,13233121
20150700_E11,13092964
20130700_E3Z,18124550
20130700_E3M,19151051
20130700_E2M,20658046
20130700_S2D,18784685
20130700_S3D,17285241
20130700_E2D,20960230
20130700_S1Z,17345865
20140700_S26,14225684
20150700_P11,13066987
20130700_S2X,18828694
20130700_E2Y,22458867
20150700_P33,15387139
20140700_E14,15795995
20130700_S2Y,19165551
20150700_P35,12735768
20130700_S2M,19812925
20140700_E24,16798101
20140700_S14,16939978
20130700_E2X,23521680
20140700_S34,16921422
20130700_S3M,20636036
20150700_E33,16563857
20130700_S2S,21113776
20130700_S3Z,19073629
20140700_S32,18319262
20140700_E21,18670642
20140700_S13,18798130
20140700_S36,18159611
20110700_S3M,57711906
20150700_E24,17706573
20150700_E14,17624697
20150700_S25,13341636
20150700_P34,16268254
20150700_P15,18039392
20150700_E13,18103805
20150700_P24,18571620
20150700_S11,16154979
20111000_P3M,68440757
20140700_S33,20311075
20140700_S35,20282409
20140700_E22,20336733
20140700_S15,20888547
20150700_S13,16923031
20150700_S31,15128484
20140700_S12,21328558
20150700_S34,15585574
20150700_E21,20028919
20150700_E31,20457091
20150700_P23,20553603
20150700_S15,16001020
20150700_P13,20335450
20150700_S23,16270204
20110800_P1M,64038157
20110600_P1M,44546411
20150700_P14,21066340
20150700_S24,16806016
20140700_S11,22540650
20110800_S3S,65387369
20150700_P21,22275892
20140700_S16,23516986
20160700_P23,8242767
20150700_S35,15390036
20110800_P1D,44392534
20150700_S14,17976253
20160700_P21,8290289
20140700_S22,24489616
20140700_E12,24384296
20150700_S21,19277037
20160700_S24,7700994
20160700_P31,9742933
20150700_E35,23261376
20150700_E34,24635650
I_Bog_E1_1,8711981
20150700_S33,20213967
20150700_E25,25068506
20150700_E15,25886766
20150700_E23,26390476
20170700_E33,9899111
20160700_P33,11279850
20170700_E35,10564733
20170700_P11,10310031
20170700_E34,11140264
20140700_E15,29269701
20160700_S25,11282741
20160700_P25,12413321
20160700_E24,14030411
20170700_E11,12689781
20150700_P31,29000211
20160700_E13,21226563
20140700_S21,29755882
20170700_P21,10709534
20160700_P24,14929374
20170700_E31,12997061
20160700_S21,13029476
20170700_P23,12430978
20170700_E23,14262387
20140700_S31,32155239
20170700_E24,14354734
20160700_P34,13117109
II_Bog_E1_3,6047136
20170700_P13,13076786
20160700_P35,15135951
20170700_P24,11882288
20170700_E21,15717410
20160700_P11,15071938
20110800_E1D,45344134
20170700_E15,17366239
20170700_P33,14482644
20170700_E13,15602169
20160700_S34,13646951
20170700_P14,14238263
20160700_S31,15184077
20160700_E34,19751887
20160700_E35,17701323
20160700_S35,16611811
20170700_S21,15025019
20170700_E14,17090303
20160700_E23,26259609
20160700_E15,20615154
20160700_S15,20762845
20170700_P31,15880752
I_Bog_E2_1,29577928
20160700_S23,17804323
I_Bog_E1_2,31000308
20160700_S33,18914379
20170700_S23,16756349
20160700_S11,21916246
novaseq.20110700_E1D,33178491
I_Bog_E1_3,33030267
I_Fen_E1_1,30250025
20170700_P34,18955616
20160700_E31,26220804
20160700_E14,24307066
20110800_E3S,50411703
I_Bog_N1_1,33223874
I_Fen_N1_2,29713767
20160700_E21,24732829
20160700_E11,27335906
I_Bog_E2_3,38519640
I_Bog_E3_1,36047969
20160700_E33,24380798
20160700_S14,23036193
I_Fen_E2_4,34820664
20160700_P13,23863647
20160700_S13,24983804
20160700_P15,25595989
I_Bog_E2_2,38230065
I_Bog_N1_3,39511632
20170700_S31,28842370
I_Bog_E3_2,41318298
I_Bog_N2_2,42225568
I_Fen_N1_4,37916927
20170700_S24,29360901
20110800_E2D,55407081
20110800_E2S,55387304
20160700_E25,31283865
I_Bog_N1_2,47274230
I_Fen_E3_4,45999515
I_Bog_N2_1,47125514
III_Fen_N3_2_v2,6541263
II_Bog_N2_3,33287861
II_Fen_E1_2,31574733
I_Fen_N2_4,44272905
II_Fen_E1_4,32615313
I_Bog_E3_3,51626639
II_Fen_E1_1,32986887
I_Fen_N3_4,43887398
I_Fen_E1_2,51714231
II_Bog_E2_3,46794982
20110800_E1S,61570086
I_Fen_E3_3,53169523
20110800_E3D,62255351
I_Fen_E1_3,53715893
20170700_S35,39054451
II_Fen_E2_4,39287949
III_Bog_E2_1,30899525
20120600_E1D,99531308
III_Bog_E2_2,33501313
I_Fen_E3_1,57415937
I_Bog_N3_2,62681410
20120600_E2D,114776818
I_Fen_E1_4,63691336
II_Bog_E1_2,54963194
II_Fen_E2_1,46418960
I_Fen_N1_3,61238108
II_Bog_E2_2,53917794
20170700_S34,42658380
I_Fen_N2_1,58362818
I_Fen_E2_2,61695052
III_Bog_E1_1,38057261
II_Bog_E3_1,55214961
I_Bog_N3_1,66120447
II_Bog_E1_1,58408050
I_Fen_N3_2,63587111
II_Bog_N1_1,56390410
I_Fen_N3_3,61073451
I_Bog_N2_3,69352655
II_Fen_N3_4,41964399
II_Bog_N3_2,52134330
II_Fen_E2_2,48362400
I_Fen_E2_3,65706237
I_Fen_N1_1,64833216
II_Bog_E3_2,58017345
20170700_S33,43877419
I_Fen_N2_2,63450956
II_Fen_N1_3,49439250
20120600_E3D,108917310
I_Fen_E2_1,67051036
II_Bog_E2_1,62469032
III_Fen_N3_2,29421346
II_Fen_N3_2,47659305
II_Bog_E1_3_v2,60346650
II_Fen_N1_1,53103536
I_Fen_E3_2,68707203
II_Fen_E3_1,53858728
II_Fen_E1_3,57447206
II_Bog_N1_2,62379804
20170700_S25,47733532
II_Fen_N1_2,52213255
II_Fen_N3_3,53608067
III_Bog_E1_2,50604791
III_Fen_E1_4,43334939
II_Fen_E2_3,60701277
II_Bog_N1_3,61783372
III_Palsa_E1_2,36496971
II_Fen_E3_4,61026623
I_Fen_N2_3,78539373
I_Fen_N3_1,76549414
novaseq.20110700_E1M,35657654
III_Fen_N2_4,41725206
II_Bog_N3_3,68234866
III_Fen_E1_3,49091627
II_Fen_E3_3,59833627
II_Bog_N2_2,69784518
II_Bog_E3_3,74724612
II_Fen_E3_2,62515317
III_Fen_N1_2,47597725
III_Fen_E2_1,49978174
II_Bog_N2_1,71530283
III_Bog_N3_1,51137494
III_Fen_E1_1,53139148
III_Fen_N1_1,48130198
II_Bog_N3_1,74903370
I_Bog_N3_3,90253624
III_Bog_E1_3,64306028
III_Bog_N2_3,57559708
III_Bog_N1_3,58701745
III_Palsa_E1_1,49747424
III_Fen_E1_2,58970886
III_Fen_N2_1,53825612
III_Palsa_E2_3,49051617
III_Fen_N1_4,57564737
III_Fen_N1_3,57108075
III_Bog_N1_2,60957529
II_Palsa_E1_1,45107989
III_Palsa_E1_3,52013573
III_Bog_N3_3,62336081
novaseq.20110700_E3M,26978667
III_Fen_E2_4,62721549
III_Bog_N2_1,70144929
III_Fen_E2_2,65817718
III_Fen_N2_3,58833304
novaseq.20110700_E2S,30055685
III_Fen_N3_3,61775440
II_Fen_N3_1,78985981
II_Fen_N1_4,81113581
III_Bog_N3_2,68374922
novaseq.20110700_P3S,30143402
III_Fen_N2_2,60994952
III_Palsa_E2_2,58549690
III_Fen_N3_1,61885005
II_Palsa_E1_2,51748314
novaseq.20110700_E2D,33365631
III_Palsa_E2_1,61820632
novaseq.20110700_P1M,35548043
novaseq.20110700_S1D,34576028
novaseq.20110700_S3M,30510537
II_Palsa_E2_3,49202112
III_Palsa_E3_1,62163796
novaseq.20110700_E1S,39754383
novaseq.20120700_E1M,31075979
novaseq.20110700_E2M,38455920
novaseq.20110700_P2D,39243535
novaseq.20110700_S1M,39577875
novaseq.20110700_E3D,39712355
II_Palsa_E1_3,57564472
novaseq.20120700_E1X,33879485
novaseq.20110700_S1S,42085659
III_Palsa_N2_1,62767058
novaseq.20120700_E2M,35867893
III_Bog_N2_2,83895949
novaseq.20120700_E2X,35448372
II_Palsa_E2_2,57920906
novaseq.20110700_S2D,40983638
III_Bog_E2_3,89873796
novaseq.20120700_E3M,34983127
novaseq.20120700_P3D,32512974
novaseq.20110700_E3S,47096804
novaseq.20120700_P2D,38085965
novaseq.20120700_P1D,38201868
novaseq.20120700_P3M,33780009
III_Palsa_N3_2,70315924
II_Palsa_E3_1,61713570
I_Palsa_N3_2,53890416
novaseq.20110700_P1S,50389195
III_Palsa_N2_2,71238825
novaseq.20120700_E3S,38278249
novaseq.20110700_P2M,50433898
novaseq.20120700_S1S,34679638
novaseq.20110700_P1D,50411408
III_Palsa_N3_3,71562784
novaseq.20120700_E1D,43231621
novaseq.20120700_S3S,30705107
II_Palsa_N1_1,62471517
novaseq.20120700_E2S,41232205
I_Palsa_N3_3,55964596
novaseq.20110700_S2M,46155090
novaseq.20120700_S1X,32696633
novaseq.20120700_E3D,40569590
novaseq.20130700_S1Y,7559372
novaseq.20130700_C1M,32354490
novaseq.20120700_E3X,40891902
novaseq.20110700_P2S,53458849
novaseq.20110700_P3M,52628829
III_Fen_N3_4,86619760
novaseq.20120700_P2M,39702509
II_Palsa_N1_3,68500261
novaseq.20120700_E2D,45029832
novaseq.20120700_P1S,42832826
novaseq.20120700_S1M,39478165
II_Palsa_E3_3,68777058
I_Palsa_E1_1,62200495
II_Palsa_N3_1,61778716
novaseq.20130700_C1X,30814883
novaseq.20120700_P3S,42402479
II_Palsa_N3_3,65425326
novaseq.20120700_P1M,47483973
I_Palsa_N3_1,61685103
II_Palsa_N1_2,72163456
novaseq.20130700_C1D,38120570
novaseq.20120700_S2D,39434140
II_Palsa_E2_1,73500476
novaseq.20120700_S2X,38748357
II_Palsa_E3_2,71655224
novaseq.20120700_P2S,44938809
novaseq.20130700_C2D,33286352
novaseq.20130700_C1S,40100002
II_Palsa_N2_1,65690026
novaseq.20130700_E1S,30952597
novaseq.20120700_S3X,41041495
novaseq.20130700_C2M,35646745
novaseq.20120700_S3D,44471005
novaseq.20110700_P3D,63097334
II_Palsa_N2_2,69563487
III_Palsa_E3_2,89384169
novaseq.20130700_C1Y,38213794
novaseq.20130700_E1X,35152852
II_Palsa_N3_2,71895278
I_Bog_E1_1_v2,137325131
novaseq.20130700_C2Y,38904696
I_Palsa_E3_3,71141044
I_Palsa_E3_1,72195877
novaseq.20130700_E3X,28587924
I_Palsa_E1_3,74104401
novaseq.20130700_C2S,42275512
novaseq.20130700_E3D,30862370
III_Bog_N1_1,111636804
novaseq.20130700_E1Y,34129826
novaseq.20130700_E3Y,27749978
novaseq.20120700_S1D,54047802
novaseq.20130700_E2Z,33187499
III_Palsa_N1_1,94271457
novaseq.20130700_S1S,26751567
novaseq.20130700_E2Y,37429035
novaseq.20130700_S1X,29382771
novaseq.20130700_E1Z,39633932
novaseq.20130700_C2X,48590241
novaseq.20130700_E3Z,33404280
II_Palsa_N2_3,86085997
novaseq.20130700_S1D,33425435
III_Palsa_N1_2,102075391
I_Palsa_E1_2,86742968
I_Palsa_E3_2,84596986
novaseq.20130700_S3D,28150461
novaseq.20130700_S2D,34809614
III_Palsa_E3_3,107221151
novaseq.20130700_S1M,39386934
novaseq.20130700_S3Y,32163204
novaseq.20130700_S2M,37724279
novaseq.20130700_S3X,34724089
novaseq.20130700_S2S,39432380
novaseq.20130700_S1Z,41693811
novaseq.20130700_S2X,37933911
novaseq.20130700_S3Z,35908206
novaseq.20150700_E34,26698417
novaseq.20140700_S14,32458215
III_Palsa_N3_1,110416096
novaseq.20150700_E33,29181148
novaseq.20140700_S16,33485375
novaseq.20150700_E23,33339413
novaseq.20150700_E15,31734222
novaseq.20150700_S13,25009112
novaseq.20140700_E24,39181996
novaseq.20130700_P3M,49720227
novaseq.20140700_P14,38680909
novaseq.20140700_E15,40339832
novaseq.20160700_E11,25491710
novaseq.20140700_P15,40184187
novaseq.20140700_P16,41451792
novaseq.20140700_S31,36612245
novaseq.20150700_P24,30290144
novaseq.20150700_S25,26535493
novaseq.20150700_E35,32625165
novaseq.20140700_P36,40856651
novaseq.20140700_P39,38158841
novaseq.20150700_E14,34793754
novaseq.20140700_S34,35009976
novaseq.20150700_P25,32560269
novaseq.20150700_E21,35526975
novaseq.20130700_S3S,46051700
novaseq.20140700_P37,42397552
novaseq.20150700_P33,32442841
novaseq.20150700_E11,36567890
novaseq.20140700_P35,44330803
novaseq.20150700_E24,37885829
novaseq.20150700_S23,30706669
novaseq.20150700_E25,37791435
novaseq.20150700_S11,36052219
novaseq.20140700_P38,44683219
novaseq.20140700_S21,42432456
novaseq.20160700_P25,26452703
novaseq.20150700_S14,31587587
novaseq.20140700_S36,39736389
novaseq.20160700_E21,31511931
novaseq.20140700_S13,44121655
novaseq.20160700_E23,32361507
novaseq.20150700_P23,39384202
novaseq.20160700_E14,34729020
novaseq.20160700_P33,30127393
novaseq.20150700_P14,38916752
novaseq.20150700_P13,42769628
novaseq.20150700_S24,36237204
novaseq.20150700_P34,40532860
novaseq.20140700_S26,47229256
III_Fen_E2_3,147121378
novaseq.20140700_S15,47651404
novaseq.20150700_P35,41155942
novaseq.20140700_S32,47953093
novaseq.20160700_E15,37889257
novaseq.20160700_E13,38226080
novaseq.20160700_P13,33324375
novaseq.20140700_S24,49210326
novaseq.20160700_P34,30961419
novaseq.20150700_S15,40101528
novaseq.CBS_T25,4361753
novaseq.20160700_S34,31192031
novaseq.20170700_E15,28841301
novaseq.20160700_E33,39216929
novaseq.20160700_P11,37126818
novaseq.20160700_S24,31450207
novaseq.20170700_E33,30149037
novaseq.20150700_S35,43771208
novaseq.20160700_P24,37749344
novaseq.20160700_P15,37775143
novaseq.CBS_T0,6850108
novaseq.20160700_P21,38318628
novaseq.CBS_T100,7430923
novaseq.20150700_P15,47570422
novaseq.20160700_S35,32018639
novaseq.20160700_P31,39507208
novaseq.20160700_E24,42681586
novaseq.20140700_E14,59864490
novaseq.20160700_P35,36351766
novaseq.CBS_T-25v15,8704778
novaseq.CBS_T-25,8926299
novaseq.20150700_S34,46096483
novaseq.20150700_P31,48541135
novaseq.CFS_T100,7066184
novaseq.CFS_T-25,7080158
novaseq.20160700_E31,45852563
novaseq.GFS_T-25,3815095
novaseq.CFS_T0,7130246
novaseq.20160700_E35,43693412
novaseq.20160700_S15,40480095
novaseq.CBS_T75,8279736
novaseq.CBS_T50,9185018
novaseq.20170700_E31,37645560
III_Palsa_N1_3,142872096
novaseq.20160700_S21,39949486
novaseq.20170700_E35,36065761
novaseq.CFS_T50,7466654
novaseq.20170700_E24,38274752
novaseq.HBS_T-25r2,3734970
novaseq.CFS_T25,10694146
novaseq.20170700_S33,28738782
novaseq.20160700_S13,43573877
novaseq.20160700_S33,41641575
novaseq.20140700_S33,62130331
novaseq.20160700_S14,43211346
novaseq.20170700_S21,34166514
novaseq.GFS_T0,8611784
novaseq.20170700_E34,41872399
novaseq.CFS_T75,10318812
novaseq.HBS_T0,6628439
novaseq.20160700_S25,43201129
novaseq.20160700_S11,45761839
novaseq.20170700_P14,37028893
novaseq.CBS_T-25v5,12710492
novaseq.HBS_T-25r1,6935748
novaseq.20170700_E23,43410850
novaseq.713_CPN1-1-X1,29399453
novaseq.20170700_P13,38468368
novaseq.20170700_S34,33188083
novaseq.20160700_P23,51776734
novaseq.HBS_T75,6686009
novaseq.CBS_T100_v2,13771098
novaseq.20170700_P23,39898208
novaseq.20170700_P21,39967776
novaseq.20170700_P33,38359900
novaseq.HBS_T25,9477801
novaseq.20170700_S25,36659337
novaseq.713_CPN1-1-X4,32882063
novaseq.CBS_T-25v5_v2,13290158
novaseq.20170700_P11,41707154
novaseq.20170700_E21,48212406
novaseq.20170700_S31,39625982
novaseq.HBS_T100,11265137
novaseq.20170700_E13,48651252
novaseq.713_CPN1-2-S,34822695
novaseq.20170700_E14,40490642
novaseq.713_CPN1-1-S,33637008
novaseq.HBS_T50,11725333
novaseq.CBS_T-25v15_v2,15509028
novaseq.713_CPN1-2-D,34483614
novaseq.20170700_P34,43021739
novaseq.713_CPN1-1-X2,35985189
novaseq.20160700_S23,51029213
novaseq.713_CPN1-2-X0,35069433
novaseq.713_CPN1-2-X1,36492537
novaseq.713_CPN2-1-X0,33679812
novaseq.713_CPN1-1-X0,38309343
novaseq.713_CPNO1-2-M,34618086
novaseq.CBS_T-25_v2,17790067
novaseq.713_CPN1-1-D,38989800
novaseq.20170700_P24,44807873
novaseq.CBS_T0_v2,18451590
novaseq.IRFS_T0,5044042
novaseq.713_CPN2-1-S,35874058
novaseq.CBS_T75_v2,15513855
novaseq.713_CPN1-2-M,40033045
novaseq.CBS_T25_v2,18474779
novaseq.713_CPNO1-1-X1,36599237
novaseq.713_CPNO1-2-D,36665551
novaseq.GFS_T0_v2,14438979
novaseq.20170700_P31,48370231
novaseq.713_CPN1-1-M,43595558
novaseq.713_CPN2-1-D,40640248
novaseq.CBS_T50_v2,18177908
novaseq.II_Fen_C1,14372174
novaseq.713_CPNO2-1-S,34594804
novaseq.713_CPNO1-2-X2,37515366
novaseq.713_CPN2-1-X1,39603671
novaseq.HBS_T0_v2,13380334
novaseq.713_CPN1-2-X2,42561700
novaseq.GFS_T-25_v2,14329041
novaseq.CFS_T100_v2,19910810
novaseq.IV_Palsa_F2,9319087
novaseq.713_CPNO1-1-S,40185659
novaseq.HBS_T75_v2,13501931
novaseq.III_Bog_C2,16806194
novaseq.HBS_T25_v2,14306442
novaseq.20170700_E11,60238093
novaseq.713_CPNO1-2-X1,39558249
novaseq.I_Fen_C2,19169443
novaseq.IRFS_T-25,12085695
novaseq.HBS_T-25r2_v2,15323487
novaseq.20170700_S23,52119657
novaseq.PFS_T-25,11651079
novaseq.20170700_S24,54093169
novaseq.HBS_T-25r1_v2,16381567
novaseq.II_Bog_C2,20086332
novaseq.I_Bog_C1,20358501
novaseq.I_Fen_C1,20639062
novaseq.713_CPNO2-1-M,39715844
novaseq.II_Fen_C2,19998332
novaseq.I_Fen_C3,21931274
novaseq.GFS_T25,17869625
novaseq.I_Bog_C3,21551034
novaseq.CFS_T75_v2,21330543
novaseq.713_CPNO2-1-X0,41443496
novaseq.II_Fen_C3,21296233
novaseq.GFS_T100,20011191
novaseq.713_CPNO1-1-X0,46558672
novaseq.PFS_T0,14826315
novaseq.II_Bog_C1,22696110
novaseq.I_Palsa_C1,20732975
novaseq.I_Bog_C2,24499900
novaseq.III_Bog_C1,24480122
novaseq.II_Palsa_C1,21466742
novaseq.HBS_T50_v2,19783593
novaseq.II_Bog_C3,25890224
novaseq.IRBS_T-25,14065681
novaseq.713_CPNO2-1-D,47764236
novaseq.IV_Palsa_F1,18922296
novaseq.713_CPNO1-1-D,50898660
novaseq.713_CPNO1-1-M,50667443
novaseq.I_Palsa_C3,20815374
novaseq.HBS_T100_v2,21538101
novaseq.713_CPNO2-1-X1,47254148
novaseq.IRFS_T100,15822635
novaseq.I_Palsa_C2,22579288
novaseq.IRFS_T0_v2,16981916
novaseq.713_CPN2-1-M,56457448
novaseq.CFS_T0_v2,29456214
novaseq.713_CPNO1-2-X0,53006215
novaseq.IRFS_T-25_v2,17044274
novaseq.CFS_T-25_v2,29602940
novaseq.III_Fen_C1,32603208
novaseq.III_Fen_C2,32244256
novaseq.III_Bog_C3,36235828
novaseq.PFS_T0_v2,19397612
novaseq.III_Palsa_C3,33888878
novaseq.CFS_T50_v2,32447141
novaseq.CFS_T25_v2,33145906
novaseq.PFS_T-25_v2,17433922
novaseq.III_Fen_C3,35766927
novaseq.GFS_T75r1,30756033
novaseq.GFS_T50,30577040
novaseq.PFS_T25,21503253
novaseq.III_Bog_F2,41648681
novaseq.GFS_T75r2,34218011
novaseq.II_Palsa_C2,41519096
novaseq.III_Palsa_C2,43183061
novaseq.II_Palsa_C3,40904760
novaseq.III_Palsa_C1,47947985
novaseq.PFS_T50,28377187
novaseq.IV_Fen_F1,47614058
novaseq.III_Bog_F1,54112533
novaseq.IV_Fen_F2,49017986
novaseq.IRBS_T0,41845589
III_Palsa_N2_3,272565573
20120700_P3D,403950385
20120700_S1D,416372788
novaseq.Bog_T0_2,257242219
novaseq.Bog_T0_1,271254203
novaseq.Fen_T0_3,290935680
novaseq.Bog_T0_3,313933325
novaseq.Fen_T0_1,319170121
novaseq.Fen_T0_2,320304674
novaseq.Palsa_T0_1,338085801
novaseq.Palsa_T0_2,353315087
novaseq.Palsa_T0_3,352661776
20120700_E2X,537900007
20120700_E3M,624199848
novaseq.20130700_E1D_v2,19440488
novaseq.20130700_E2M_v2,18337787
novaseq.20130700_E2D_v2,18602083
novaseq.20130700_E2X_v2,19735016
novaseq.20130700_E1M_v2,24317546
novaseq.20130700_E3M_v2,19028788
novaseq.20130700_E2S_v2,21775866
novaseq.20130700_E3S_v2,23147449
novaseq.20130700_P3Y_v2,19161663
novaseq.20140700_S12_v2,12002252
novaseq.20130700_S3M_v2,18605204
novaseq.20140700_E22_v2,18450183
novaseq.20140700_E11_v2,21103811
novaseq.20130700_P1Y_v2,28125839
novaseq.20140700_E12_v2,20722104
novaseq.20140700_E21_v2,23481303
novaseq.20140700_S22_v2,21403690
novaseq.20150700_E31_v2,18818235
novaseq.20140700_S35_v2,21173097
novaseq.20140700_S11_v2,26211311
novaseq.20150700_P21_v2,21404879
novaseq.20150700_P11_v2,23563765
novaseq.20140700_S12,32024633
novaseq.20140700_E22,37588564
novaseq.20130700_P3Y,38716245
novaseq.20150700_E31,39625775
novaseq.20130700_E2M,40676232
novaseq.20130700_E3M,40589476
novaseq.20130700_E2X,42863426
novaseq.20130700_E1D,44156748
novaseq.20130700_E2D,43833755
novaseq.20130700_S3M,44080377
novaseq.20140700_S22,44859395
novaseq.20140700_E12,44529678
novaseq.20140700_S35,45502647
novaseq.20140700_E11,46740084
novaseq.20150700_P11,46744934
novaseq.20150700_P21,48722509
novaseq.20130700_E3S,49252250
novaseq.20130700_E2S,48840661
novaseq.20140700_E21,50254395
novaseq.20130700_E1M,54108191
novaseq.20140700_S11,56805362
novaseq.20130700_P1Y,60074448
